Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
2325,Literature,Historically Underperforming,71.0,4.2,69.0,19.7,7.0
7032,Algebra I,All Students,2.0,,,,
7032,Algebra I,Historically Underperforming,1.0,,,,
7032,Biology,All Students,2.0,,,,
7032,Biology,Historically Underperforming,1.0,,,,
7032,Literature,All Students,2.0,,,,
7032,Literature,Historically Underperforming,1.0,,,,
2339,Algebra I,All Students,101.0,3.0,74.3,20.8,2.0
2339,Algebra I,Historically Underperforming,52.0,0.0,65.4,30.8,3.8
2339,Biology,All Students,103.0,33.0,42.7,16.5,7.8
2339,Biology,Historically Underperforming,53.0,22.6,37.7,26.4,13.2
2339,Literature,All Students,103.0,5.8,79.6,9.7,4.9
2339,Literature,Historically Underperforming,53.0,5.7,66.0,18.9,9.4
2345,Algebra I,All Students,53.0,5.7,56.6,34.0,3.8
2345,Algebra I,Historically Underperforming,25.0,0.0,48.0,44.0,8.0
2345,Biology,All Students,53.0,9.4,47.2,43.4,0.0
2345,Biology,Historically Underperforming,25.0,4.0,44.0,52.0,0.0
2345,Literature,All Students,53.0,3.8,75.5,17.0,3.8
2345,Literature,Historically Underperforming,25.0,0.0,64.0,28.0,8.0
2350,Algebra I,All Students,67.0,4.5,46.3,31.3,17.9
2350,Algebra I,Historically Underperforming,41.0,2.4,34.1,36.6,26.8
2350,Biology,All Students,67.0,20.9,29.9,32.8,16.4
2350,Biology,Historically Underperforming,41.0,12.2,29.3,34.1,24.4
2350,Literature,All Students,67.0,3.0,59.7,23.9,13.4
2350,Literature,Historically Underperforming,41.0,0.0,53.7,24.4,22.0
2358,Algebra I,All Students,88.0,12.5,67.0,18.2,2.3
2358,Algebra I,Historically Underperforming,40.0,10.0,55.0,30.0,5.0
2358,Biology,All Students,87.0,28.7,46.0,18.4,6.9
2358,Biology,Historically Underperforming,39.0,23.1,38.5,25.6,12.8
2358,Literature,All Students,87.0,8.0,83.9,6.9,1.1
2358,Literature,Historically Underperforming,39.0,7.7,79.5,10.3,2.6
2362,Algebra I,All Students,67.0,20.9,55.2,17.9,6.0
2362,Algebra I,Historically Underperforming,29.0,10.3,55.2,24.1,10.3
2362,Biology,All Students,67.0,20.9,43.3,26.9,9.0
2362,Biology,Historically Underperforming,29.0,10.3,48.3,24.1,17.2
2362,Literature,All Students,67.0,4.5,73.1,14.9,7.5
2362,Literature,Historically Underperforming,29.0,0.0,69.0,13.8,17.2
6162,Algebra I,All Students,108.0,23.1,52.8,16.7,7.4
6162,Algebra I,Historically Underperforming,43.0,23.3,37.2,23.3,16.3
6162,Biology,All Students,108.0,22.2,49.1,20.4,8.3
6162,Biology,Historically Underperforming,43.0,16.3,46.5,20.9,16.3
6162,Literature,All Students,108.0,24.1,62.0,8.3,5.6
6162,Literature,Historically Underperforming,43.0,18.6,55.8,11.6,14.0
5180,Algebra I,All Students,92.0,2.2,41.3,39.1,17.4
5180,Algebra I,Historically Underperforming,66.0,1.5,40.9,39.4,18.2
5180,Biology,All Students,94.0,4.3,42.6,44.7,8.5
5180,Biology,Historically Underperforming,68.0,0.0,44.1,47.1,8.8
5180,Literature,All Students,94.0,2.1,61.7,31.9,4.3
5180,Literature,Historically Underperforming,68.0,1.5,55.9,36.8,5.9
6165,Algebra I,All Students,150.0,20.7,56.0,19.3,4.0
6165,Algebra I,Historically Underperforming,55.0,5.5,56.4,29.1,9.1
6165,Biology,All Students,150.0,26.7,47.3,22.0,4.0
6165,Biology,Historically Underperforming,55.0,7.3,49.1,34.5,9.1
6165,Literature,All Students,150.0,6.0,80.7,11.3,2.0
6165,Literature,Historically Underperforming,55.0,0.0,72.7,21.8,5.5
2394,Algebra I,All Students,84.0,4.8,53.6,29.8,11.9
2394,Algebra I,Historically Underperforming,24.0,4.2,41.7,29.2,25.0
2394,Biology,All Students,85.0,20.0,40.0,31.8,8.2
2394,Biology,Historically Underperforming,24.0,16.7,37.5,37.5,8.3
2394,Literature,All Students,85.0,5.9,71.8,20.0,2.4
2394,Literature,Historically Underperforming,24.0,0.0,66.7,29.2,4.2
6255,Algebra I,All Students,124.0,5.6,54.8,25.8,13.7
6255,Algebra I,Historically Underperforming,48.0,2.1,45.8,29.2,22.9
6255,Biology,All Students,123.0,25.2,38.2,22.8,13.8
6255,Biology,Historically Underperforming,47.0,17.0,36.2,23.4,23.4
6255,Literature,All Students,124.0,5.6,67.7,20.2,6.5
6255,Literature,Historically Underperforming,48.0,2.1,60.4,27.1,10.4
5091,Algebra I,All Students,254.0,35.8,46.9,15.4,2.0
5091,Algebra I,Historically Underperforming,55.0,18.2,45.5,30.9,5.5
5091,Biology,All Students,258.0,55.4,32.2,9.3,3.1
5091,Biology,Historically Underperforming,58.0,34.5,43.1,10.3,12.1
5091,Literature,All Students,259.0,15.1,78.8,4.6,1.5
5091,Literature,Historically Underperforming,59.0,6.8,78.0,8.5,6.8
2420,Algebra I,All Students,118.0,10.2,54.2,28.0,7.6
2420,Algebra I,Historically Underperforming,68.0,8.8,45.6,35.3,10.3
2420,Biology,All Students,119.0,21.8,42.0,21.8,14.3
2420,Biology,Historically Underperforming,68.0,16.2,36.8,26.5,20.6
2420,Literature,All Students,119.0,8.4,69.7,18.5,3.4
2420,Literature,Historically Underperforming,68.0,4.4,63.2,26.5,5.9
7290,Algebra I,All Students,2.0,,,,
7290,Algebra I,Historically Underperforming,2.0,,,,
7290,Biology,All Students,2.0,,,,
7290,Biology,Historically Underperforming,2.0,,,,
7290,Literature,All Students,2.0,,,,
7290,Literature,Historically Underperforming,2.0,,,,
8312,Algebra I,All Students,116.0,19.0,52.6,21.6,6.9
8312,Algebra I,Historically Underperforming,45.0,13.3,37.8,35.6,13.3
8312,Biology,All Students,116.0,20.7,48.3,18.1,12.9
8312,Biology,Historically Underperforming,45.0,24.4,28.9,22.2,24.4
8312,Literature,All Students,116.0,7.8,62.9,25.0,4.3
8312,Literature,Historically Underperforming,45.0,4.4,46.7,40.0,8.9
6404,Algebra I,All Students,111.0,12.6,43.2,37.8,6.3
6404,Algebra I,Historically Underperforming,42.0,9.5,23.8,50.0,16.7
6404,Biology,All Students,114.0,31.6,38.6,16.7,13.2
6404,Biology,Historically Underperforming,45.0,8.9,40.0,20.0,31.1
6404,Literature,All Students,116.0,8.6,62.1,20.7,8.6
6404,Literature,Historically Underperforming,46.0,2.2,41.3,37.0,19.6
8304,Algebra I,All Students,102.0,22.5,41.2,21.6,14.7
8304,Algebra I,Historically Underperforming,41.0,22.0,24.4,19.5,34.1
8304,Biology,All Students,104.0,33.7,37.5,15.4,13.5
8304,Biology,Historically Underperforming,41.0,26.8,31.7,9.8,31.7
8304,Literature,All Students,102.0,10.8,70.6,14.7,3.9
8304,Literature,Historically Underperforming,39.0,12.8,51.3,25.6,10.3
2446,Algebra I,All Students,202.0,34.2,51.5,12.4,2.0
2446,Algebra I,Historically Underperforming,62.0,27.4,41.9,24.2,6.5
2446,Biology,All Students,209.0,37.8,53.1,5.3,3.8
2446,Biology,Historically Underperforming,68.0,25.0,51.5,14.7,8.8
2446,Literature,All Students,212.0,13.2,76.4,8.5,1.9
2446,Literature,Historically Underperforming,70.0,7.1,67.1,20.0,5.7
2449,Algebra I,All Students,70.0,4.3,38.6,47.1,10.0
2449,Algebra I,Historically Underperforming,29.0,0.0,27.6,58.6,13.8
2449,Biology,All Students,70.0,10.0,42.9,30.0,17.1
2449,Biology,Historically Underperforming,29.0,3.4,27.6,37.9,31.0
2449,Literature,All Students,70.0,5.7,61.4,25.7,7.1
2449,Literature,Historically Underperforming,29.0,3.4,44.8,34.5,17.2
2496,Algebra I,All Students,88.0,2.3,46.6,43.2,8.0
2496,Algebra I,Historically Underperforming,42.0,0.0,38.1,54.8,7.1
2496,Biology,All Students,91.0,14.3,40.7,27.5,17.6
2496,Biology,Historically Underperforming,45.0,4.4,46.7,28.9,20.0
2496,Literature,All Students,89.0,0.0,70.8,22.5,6.7
2496,Literature,Historically Underperforming,43.0,0.0,62.8,23.3,14.0
6413,Algebra I,All Students,394.0,7.1,34.5,34.8,23.6
6413,Algebra I,Historically Underperforming,291.0,5.8,31.6,35.4,27.1
6413,Biology,All Students,404.0,13.4,28.7,22.5,35.4
6413,Biology,Historically Underperforming,300.0,12.7,22.7,22.3,42.3
6413,Literature,All Students,403.0,4.5,54.3,24.3,16.9
6413,Literature,Historically Underperforming,299.0,4.0,46.2,27.8,22.1
2489,Algebra I,All Students,201.0,8.0,43.3,31.8,16.9
2489,Algebra I,Historically Underperforming,149.0,4.0,38.9,34.9,22.1
2489,Biology,All Students,198.0,16.7,31.8,23.2,28.3
2489,Biology,Historically Underperforming,146.0,11.6,26.0,26.7,35.6
2489,Literature,All Students,201.0,4.0,58.7,25.4,11.9
2489,Literature,Historically Underperforming,149.0,2.0,51.7,30.2,16.1
6775,Algebra I,All Students,187.0,19.3,53.5,21.4,5.9
6775,Algebra I,Historically Underperforming,65.0,7.7,35.4,41.5,15.4
6775,Biology,All Students,187.0,38.0,40.1,13.9,8.0
6775,Biology,Historically Underperforming,65.0,21.5,33.8,23.1,21.5
6775,Literature,All Students,186.0,16.7,68.3,11.3,3.8
6775,Literature,Historically Underperforming,64.0,6.3,57.8,26.6,9.4
6290,Algebra I,All Students,228.0,32.0,56.6,11.0,0.4
6290,Algebra I,Historically Underperforming,76.0,19.7,53.9,25.0,1.3
6290,Biology,All Students,234.0,41.9,43.2,13.2,1.7
6290,Biology,Historically Underperforming,80.0,30.0,37.5,27.5,5.0
6290,Literature,All Students,235.0,12.3,74.9,11.5,1.3
6290,Literature,Historically Underperforming,79.0,6.3,65.8,24.1,3.8
2515,Algebra I,All Students,71.0,8.5,35.2,39.4,16.9
2515,Algebra I,Historically Underperforming,41.0,4.9,31.7,39.0,24.4
2515,Biology,All Students,72.0,8.3,33.3,30.6,27.8
2515,Biology,Historically Underperforming,42.0,7.1,31.0,23.8,38.1
2515,Literature,All Students,70.0,1.4,60.0,24.3,14.3
2515,Literature,Historically Underperforming,40.0,0.0,55.0,22.5,22.5
2532,Algebra I,All Students,327.0,37.6,44.6,15.0,2.8
2532,Algebra I,Historically Underperforming,142.0,19.7,50.7,23.9,5.6
2532,Biology,All Students,328.0,29.9,46.3,18.3,5.5
2532,Biology,Historically Underperforming,142.0,18.3,41.5,30.3,9.9
2532,Literature,All Students,327.0,16.8,72.5,10.4,0.3
2532,Literature,Historically Underperforming,142.0,7.7,71.1,20.4,0.7
2539,Algebra I,All Students,212.0,13.7,56.1,26.4,3.8
2539,Algebra I,Historically Underperforming,83.0,7.2,39.8,43.4,9.6
2539,Biology,All Students,215.0,27.0,45.6,19.1,8.4
2539,Biology,Historically Underperforming,83.0,12.0,38.6,27.7,21.7
2539,Literature,All Students,212.0,5.2,75.0,16.5,3.3
2539,Literature,Historically Underperforming,81.0,2.5,53.1,35.8,8.6
2554,Algebra I,All Students,221.0,18.6,52.5,22.2,6.8
2554,Algebra I,Historically Underperforming,70.0,14.3,38.6,28.6,18.6
2554,Biology,All Students,214.0,37.9,35.5,16.4,10.3
2554,Biology,Historically Underperforming,67.0,25.4,28.4,20.9,25.4
2554,Literature,All Students,222.0,18.0,64.9,12.6,4.5
2554,Literature,Historically Underperforming,70.0,7.1,55.7,22.9,14.3
2562,Algebra I,All Students,288.0,18.8,54.9,20.1,6.3
2562,Algebra I,Historically Underperforming,84.0,8.3,34.5,38.1,19.0
2562,Biology,All Students,288.0,35.1,38.2,17.7,9.0
2562,Biology,Historically Underperforming,85.0,16.5,30.6,29.4,23.5
2562,Literature,All Students,288.0,15.3,67.0,13.2,4.5
2562,Literature,Historically Underperforming,84.0,6.0,50.0,31.0,13.1
6293,Algebra I,All Students,294.0,20.4,66.7,11.6,1.4
6293,Algebra I,Historically Underperforming,106.0,7.5,68.9,19.8,3.8
6293,Biology,All Students,294.0,34.0,46.9,14.3,4.8
6293,Biology,Historically Underperforming,106.0,20.8,42.5,25.5,11.3
6293,Literature,All Students,296.0,16.6,70.6,10.1,2.7
6293,Literature,Historically Underperforming,108.0,6.5,67.6,18.5,7.4
2578,Algebra I,All Students,539.0,48.8,33.2,14.7,3.3
2578,Algebra I,Historically Underperforming,185.0,21.6,35.7,33.0,9.7
2578,Biology,All Students,539.0,42.5,36.2,14.1,7.2
2578,Biology,Historically Underperforming,185.0,17.8,35.7,27.6,18.9
2578,Literature,All Students,540.0,15.6,65.7,14.1,4.6
2578,Literature,Historically Underperforming,185.0,3.8,53.0,29.7,13.5
7538,Algebra I,All Students,26.0,3.8,7.7,57.7,30.8
7538,Algebra I,Historically Underperforming,25.0,4.0,8.0,56.0,32.0
7538,Biology,All Students,27.0,0.0,11.1,29.6,59.3
7538,Biology,Historically Underperforming,25.0,0.0,8.0,32.0,60.0
7538,Literature,All Students,26.0,0.0,38.5,46.2,15.4
7538,Literature,Historically Underperforming,25.0,0.0,36.0,48.0,16.0
2607,Algebra I,All Students,223.0,45.7,43.9,8.5,1.8
2607,Algebra I,Historically Underperforming,48.0,20.8,47.9,25.0,6.3
2607,Biology,All Students,222.0,44.6,38.7,11.7,5.0
2607,Biology,Historically Underperforming,47.0,23.4,34.0,25.5,17.0
2607,Literature,All Students,224.0,17.4,70.5,8.5,3.6
2607,Literature,Historically Underperforming,48.0,4.2,54.2,27.1,14.6
2596,Algebra I,All Students,522.0,6.5,37.4,38.1,18.0
2596,Algebra I,Historically Underperforming,456.0,3.3,34.6,41.4,20.6
2596,Biology,All Students,501.0,13.6,30.1,24.6,31.7
2596,Biology,Historically Underperforming,435.0,9.9,28.0,26.4,35.6
2596,Literature,All Students,517.0,4.6,46.0,27.5,21.9
2596,Literature,Historically Underperforming,451.0,2.2,43.0,30.2,24.6
7922,Algebra I,All Students,38.0,0.0,2.6,31.6,65.8
7922,Algebra I,Historically Underperforming,38.0,0.0,2.6,31.6,65.8
7922,Biology,All Students,39.0,0.0,7.7,10.3,82.1
7922,Biology,Historically Underperforming,39.0,0.0,7.7,10.3,82.1
7922,Literature,All Students,37.0,0.0,18.9,43.2,37.8
7922,Literature,Historically Underperforming,37.0,0.0,18.9,43.2,37.8
2618,Algebra I,All Students,226.0,33.2,54.4,10.6,1.8
2618,Algebra I,Historically Underperforming,78.0,17.9,59.0,17.9,5.1
2618,Biology,All Students,227.0,45.4,40.5,11.9,2.2
2618,Biology,Historically Underperforming,78.0,29.5,46.2,19.2,5.1
2618,Literature,All Students,227.0,20.7,66.1,11.5,1.8
2618,Literature,Historically Underperforming,78.0,12.8,60.3,23.1,3.8
2623,Algebra I,All Students,404.0,35.6,48.8,12.9,2.7
2623,Algebra I,Historically Underperforming,120.0,14.2,45.8,30.8,9.2
2623,Biology,All Students,405.0,42.5,40.7,9.6,7.2
2623,Biology,Historically Underperforming,120.0,16.7,38.3,25.0,20.0
2623,Literature,All Students,403.0,14.4,74.2,8.9,2.5
2623,Literature,Historically Underperforming,120.0,3.3,66.7,21.7,8.3
2633,Algebra I,All Students,448.0,29.9,54.7,13.2,2.2
2633,Algebra I,Historically Underperforming,177.0,20.9,49.7,24.9,4.5
2633,Biology,All Students,448.0,33.3,47.5,13.8,5.4
2633,Biology,Historically Underperforming,177.0,18.1,49.7,22.0,10.2
2633,Literature,All Students,450.0,4.7,82.2,11.6,1.6
2633,Literature,Historically Underperforming,178.0,2.8,72.5,21.3,3.4
2649,Algebra I,All Students,120.0,22.5,59.2,12.5,5.8
2649,Algebra I,Historically Underperforming,46.0,10.9,54.3,19.6,15.2
2649,Biology,All Students,118.0,42.4,36.4,15.3,5.9
2649,Biology,Historically Underperforming,44.0,27.3,34.1,25.0,13.6
2649,Literature,All Students,117.0,7.7,67.5,20.5,4.3
2649,Literature,Historically Underperforming,43.0,0.0,53.5,37.2,9.3
2658,Algebra I,All Students,271.0,6.3,63.8,25.5,4.4
2658,Algebra I,Historically Underperforming,113.0,2.7,48.7,38.1,10.6
2658,Biology,All Students,268.0,28.4,35.8,23.1,12.7
2658,Biology,Historically Underperforming,110.0,16.4,28.2,30.0,25.5
2658,Literature,All Students,271.0,2.2,72.0,19.6,6.3
2658,Literature,Historically Underperforming,113.0,0.9,54.9,30.1,14.2
2663,Algebra I,All Students,312.0,35.6,45.2,14.7,4.5
2663,Algebra I,Historically Underperforming,77.0,19.5,28.6,36.4,15.6
2663,Biology,All Students,311.0,51.1,30.5,10.3,8.0
2663,Biology,Historically Underperforming,76.0,22.4,28.9,19.7,28.9
2663,Literature,All Students,312.0,18.6,67.3,11.5,2.6
2663,Literature,Historically Underperforming,77.0,10.4,42.9,36.4,10.4
2675,Algebra I,All Students,105.0,16.2,59.0,21.9,2.9
2675,Algebra I,Historically Underperforming,52.0,5.8,61.5,26.9,5.8
2675,Biology,All Students,104.0,29.8,42.3,17.3,10.6
2675,Biology,Historically Underperforming,51.0,17.6,39.2,27.5,15.7
2675,Literature,All Students,105.0,4.8,74.3,14.3,6.7
2675,Literature,Historically Underperforming,52.0,3.8,65.4,21.2,9.6
2680,Algebra I,All Students,112.0,3.6,71.4,22.3,2.7
2680,Algebra I,Historically Underperforming,40.0,2.5,70.0,22.5,5.0
2680,Biology,All Students,113.0,17.7,63.7,15.0,3.5
2680,Biology,Historically Underperforming,40.0,12.5,60.0,17.5,10.0
2680,Literature,All Students,113.0,3.5,77.0,15.0,4.4
2680,Literature,Historically Underperforming,40.0,2.5,67.5,20.0,10.0
4940,Algebra I,All Students,129.0,1.6,27.1,50.4,20.9
4940,Algebra I,Historically Underperforming,95.0,1.1,22.1,49.5,27.4
4940,Biology,All Students,128.0,0.8,23.4,43.0,32.8
4940,Biology,Historically Underperforming,94.0,1.1,19.1,39.4,40.4
4940,Literature,All Students,128.0,0.0,39.1,46.9,14.1
4940,Literature,Historically Underperforming,95.0,0.0,35.8,45.3,18.9
2686,Algebra I,All Students,93.0,5.4,72.0,19.4,3.2
2686,Algebra I,Historically Underperforming,34.0,5.9,55.9,29.4,8.8
2686,Biology,All Students,93.0,9.7,57.0,29.0,4.3
2686,Biology,Historically Underperforming,34.0,11.8,47.1,32.4,8.8
2686,Literature,All Students,93.0,4.3,78.5,16.1,1.1
2686,Literature,Historically Underperforming,34.0,5.9,67.6,23.5,2.9
2689,Algebra I,All Students,88.0,13.6,70.5,15.9,0.0
2689,Algebra I,Historically Underperforming,26.0,7.7,57.7,34.6,0.0
2689,Biology,All Students,88.0,23.9,53.4,19.3,3.4
2689,Biology,Historically Underperforming,26.0,11.5,34.6,42.3,11.5
2689,Literature,All Students,88.0,12.5,72.7,14.8,0.0
2689,Literature,Historically Underperforming,26.0,0.0,65.4,34.6,0.0
2704,Algebra I,All Students,128.0,3.9,54.7,31.3,10.2
2704,Algebra I,Historically Underperforming,86.0,1.2,46.5,38.4,14.0
2704,Biology,All Students,127.0,3.9,53.5,29.9,12.6
2704,Biology,Historically Underperforming,85.0,3.5,47.1,34.1,15.3
2704,Literature,All Students,127.0,1.6,66.1,26.8,5.5
2704,Literature,Historically Underperforming,85.0,1.2,61.2,29.4,8.2
2708,Algebra I,All Students,69.0,24.6,58.0,13.0,4.3
2708,Algebra I,Historically Underperforming,25.0,4.0,64.0,20.0,12.0
2708,Biology,All Students,69.0,47.8,37.7,10.1,4.3
2708,Biology,Historically Underperforming,25.0,28.0,44.0,20.0,8.0
2708,Literature,All Students,69.0,5.8,79.7,14.5,0.0
2708,Literature,Historically Underperforming,25.0,0.0,68.0,32.0,0.0
2712,Algebra I,All Students,50.0,0.0,68.0,22.0,10.0
2712,Algebra I,Historically Underperforming,20.0,0.0,45.0,30.0,25.0
2712,Biology,All Students,50.0,34.0,38.0,24.0,4.0
2712,Biology,Historically Underperforming,20.0,5.0,35.0,50.0,10.0
2712,Literature,All Students,50.0,10.0,82.0,6.0,2.0
2712,Literature,Historically Underperforming,20.0,5.0,75.0,15.0,5.0
2721,Algebra I,All Students,86.0,27.9,51.2,16.3,4.7
2721,Algebra I,Historically Underperforming,25.0,4.0,60.0,20.0,16.0
2721,Biology,All Students,86.0,30.2,52.3,14.0,3.5
2721,Biology,Historically Underperforming,25.0,8.0,56.0,28.0,8.0
2721,Literature,All Students,86.0,8.1,79.1,10.5,2.3
2721,Literature,Historically Underperforming,25.0,0.0,76.0,20.0,4.0
2725,Algebra I,All Students,124.0,14.5,62.9,18.5,4.0
2725,Algebra I,Historically Underperforming,37.0,16.2,35.1,35.1,13.5
2725,Biology,All Students,124.0,16.1,45.2,29.8,8.9
2725,Biology,Historically Underperforming,37.0,8.1,18.9,54.1,18.9
2725,Literature,All Students,126.0,4.0,83.3,7.9,4.8
2725,Literature,Historically Underperforming,39.0,0.0,69.2,20.5,10.3
4800,Algebra I,All Students,341.0,16.1,54.8,22.3,6.7
4800,Algebra I,Historically Underperforming,118.0,4.2,39.8,36.4,19.5
4800,Biology,All Students,342.0,31.3,39.5,19.9,9.4
4800,Biology,Historically Underperforming,118.0,10.2,34.7,31.4,23.7
4800,Literature,All Students,341.0,5.0,78.0,12.9,4.1
4800,Literature,Historically Underperforming,118.0,0.0,64.4,23.7,11.9
2740,Algebra I,All Students,151.0,21.2,51.0,17.2,10.6
2740,Algebra I,Historically Underperforming,49.0,8.2,40.8,22.4,28.6
2740,Biology,All Students,151.0,19.2,49.7,19.9,11.3
2740,Biology,Historically Underperforming,49.0,8.2,42.9,18.4,30.6
2740,Literature,All Students,152.0,9.2,69.1,14.5,7.2
2740,Literature,Historically Underperforming,50.0,0.0,54.0,24.0,22.0
5156,Algebra I,All Students,7.0,,,,
5156,Algebra I,Historically Underperforming,4.0,,,,
5156,Biology,All Students,6.0,,,,
5156,Biology,Historically Underperforming,4.0,,,,
5156,Literature,All Students,7.0,,,,
5156,Literature,Historically Underperforming,4.0,,,,
5155,Algebra I,All Students,253.0,2.8,37.5,49.0,10.7
5155,Algebra I,Historically Underperforming,188.0,1.6,30.9,53.7,13.8
5155,Biology,All Students,251.0,4.8,31.9,32.3,31.1
5155,Biology,Historically Underperforming,186.0,2.2,26.3,32.3,39.2
5155,Literature,All Students,254.0,0.4,60.6,29.5,9.4
5155,Literature,Historically Underperforming,189.0,0.0,52.4,34.9,12.7
2760,Algebra I,All Students,148.0,13.5,51.4,31.1,4.1
2760,Algebra I,Historically Underperforming,64.0,7.8,45.3,40.6,6.3
2760,Biology,All Students,143.0,11.9,43.4,26.6,18.2
2760,Biology,Historically Underperforming,60.0,1.7,43.3,31.7,23.3
2760,Literature,All Students,145.0,1.4,65.5,29.7,3.4
2760,Literature,Historically Underperforming,61.0,0.0,57.4,34.4,8.2
2766,Algebra I,All Students,250.0,41.6,46.4,10.0,2.0
2766,Algebra I,Historically Underperforming,69.0,27.5,44.9,20.3,7.2
2766,Biology,All Students,251.0,50.2,38.6,6.0,5.2
2766,Biology,Historically Underperforming,70.0,24.3,47.1,11.4,17.1
2766,Literature,All Students,251.0,12.7,79.7,4.8,2.8
2766,Literature,Historically Underperforming,70.0,4.3,70.0,15.7,10.0
2795,Algebra I,All Students,383.0,3.4,33.4,43.6,19.6
2795,Algebra I,Historically Underperforming,306.0,3.3,32.0,43.5,21.2
2795,Biology,All Students,360.0,3.1,23.6,29.7,43.6
2795,Biology,Historically Underperforming,290.0,2.4,23.4,28.6,45.5
2795,Literature,All Students,369.0,1.6,46.6,34.4,17.3
2795,Literature,Historically Underperforming,296.0,1.4,45.6,32.8,20.3
2794,Algebra I,All Students,546.0,3.3,29.5,45.2,22.0
2794,Algebra I,Historically Underperforming,440.0,2.5,27.3,46.6,23.6
2794,Biology,All Students,532.0,4.7,18.6,24.2,52.4
2794,Biology,Historically Underperforming,430.0,3.5,17.7,22.6,56.3
2794,Literature,All Students,535.0,2.2,41.9,34.2,21.7
2794,Literature,Historically Underperforming,430.0,1.9,38.8,35.1,24.2
2798,Algebra I,All Students,103.0,15.5,57.3,22.3,4.9
2798,Algebra I,Historically Underperforming,43.0,2.3,58.1,30.2,9.3
2798,Biology,All Students,105.0,15.2,41.0,26.7,17.1
2798,Biology,Historically Underperforming,45.0,4.4,37.8,28.9,28.9
2798,Literature,All Students,105.0,2.9,70.5,22.9,3.8
2798,Literature,Historically Underperforming,45.0,0.0,55.6,35.6,8.9
2809,Algebra I,All Students,630.0,27.0,54.1,15.7,3.2
2809,Algebra I,Historically Underperforming,176.0,12.5,39.8,36.4,11.4
2809,Biology,All Students,629.0,29.7,48.6,15.1,6.5
2809,Biology,Historically Underperforming,176.0,9.1,44.3,26.7,19.9
2809,Literature,All Students,632.0,7.0,78.5,11.7,2.8
2809,Literature,Historically Underperforming,177.0,4.0,59.9,27.7,8.5
5338,Algebra I,All Students,25.0,4.0,16.0,52.0,28.0
5338,Algebra I,Historically Underperforming,15.0,0.0,20.0,53.3,26.7
5338,Biology,All Students,24.0,4.2,8.3,37.5,50.0
5338,Biology,Historically Underperforming,14.0,0.0,7.1,35.7,57.1
5338,Literature,All Students,23.0,0.0,43.5,26.1,30.4
5338,Literature,Historically Underperforming,13.0,0.0,46.2,30.8,23.1
8125,Algebra I,All Students,51.0,7.8,60.8,27.5,3.9
8125,Algebra I,Historically Underperforming,42.0,7.1,54.8,33.3,4.8
8125,Biology,All Students,49.0,2.0,51.0,32.7,14.3
8125,Biology,Historically Underperforming,40.0,2.5,42.5,40.0,15.0
8125,Literature,All Students,51.0,2.0,72.5,23.5,2.0
8125,Literature,Historically Underperforming,42.0,0.0,71.4,26.2,2.4
8210,Algebra I,All Students,45.0,0.0,11.1,53.3,35.6
8210,Algebra I,Historically Underperforming,45.0,0.0,11.1,53.3,35.6
8210,Biology,All Students,45.0,4.4,6.7,26.7,62.2
8210,Biology,Historically Underperforming,45.0,4.4,6.7,26.7,62.2
8210,Literature,All Students,44.0,0.0,34.1,40.9,25.0
8210,Literature,Historically Underperforming,44.0,0.0,34.1,40.9,25.0
2818,Algebra I,All Students,125.0,16.8,50.4,23.2,9.6
2818,Algebra I,Historically Underperforming,57.0,7.0,38.6,35.1,19.3
2818,Biology,All Students,124.0,32.3,35.5,16.1,16.1
2818,Biology,Historically Underperforming,56.0,14.3,30.4,21.4,33.9
2818,Literature,All Students,125.0,10.4,56.8,22.4,10.4
2818,Literature,Historically Underperforming,56.0,1.8,39.3,37.5,21.4
2821,Algebra I,All Students,175.0,25.1,62.9,10.3,1.7
2821,Algebra I,Historically Underperforming,39.0,5.1,53.8,35.9,5.1
2821,Biology,All Students,174.0,35.6,45.4,16.1,2.9
2821,Biology,Historically Underperforming,39.0,12.8,33.3,46.2,7.7
2821,Literature,All Students,175.0,17.7,61.1,19.4,1.7
2821,Literature,Historically Underperforming,39.0,5.1,35.9,53.8,5.1
2829,Algebra I,All Students,772.0,23.3,58.7,14.1,3.9
2829,Algebra I,Historically Underperforming,217.0,6.5,45.6,34.1,13.8
2829,Biology,All Students,774.0,39.3,37.6,13.7,9.4
2829,Biology,Historically Underperforming,221.0,16.7,29.0,24.4,29.9
2829,Literature,All Students,776.0,16.1,70.5,11.0,2.4
2829,Literature,Historically Underperforming,221.0,3.6,57.9,29.9,8.6
7629,Algebra I,All Students,34.0,32.4,32.4,26.5,8.8
7629,Algebra I,Historically Underperforming,33.0,33.3,33.3,24.2,9.1
7629,Biology,All Students,34.0,20.6,35.3,32.4,11.8
7629,Biology,Historically Underperforming,33.0,21.2,36.4,30.3,12.1
7629,Literature,All Students,34.0,11.8,70.6,8.8,8.8
7629,Literature,Historically Underperforming,33.0,12.1,72.7,6.1,9.1
2833,Algebra I,All Students,134.0,25.4,49.3,23.1,2.2
2833,Algebra I,Historically Underperforming,47.0,8.5,48.9,36.2,6.4
2833,Biology,All Students,134.0,31.3,48.5,17.2,3.0
2833,Biology,Historically Underperforming,47.0,14.9,46.8,29.8,8.5
2833,Literature,All Students,134.0,10.4,82.1,6.7,0.7
