county Name,AUN,LEA,School Code,School,Graduate Count,College Bound,Total College Bound %,2- or 4-Year College or University,2- Or 4-Year University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree Granting Institution,Specialized Assocate Degree Granting Institution %
Adams,112011103,Bermudian Springs SD,0003,Bermudian Springs HS,149,79,53.02%,73,48.99%,83,55.70%,4,2.68%,6,4.03%
,,,9999,Bermudian Springs SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112011603,Conewago Valley SD,0017,New Oxford SHS,278,177,63.67%,177,63.67%,184,66.19%,7,2.52%,0,0.00%
,,,9999,Conewago Valley SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112013054,Fairfield Area SD,6269,Fairfield Area HS,76,48,63.16%,44,57.89%,49,64.47%,1,1.32%,4,5.26%
,112013753,Gettysburg Area SD,6271,Gettysburg Area HS,202,146,72.28%,143,70.79%,153,75.74%,7,3.47%,3,1.49%
,,,9999,Gettysburg Area SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112015203,Littlestown Area SD,0014,Littlestown SHS,165,113,68.48%,100,60.61%,114,69.09%,1,0.61%,13,7.88%
,,,9999,Littlestown Area SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112018523,Upper Adams SD,0021,Biglerville HS,105,70,66.67%,66,62.86%,74,70.48%,4,3.81%,4,3.81%
,,,9999,Upper Adams SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Allegheny,102020001,City CHS,7727,City CHS,123,94,76.42%,93,75.61%,98,79.67%,4,3.25%,1,0.81%
,102020003,Academy CS,7846,Academy CS,21,15,71.43%,5,23.81%,15,71.43%,0,0.00%,10,47.62%
,102023080,Urban Pathways 6-12 CS,7562,Urban Pathways 6-12 CS,34,31,91.18%,31,91.18%,31,91.18%,0,0.00%,0,0.00%
,102023217,Hill House Passport Academy Charter Scho,8308,Hill House Passport Academy Charter Scho,99,35,35.35%,35,35.35%,40,40.40%,5,5.05%,0,0.00%
,102027451,Pittsburgh SD,0409,Pittsburgh Allderdice HS,296,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,0412,Pittsburgh Carrick HS,186,138,74.19%,126,67.74%,147,79.03%,9,4.84%,12,6.45%
,,,0416,Pittsburgh Perry HS,98,2,2.04%,2,2.04%,2,2.04%,0,0.00%,0,0.00%
,,,6047,Pittsburgh Oliver,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6664,Pittsburgh Pioneer,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6811,Pittsburgh Conroy,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6915,Pittsburgh Brashear HS,298,220,73.83%,214,71.81%,230,77.18%,10,3.36%,6,2.01%
,,,8105,Pittsburgh Obama 6-12,103,4,3.88%,4,3.88%,4,3.88%,0,0.00%,0,0.00%
,,,8106,Pittsburgh CAPA 6-12,129,117,90.70%,117,90.70%,120,93.02%,3,2.33%,0,0.00%
,,,8107,Pittsburgh Science and Technology Academ,88,2,2.27%,2,2.27%,2,2.27%,0,0.00%,0,0.00%
,,,8110,Pittsburgh Milliones 6-12,88,1,1.14%,1,1.14%,1,1.14%,0,0.00%,0,0.00%
,,,8203,Academy at Westinghouse,87,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,8300,Pittsburgh Online Academy,25,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,9999,Pittsburgh SD,27,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103020002,Propel CS-Homestead,7772,Propel CS-Homestead,29,26,89.66%,25,86.21%,28,96.55%,2,6.90%,1,3.45%
,103020603,Allegheny Valley SD,0029,Springdale JSHS,72,51,70.83%,49,68.06%,51,70.83%,0,0.00%,2,2.78%
,,,9999,Allegheny Valley SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103020753,Avonworth SD,5199,Avonworth HS,120,109,90.83%,106,88.33%,109,90.83%,0,0.00%,3,2.50%
,,,9999,Avonworth SD,2,1,50.00%,1,50.00%,1,50.00%,0,0.00%,0,0.00%
,103021003,Pine-Richland SD,0315,Pine-Richland HS,355,318,89.58%,318,89.58%,319,89.86%,1,0.28%,0,0.00%
,,,9999,Pine-Richland SD,6,1,16.67%,1,16.67%,1,16.67%,0,0.00%,0,0.00%
,103021102,Baldwin-Whitehall SD,0050,Baldwin SHS,326,259,79.45%,249,76.38%,267,81.90%,8,2.45%,10,3.07%
,,,9999,Baldwin-Whitehall SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103021252,Bethel Park SD,0062,Bethel Park HS,371,310,83.56%,310,83.56%,310,83.56%,0,0.00%,0,0.00%
,,,9999,Bethel Park SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103021453,Brentwood Borough SD,0070,Brentwood SHS,89,74,83.15%,72,80.90%,74,83.15%,0,0.00%,2,2.25%
,103021603,Carlynton SD,0079,Carlynton JSHS,93,58,62.37%,58,62.37%,60,64.52%,2,2.15%,0,0.00%
,,,9999,Carlynton SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103021752,Chartiers Valley SD,6706,Chartiers Valley HS,273,237,86.81%,228,83.52%,246,90.11%,9,3.30%,9,3.30%
,,,9999,Chartiers Valley SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103021903,Clairton City SD,8094,Clairton MS/HS,41,30,73.17%,28,68.29%,30,73.17%,0,0.00%,2,4.88%
,,,9999,Clairton City SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103022103,Cornell SD,8087,Cornell HS,36,29,80.56%,28,77.78%,29,80.56%,0,0.00%,1,2.78%
,103022253,Deer Lakes SD,0513,Deer Lakes HS,151,118,78.15%,118,78.15%,128,84.77%,10,6.62%,0,0.00%
,103022803,East Allegheny SD,8340,East Allegheny JSHS,104,78,75.00%,75,72.12%,78,75.00%,0,0.00%,3,2.88%
,,,9999,East Allegheny SD,10,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103023153,Elizabeth Forward SD,0144,Elizabeth Forward SHS,166,112,67.47%,105,63.25%,114,68.67%,2,1.20%,7,4.22%
,,,9999,Elizabeth Forward SD,2,0,0.00%,0,0.00%,1,50.00%,1,50.00%,0,0.00%
,103023410,Spectrum CS,7648,Spectrum CS,3,2,66.67%,2,66.67%,2,66.67%,0,0.00%,0,0.00%
,103023912,Fox Chapel Area SD,0156,Fox Chapel Area HS,326,283,86.81%,280,85.89%,289,88.65%,6,1.84%,3,0.92%
,,,9999,Fox Chapel Area SD,4,1,25.00%,1,25.00%,1,25.00%,0,0.00%,0,0.00%
,103024102,Gateway SD,0170,Gateway SHS,276,202,73.19%,198,71.74%,203,73.55%,1,0.36%,4,1.45%
,,,9999,Gateway SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103024603,Hampton Township SD,5190,Hampton HS,252,218,86.51%,218,86.51%,227,90.08%,9,3.57%,0,0.00%
,,,9999,Hampton Township SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103024753,Highlands SD,5153,Highlands SHS,166,110,66.27%,101,60.84%,114,68.67%,4,2.41%,9,5.42%
,,,9999,Highlands SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103025002,Keystone Oaks SD,5112,Keystone Oaks HS,134,107,79.85%,100,74.63%,107,79.85%,0,0.00%,7,5.22%
,,,9999,Keystone Oaks SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103026002,McKeesport Area SD,6105,McKeesport Area SHS,246,162,65.85%,149,60.57%,195,79.27%,33,13.41%,13,5.28%
,103026303,Montour SD,5017,Montour HS,244,206,84.43%,204,83.61%,208,85.25%,2,0.82%,2,0.82%
,,,9999,Montour SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103026343,Moon Area SD,4951,Moon SHS,289,264,91.35%,259,89.62%,264,91.35%,0,0.00%,5,1.73%
,,,9999,Moon Area SD,4,1,25.00%,1,25.00%,1,25.00%,0,0.00%,0,0.00%
,103026402,Mt Lebanon SD,0254,Mt Lebanon SHS,428,406,94.86%,404,94.39%,406,94.86%,0,0.00%,2,0.47%
,,,9999,Mt Lebanon SD,6,1,16.67%,1,16.67%,4,66.67%,3,50.00%,0,0.00%
,103026852,North Allegheny SD,8305,North Allegheny HS,657,502,76.41%,502,76.41%,502,76.41%,0,0.00%,0,0.00%
,,,9999,North Allegheny SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103026873,Northgate SD,0053,Northgate MSHS,72,54,75.00%,54,75.00%,54,75.00%,0,0.00%,0,0.00%
,,,9999,Northgate SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103026902,North Hills SD,7101,North Hills SHS,381,322,84.51%,319,83.73%,331,86.88%,9,2.36%,3,0.79%
,103027352,Penn Hills SD,0309,Penn Hills SHS,347,294,84.73%,280,80.69%,309,89.05%,15,4.32%,14,4.03%
,,,9999,Penn Hills SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103027503,Plum Borough SD,0435,Plum SHS,320,240,75.00%,239,74.69%,259,80.94%,19,5.94%,1,0.31%
,,,9999,Plum Borough SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103027753,Quaker Valley SD,0448,Quaker Valley HS,150,134,89.33%,133,88.67%,134,89.33%,0,0.00%,1,0.67%
,,,9999,Quaker Valley SD,9,1,11.11%,1,11.11%,2,22.22%,1,11.11%,0,0.00%
,103028203,Riverview SD,6928,Riverview HS,73,58,79.45%,56,76.71%,64,87.67%,6,8.22%,2,2.74%
,,,9999,Riverview SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103028302,Shaler Area SD,0460,Shaler Area HS,349,262,75.07%,246,70.49%,264,75.64%,2,0.57%,16,4.58%
,,,9999,Shaler Area SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103028653,South Allegheny SD,0440,South Allegheny MS/HS,94,62,65.96%,59,62.77%,63,67.02%,1,1.06%,3,3.19%
,,,9999,South Allegheny SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103028703,South Fayette Township SD,0470,South Fayette Twp HS,180,158,87.78%,157,87.22%,171,95.00%,13,7.22%,1,0.56%
,,,9999,South Fayette Township SD,6,0,0.00%,0,0.00%,1,16.67%,1,16.67%,0,0.00%
,103028753,South Park SD,0467,South Park SHS,145,123,84.83%,120,82.76%,123,84.83%,0,0.00%,3,2.07%
,,,9999,South Park SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103028833,Steel Valley SD,0196,Steel Valley SHS,113,76,67.26%,73,64.60%,78,69.03%,2,1.77%,3,2.65%
,,,9999,Steel Valley SD,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
,103028853,Sto-Rox SD,0477,Sto-Rox JSHS,70,53,75.71%,53,75.71%,53,75.71%,0,0.00%,0,0.00%
,,,9999,Sto-Rox SD,12,3,25.00%,3,25.00%,3,25.00%,0,0.00%,0,0.00%
,103029203,Upper Saint Clair SD,0492,Upper Saint Clair HS,357,338,94.68%,338,94.68%,340,95.24%,2,0.56%,0,0.00%
,,,9999,Upper Saint Clair SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103029403,West Allegheny SD,0509,West Allegheny SHS,281,224,79.72%,214,76.16%,228,81.14%,4,1.42%,10,3.56%
,103029553,West Jefferson Hills SD,0523,Thomas Jefferson HS,219,187,85.39%,183,83.56%,195,89.04%,8,3.65%,4,1.83%
,,,9999,West Jefferson Hills SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103029603,West Mifflin Area SD,0536,West Mifflin Area HS,242,184,76.03%,180,74.38%,188,77.69%,4,1.65%,4,1.65%
,,,9999,West Mifflin Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,103029902,Woodland Hills SD,0107,Woodland Hills JSHS,241,181,75.10%,175,72.61%,198,82.16%,17,7.05%,6,2.49%
,,,9999,Woodland Hills SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,115220003,Pennsylvania Distance Learning CS,7821,Pennsylvania Distance Learning CS,74,38,51.35%,36,48.65%,44,59.46%,6,8.11%,2,2.70%
,160028259,Propel CS-Braddock Hills,8129,Propel CS-Braddock Hills,56,36,64.29%,34,60.71%,37,66.07%,1,1.79%,2,3.57%
Armstrong,128030603,Apollo-Ridge SD,2320,Apollo-Ridge HS,67,50,74.63%,48,71.64%,55,82.09%,5,7.46%,2,2.99%
,,,9999,Apollo-Ridge SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,128030852,Armstrong SD,7640,West Shamokin JSHS,78,58,74.36%,56,71.79%,61,78.21%,3,3.85%,2,2.56%
,,,8342,Armstrong JSHS,211,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,9999,Armstrong SD,47,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,128033053,Freeport Area SD,0594,Freeport Area SHS,147,127,86.39%,124,84.35%,128,87.07%,1,0.68%,3,2.04%
,128034503,Leechburg Area SD,7923,Leechburg Area HS,60,39,65.00%,32,53.33%,42,70.00%,3,5.00%,7,11.67%
,128034607,Lenape Tech,4807,Lenape Tech,198,73,36.87%,64,32.32%,79,39.90%,6,3.03%,9,4.55%
Beaver,127040002,Lincoln Park Performing Arts CS,7859,Lincoln Park Performing Arts CS,119,97,81.51%,97,81.51%,99,83.19%,2,1.68%,0,0.00%
,127040503,Aliquippa SD,8086,Aliquippa JSHS,82,47,57.32%,47,57.32%,47,57.32%,0,0.00%,0,0.00%
,127040703,Ambridge Area SD,6555,Ambridge Area HS,175,114,65.14%,106,60.57%,120,68.57%,6,3.43%,8,4.57%
,127041203,Beaver Area SD,0640,Beaver Area SHS,182,137,75.27%,131,71.98%,138,75.82%,1,0.55%,6,3.30%
,127041503,Big Beaver Falls Area SD,0649,Beaver Falls Area SHS,115,57,49.57%,57,49.57%,62,53.91%,5,4.35%,0,0.00%
,,,9999,Big Beaver Falls Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,127041603,Blackhawk SD,6707,Blackhawk HS,180,117,65.00%,117,65.00%,124,68.89%,7,3.89%,0,0.00%
,,,9999,Blackhawk SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,127042003,Central Valley SD,8044,Central Valley HS,138,118,85.51%,115,83.33%,118,85.51%,0,0.00%,3,2.17%
,127042853,Freedom Area SD,6563,Freedom Area SHS,97,59,60.82%,57,58.76%,60,61.86%,1,1.03%,2,2.06%
,127043430,Pennsylvania Cyber CS,7650,Pennsylvania Cyber CS,"1,258",719,57.15%,609,48.41%,755,60.02%,36,2.86%,110,8.74%
,127044103,Hopewell Area SD,0675,Hopewell SHS,165,126,76.36%,113,68.48%,126,76.36%,0,0.00%,13,7.88%
,,,9999,Hopewell Area SD,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
,127045653,New Brighton Area SD,0695,New Brighton Area HS,90,64,71.11%,63,70.00%,66,73.33%,2,2.22%,1,1.11%
,,,9999,New Brighton Area SD,1,0,0.00%,0,0.00%,1,100.00%,1,100.00%,0,0.00%
,127045853,Riverside Beaver County SD,0700,Riverside HS,118,92,77.97%,92,77.97%,94,79.66%,2,1.69%,0,0.00%
,,,9999,Riverside Beaver County SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,127046903,Rochester Area SD,8000,Rochester High School,49,40,81.63%,40,81.63%,40,81.63%,0,0.00%,0,0.00%
,,,9999,Rochester Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,127047404,South Side Area SD,0714,South Side HS,98,78,79.59%,78,79.59%,80,81.63%,2,2.04%,0,0.00%
,,,9999,South Side Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,127049303,Western Beaver County SD,0719,Western Beaver Co JSHS,61,34,55.74%,30,49.18%,37,60.66%,3,4.92%,4,6.56%
,,,9999,Western Beaver County SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Bedford,108051003,Bedford Area SD,0726,Bedford SHS,155,76,49.03%,76,49.03%,80,51.61%,4,2.58%,0,0.00%
,108051503,Chestnut Ridge SD,0732,Chestnut Ridge SHS,111,67,60.36%,57,51.35%,67,60.36%,0,0.00%,10,9.01%
,,,9999,Chestnut Ridge SD,5,0,0.00%,0,0.00%,1,20.00%,1,20.00%,0,0.00%
,108053003,Everett Area SD,7897,Everett Area HS,131,73,55.73%,73,55.73%,79,60.31%,6,4.58%,0,0.00%
,,,9999,Everett Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,108056004,Northern Bedford County SD,0747,Northern Bedford Co MS/SHS,61,33,54.10%,30,49.18%,38,62.30%,5,8.20%,3,4.92%
,108057079,HOPE for Hyndman CS,8154,HOPE for Hyndman CS,21,13,61.90%,13,61.90%,14,66.67%,1,4.76%,0,0.00%
,108058003,Tussey Mountain SD,0753,Tussey Mountain HS,80,38,47.50%,30,37.50%,41,51.25%,3,3.75%,8,10.00%
Berks,114060392,I-LEAD Charter School,8155,I-LEAD Charter School,91,59,64.84%,54,59.34%,69,75.82%,10,10.99%,5,5.49%
,114060503,Antietam SD,0820,Antietam MS/HS,63,48,76.19%,44,69.84%,49,77.78%,1,1.59%,4,6.35%
,114060753,Boyertown Area SD,6306,Boyertown Area SHS,541,387,71.53%,380,70.24%,397,73.38%,10,1.85%,7,1.29%
,,,9999,Boyertown Area SD,19,0,0.00%,0,0.00%,1,5.26%,1,5.26%,0,0.00%
,114060853,Brandywine Heights Area SD,6308,Brandywine Heights HS,124,91,73.39%,90,72.58%,91,73.39%,0,0.00%,1,0.81%
,114061103,Conrad Weiser Area SD,0777,Conrad Weiser HS,202,158,78.22%,150,74.26%,163,80.69%,5,2.48%,8,3.96%
,,,9999,Conrad Weiser Area SD,4,0,0.00%,0,0.00%,1,25.00%,1,25.00%,0,0.00%
,114061503,Daniel Boone Area SD,4810,Daniel Boone Area HS,270,202,74.81%,202,74.81%,214,79.26%,12,4.44%,0,0.00%
,,,9999,Daniel Boone Area SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,114062003,Exeter Township SD,0788,Exeter Twp SHS,316,227,71.84%,222,70.25%,228,72.15%,1,0.32%,5,1.58%
,,,9999,Exeter Township SD,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
,114062503,Fleetwood Area SD,5023,Fleetwood SHS,201,161,80.10%,156,77.61%,161,80.10%,0,0.00%,5,2.49%
,,,9999,Fleetwood Area SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,114063003,Governor Mifflin SD,0802,Governor Mifflin SHS,283,180,63.60%,176,62.19%,183,64.66%,3,1.06%,4,1.41%
,114063503,Hamburg Area SD,0808,Hamburg Area HS,166,106,63.86%,88,53.01%,107,64.46%,1,0.60%,18,10.84%
,,,9999,Hamburg Area SD,2,1,50.00%,0,0.00%,1,50.00%,0,0.00%,1,50.00%
,114064003,Kutztown Area SD,0816,Kutztown Area SHS,104,75,72.12%,75,72.12%,76,73.08%,1,0.96%,0,0.00%
,114065503,Muhlenberg SD,6610,Muhlenberg HS,306,230,75.16%,223,72.88%,231,75.49%,1,0.33%,7,2.29%
,,,9999,Muhlenberg SD,17,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,114066503,Oley Valley SD,6318,Oley Valley SHS,129,83,64.34%,83,64.34%,87,67.44%,4,3.10%,0,0.00%
,,,9999,Oley Valley SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,114067002,Reading SD,8116,Reading SHS,760,390,51.32%,390,51.32%,408,53.68%,18,2.37%,0,0.00%
,,,9999,Reading SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,114067503,Schuylkill Valley SD,0864,Schuylkill Valley HS,145,116,80.00%,113,77.93%,118,81.38%,2,1.38%,3,2.07%
,,,9999,Schuylkill Valley SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,114068003,Tulpehocken Area SD,4670,Tulpehocken JSHS,104,67,64.42%,67,64.42%,77,74.04%,10,9.62%,0,0.00%
,,,9999,Tulpehocken Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,114068103,Twin Valley SD,0873,Twin Valley HS,251,195,77.69%,186,74.10%,197,78.49%,2,0.80%,9,3.59%
,,,9999,Twin Valley SD,18,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,114069103,Wilson  SD,6980,Wilson HS,452,302,66.81%,301,66.59%,310,68.58%,8,1.77%,1,0.22%
,114069353,Wyomissing Area SD,0887,Wyomissing Area JSHS,163,138,84.66%,135,82.82%,140,85.89%,2,1.23%,3,1.84%
,,,9999,Wyomissing Area SD,3,2,66.67%,2,66.67%,2,66.67%,0,0.00%,0,0.00%
Blair,108070001,Central PA Digital Learning Foundation C,7720,Central PA Digital Lrng Foundation CS,19,13,68.42%,13,68.42%,13,68.42%,0,0.00%,0,0.00%
,108070502,Altoona Area SD,0913,Altoona Area HS,550,325,59.09%,310,56.36%,337,61.27%,12,2.18%,15,2.73%
,,,7425,Kimmel Alternative School,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,108071003,Bellwood-Antis SD,0917,Bellwood-Antis HS,103,75,72.82%,75,72.82%,75,72.82%,0,0.00%,0,0.00%
,108071504,Claysburg-Kimmel SD,0921,Claysburg-Kimmel HS,71,43,60.56%,34,47.89%,45,63.38%,2,2.82%,9,12.68%
,108073503,Hollidaysburg Area SD,5207,Hollidaysburg Area SHS,280,187,66.79%,178,63.57%,194,69.29%,7,2.50%,9,3.21%
,,,9999,Hollidaysburg Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,108077503,Spring Cove SD,0941,Central HS,141,79,56.03%,78,55.32%,82,58.16%,3,2.13%,1,0.71%
,108078003,Tyrone Area SD,0949,Tyrone Area HS,121,75,61.98%,68,56.20%,88,72.73%,13,10.74%,7,5.79%
,108079004,Williamsburg Community SD,0951,Williamsburg Community JSHS,35,17,48.57%,14,40.00%,21,60.00%,4,11.43%,3,8.57%
,,,9999,Williamsburg Community SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Bradford,117080503,Athens Area SD,0958,Athens Area HS,157,77,49.04%,72,45.86%,85,54.14%,8,5.10%,5,3.18%
,117081003,Canton Area SD,0988,Canton JSHS,53,30,56.60%,30,56.60%,31,58.49%,1,1.89%,0,0.00%
,117083004,Northeast Bradford SD,0964,Northeast Bradford JSHS,76,43,56.58%,42,55.26%,47,61.84%,4,5.26%,1,1.32%
,117086003,Sayre Area SD,0965,Sayre Area HS,58,43,74.14%,42,72.41%,45,77.59%,2,3.45%,1,1.72%
,117086503,Towanda Area SD,5208,Towanda Area JSHS,117,53,45.30%,46,39.32%,56,47.86%,3,2.56%,7,5.98%
,117086653,Troy Area SD,1000,Troy Area JSHS,74,31,41.89%,31,41.89%,34,45.95%,3,4.05%,0,0.00%
,117089003,Wyalusing Area SD,1005,Wyalusing Valley JSHS,83,46,55.42%,45,54.22%,55,66.27%,9,10.84%,1,1.20%
Bucks,122090001,Center for Student Learning CS at Pennsb,7726,Center for Student Lrng CS Pennsbury,19,6,31.58%,6,31.58%,8,42.11%,2,10.53%,0,0.00%
,122091002,Bensalem Township SD,5116,Bensalem Twp HS,379,304,80.21%,301,79.42%,308,81.27%,4,1.06%,3,0.79%
,,,9999,Bensalem Township SD,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122091303,Bristol Borough SD,1014,Bristol HS,72,56,77.78%,56,77.78%,61,84.72%,5,6.94%,0,0.00%
,,,9999,Bristol Borough SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122091352,Bristol Township SD,1029,Truman SHS,324,231,71.30%,231,71.30%,243,75.00%,12,3.70%,0,0.00%
,,,9999,Bristol Township SD,56,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122091457,Bucks County Technical High School,1030,Bucks County Technical High School,353,222,62.89%,204,57.79%,225,63.74%,3,0.85%,18,5.10%
,122092002,Centennial SD,1040,William Tennent HS,431,360,83.53%,360,83.53%,368,85.38%,8,1.86%,0,0.00%
,,,9999,Centennial SD,12,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122092102,Central Bucks SD,1043,Central Bucks HS-West,449,402,89.53%,401,89.31%,404,89.98%,2,0.45%,1,0.22%
,,,5133,Central Bucks HS-East,545,516,94.68%,516,94.68%,517,94.86%,1,0.18%,0,0.00%
,,,7790,Central Bucks HS-South,606,556,91.75%,555,91.58%,563,92.90%,7,1.16%,1,0.17%
,,,9999,Central Bucks SD,19,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122092353,Council Rock SD,5096,Council Rock HS North,437,404,92.45%,404,92.45%,406,92.91%,2,0.46%,0,0.00%
,,,7749,Council Rock HS South,517,472,91.30%,472,91.30%,474,91.68%,2,0.39%,0,0.00%
,,,9999,Council Rock SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122097203,Morrisville Borough SD,8381,Morrisville HS,48,31,64.58%,29,60.42%,31,64.58%,0,0.00%,2,4.17%
,122097502,Neshaminy SD,6455,Neshaminy HS,571,538,94.22%,538,94.22%,553,96.85%,15,2.63%,0,0.00%
,,,9999,Neshaminy SD,57,56,98.25%,56,98.25%,56,98.25%,0,0.00%,0,0.00%
,122097604,New Hope-Solebury SD,1084,New Hope-Solebury HS,146,141,96.58%,141,96.58%,142,97.26%,1,0.68%,0,0.00%
,,,9999,New Hope-Solebury SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122098003,Palisades SD,1094,Palisades HS,133,98,73.68%,97,72.93%,100,75.19%,2,1.50%,1,0.75%
,,,9999,Palisades SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122098103,Pennridge SD,1100,Pennridge HS,584,483,82.71%,482,82.53%,492,84.25%,9,1.54%,1,0.17%
,,,9999,Pennridge SD,16,4,25.00%,4,25.00%,4,25.00%,0,0.00%,0,0.00%
,122098202,Pennsbury SD,4682,Pennsbury HS,778,637,81.88%,635,81.62%,649,83.42%,12,1.54%,2,0.26%
,,,9999,Pennsbury SD,28,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,122098403,Quakertown Community SD,1128,Quakertown Community HS,405,300,74.07%,300,74.07%,310,76.54%,10,2.47%,0,0.00%
,,,9999,Quakertown Community SD,7,1,14.29%,1,14.29%,1,14.29%,0,0.00%,0,0.00%
Butler,104101252,Butler Area SD,8344,Butler Area SHS,480,397,82.71%,378,78.75%,409,85.21%,12,2.50%,19,3.96%
,,,9999,Butler Area SD,58,3,5.17%,3,5.17%,4,6.90%,1,1.72%,0,0.00%
,104103603,Karns City Area SD,1154,Karns City HS,127,80,62.99%,79,62.20%,83,65.35%,3,2.36%,1,0.79%
