Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year:  2008 - 2009,,,,,,,
,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
103021252,Bethel Park SD,SD,0062,Bethel Park SHS,"1,732",108,6.2%
103021252,Bethel Park SD,SD,4902,George Washington El Sch,318,16,5.0%
103021252,Bethel Park SD,SD,0061,Independence MS,803,68,8.5%
103021252,Bethel Park SD,SD,7327,Neil Armstrong 5-6 MS,686,60,8.7%
103021252,Bethel Park SD,SD,0060,William Penn El Sch,183,10,5.5%
120481107,Bethlehem AVTS,CTC,5286,Bethlehem AVTS,"1,121",464,41.4%
120481002,Bethlehem Area SD,SD,5063,Asa Packer El Sch,453,38,8.4%
120481002,Bethlehem Area SD,SD,3464,Broughal MS,645,508,78.8%
120481002,Bethlehem Area SD,SD,3436,Calypso El Sch,274,113,41.2%
120481002,Bethlehem Area SD,SD,3453,Clearview El Sch,390,181,46.4%
120481002,Bethlehem Area SD,SD,6722,Donegan El Sch,507,372,73.4%
120481002,Bethlehem Area SD,SD,4956,East Hills MS,"1,137",296,26.0%
120481002,Bethlehem Area SD,SD,3456,Farmersville El Sch,546,52,9.5%
120481002,Bethlehem Area SD,SD,6723,Fountain Hill El Sch,703,522,74.3%
120481002,Bethlehem Area SD,SD,4957,Freedom HS,"2,217",708,31.9%
120481002,Bethlehem Area SD,SD,3458,Freemansburg El Sch,389,289,74.3%
120481002,Bethlehem Area SD,SD,3449,Governor Wolf El Sch,447,137,30.6%
120481002,Bethlehem Area SD,SD,3459,Hanover El Sch,263,8,3.0%
120481002,Bethlehem Area SD,SD,3442,James Buchanan El Sch,289,124,42.9%
120481002,Bethlehem Area SD,SD,3465,Liberty HS,"2,876","1,017",35.4%
120481002,Bethlehem Area SD,SD,3443,Lincoln El Sch,409,268,65.5%
120481002,Bethlehem Area SD,SD,3454,Marvine El Sch,326,306,93.9%
120481002,Bethlehem Area SD,SD,3455,Miller Heights El Sch,518,71,13.7%
120481002,Bethlehem Area SD,SD,3463,Nitschmann MS,860,236,27.4%
120481002,Bethlehem Area SD,SD,3462,Northeast MS,836,488,58.4%
120481002,Bethlehem Area SD,SD,3452,Spring Garden El Sch,561,127,22.6%
120481002,Bethlehem Area SD,SD,6633,Thomas Jefferson El Sch,285,142,49.8%
120481002,Bethlehem Area SD,SD,6634,William Penn El Sch,235,139,59.1%
101631003,Bethlehem-Center SD,SD,6975,Bethlehem-Center El Sch,608,276,45.4%
101631003,Bethlehem-Center SD,SD,5267,Bethlehem-Center MS,320,137,42.8%
101631003,Bethlehem-Center SD,SD,4181,Bethlehem-Center SHS,422,172,40.8%
127041503,Big Beaver Falls Area SD,SD,0649,Beaver Falls Area SHS,580,314,54.1%
127041503,Big Beaver Falls Area SD,SD,0648,Beaver Falls MS,368,263,71.5%
127041503,Big Beaver Falls Area SD,SD,0650,Big Beaver El Sch,344,214,62.2%
127041503,Big Beaver Falls Area SD,SD,0642,Central El Sch,468,358,76.5%
115210503,Big Spring SD,SD,1677,Big Spring HS,"1,057",198,18.7%
115210503,Big Spring SD,SD,6326,Big Spring MS,722,177,24.5%
115210503,Big Spring SD,SD,7951,Mount Rock Elem Sch,274,60,21.9%
115210503,Big Spring SD,SD,1676,Newville El Sch,349,106,30.4%
115210503,Big Spring SD,SD,7355,Oak Flat El Sch,445,136,30.6%
