Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year: 2013 - 2014,,,,,,,
 ,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
123465702,North Penn SD,SD,7406,Bridle Path El Sch,563,89,15.8%
123465702,North Penn SD,SD,6907,General Nash El Sch,372,43,11.6%
123465702,North Penn SD,SD,4831,Gwyn-Nor El Sch,591,92,15.6%
123465702,North Penn SD,SD,7314,Gwynedd Square El Sch,574,67,11.7%
123465702,North Penn SD,SD,5344,Hatfield El Sch,487,182,37.4%
123465702,North Penn SD,SD,3379,Inglewood El Sch,474,119,25.1%
123465702,North Penn SD,SD,3309,Knapp El Sch,623,177,28.4%
123465702,North Penn SD,SD,3275,Kulp El Sch,494,121,24.5%
123465702,North Penn SD,SD,4830,Montgomery El Sch,588,56,9.5%
123465702,North Penn SD,SD,9999,North Penn SD,28,2,7.1%
123465702,North Penn SD,SD,5345,North Penn SHS,"3,038",582,19.2%
123465702,North Penn SD,SD,3325,North Wales El Sch,434,85,19.6%
123465702,North Penn SD,SD,3280,Oak Park El Sch,497,213,42.9%
123465702,North Penn SD,SD,3322,Pennbrook MS,885,114,12.9%
123465702,North Penn SD,SD,3324,Penndale MS,"1,383",338,24.4%
123465702,North Penn SD,SD,3323,Pennfield MS,801,177,22.1%
123465702,North Penn SD,SD,7407,Walton Farm El Sch,541,88,16.3%
123465702,North Penn SD,SD,3278,York Avenue El Sch,361,105,29.1%
119356503,North Pocono SD,SD,8097,Jefferson El Sch,298,85,28.5%
119356503,North Pocono SD,SD,8098,Moscow El Sch,585,235,40.2%
119356503,North Pocono SD,SD,2446,North Pocono HS,961,263,27.4%
119356503,North Pocono SD,SD,8099,North Pocono Intmd Sch,486,155,31.9%
119356503,North Pocono SD,SD,5233,North Pocono MS,714,258,36.1%
129545003,North Schuylkill SD,SD,7950,North Schuylkill Elem Sch,"1,095",529,48.3%
129545003,North Schuylkill SD,SD,3883,North Schuylkill JSHS,852,390,45.8%
108565503,North Star SD,SD,4837,North Star Central El Sch,443,207,46.7%
108565503,North Star SD,SD,7259,North Star East MS,325,167,51.4%
108565503,North Star SD,SD,3988,North Star HS,391,172,44.0%
120484903,Northampton Area SD,SD,5062,George Wolf El Sch,649,269,41.4%
120484903,Northampton Area SD,SD,3499,Lehigh Twp El Sch,611,132,21.6%
120484903,Northampton Area SD,SD,3500,Moore Twp El Sch,623,148,23.8%
120484903,Northampton Area SD,SD,3505,Northampton Area HS,"1,677",402,24.0%
120484903,Northampton Area SD,SD,7430,Northampton Borough El,"1,062",330,31.1%
120484903,Northampton Area SD,SD,5258,Northampton MS,910,246,27.0%
117083004,Northeast Bradford SD,SD,5209,Northeast Bradford El Sch,469,239,51.0%
117083004,Northeast Bradford SD,SD,0964,Northeast Bradford JSHS,397,167,42.1%
117083004,Northeast Bradford SD,SD,9999,Northeast Bradford SD,1,1,100.0%
119000000,Northeastern Educational IU 19,IU,0000,Northeastern Educational IU 19,269,146,54.3%
112674403,Northeastern York SD,SD,4572,Conewago El Sch,348,142,40.8%
112674403,Northeastern York SD,SD,7375,Mt Wolf El Sch,210,82,39.0%
112674403,Northeastern York SD,SD,4578,Northeastern MS,591,276,46.7%
112674403,Northeastern York SD,SD,4577,Northeastern SHS,"1,003",384,38.3%
112674403,Northeastern York SD,SD,9999,Northeastern York SD,12,0,0.0%
112674403,Northeastern York SD,SD,5272,Orendorf El Sch,346,108,31.2%
112674403,Northeastern York SD,SD,7962,Shallow Brook Inter Sch,447,199,44.5%
112674403,Northeastern York SD,SD,7644,Spring Forge Intrd Sch,497,217,43.7%
112674403,Northeastern York SD,SD,4576,York Haven El Sch,277,159,57.4%
108056004,Northern Bedford County SD,SD,7167,Northern Bedford Co El Sch,473,222,46.9%
108056004,Northern Bedford County SD,SD,0747,Northern Bedford Co MS/SHS,541,240,44.4%
108114503,Northern Cambria SD,SD,6859,Northern Cambria El Sch,445,214,48.1%
108114503,Northern Cambria SD,SD,6201,Northern Cambria HS,386,172,44.6%
108114503,Northern Cambria SD,SD,6860,Northern Cambria MS,324,140,43.2%
113385003,Northern Lebanon SD,SD,2758,East Hanover El Sch,219,70,32.0%
113385003,Northern Lebanon SD,SD,2755,Fredericksburg El Sch,272,61,22.4%
113385003,Northern Lebanon SD,SD,2757,Jonestown El Sch,508,125,24.6%
113385003,Northern Lebanon SD,SD,2756,Lickdale El Sch,251,76,30.3%
113385003,Northern Lebanon SD,SD,7392,Northern Lebanon MS,377,126,33.4%
113385003,Northern Lebanon SD,SD,2760,Northern Lebanon SHS,710,169,23.8%
121394503,Northern Lehigh SD,SD,6829,Northern Lehigh MS,280,133,47.5%
121394503,Northern Lehigh SD,SD,9999,Northern Lehigh SD,15,11,73.3%
121394503,Northern Lehigh SD,SD,2818,Northern Lehigh SHS,533,196,36.8%
121394503,Northern Lehigh SD,SD,2813,Peters El Sch,363,172,47.4%
121394503,Northern Lehigh SD,SD,6727,Slatington El Sch,507,233,46.0%
109535504,Northern Potter SD,SD,6931,Northern Potter Childrens Sch,303,188,62.0%
109535504,Northern Potter SD,SD,3875,Northern Potter JSHS,251,122,48.6%
117080607,Northern Tier Career Center,CTC,6908,Northern Tier Career Center,315,142,45.1%
117596003,Northern Tioga SD,SD,6371,Clark Wood El Sch,310,198,63.9%
117596003,Northern Tioga SD,SD,4058,Cowanesque Valley JSHS,399,188,47.1%
117596003,Northern Tioga SD,SD,4060,Russell B Walter El Sch,471,238,50.5%
117596003,Northern Tioga SD,SD,4057,Westfield Area El Sch,380,223,58.7%
117596003,Northern Tioga SD,SD,6373,Williamson SHS,551,257,46.6%
107656407,Northern Westmoreland CTC,CTC,6816,Northern Westmoreland CTC,350,182,52.0%
115674603,Northern York County SD,SD,4579,Dillsburg El Sch,387,64,16.5%
115674603,Northern York County SD,SD,4581,Northern El Sch,320,90,28.1%
115674603,Northern York County SD,SD,6345,Northern HS,987,172,17.4%
115674603,Northern York County SD,SD,6346,Northern MS,713,152,21.3%
115674603,Northern York County SD,SD,9999,Northern York County SD,18,10,55.6%
115674603,Northern York County SD,SD,7572,South Mountain El Sch,500,80,16.0%
115674603,Northern York County SD,SD,4580,Wellsville Campus,215,59,27.4%
103026873,Northgate SD,SD,0030,Avalon El Sch,325,154,47.4%
103026873,Northgate SD,SD,6977,Bellevue El Sch,363,190,52.3%
103026873,Northgate SD,SD,0053,Northgate MSHS,540,255,47.2%
116495207,Northumberland County CTC,CTC,6353,Northumberland County CTC,131,44,33.6%
118406003,Northwest Area SD,SD,2958,Northwest Area HS,535,174,32.5%
118406003,Northwest Area SD,SD,2955,Northwest Area Intermediate Sch,364,149,40.9%
118406003,Northwest Area SD,SD,2956,Northwest Area Primary Sch,226,95,42.0%
118406003,Northwest Area SD,SD,9999,Northwest Area SD,2,0,0.0%
105000000,Northwest Tri-County IU 5,IU,0000,Northwest Tri-County IU 5,483,286,59.2%
105258503,Northwestern  SD,SD,5144,Northwestern El Sch,410,257,62.7%
105258503,Northwestern  SD,SD,6146,Northwestern MS,347,183,52.7%
105258503,Northwestern  SD,SD,6745,Northwestern SHS,504,237,47.0%
105258503,Northwestern  SD,SD,2070,Springfield El Sch,228,136,59.6%
121394603,Northwestern Lehigh SD,SD,6449,Northwestern Lehigh El Sch,497,102,20.5%
121394603,Northwestern Lehigh SD,SD,2821,Northwestern Lehigh HS,732,71,9.7%
121394603,Northwestern Lehigh SD,SD,7353,Northwestern Lehigh MS,544,59,10.8%
121394603,Northwestern Lehigh SD,SD,9999,Northwestern Lehigh SD,7,0,0.0%
121394603,Northwestern Lehigh SD,SD,2819,Weisenberg El Sch,457,48,10.5%
126510019,Northwood Academy CS,CS,7856,Northwood Academy CS,779,475,61.0%
107656502,Norwin SD,SD,8101,Hahntown El Sch,484,107,22.1%
107656502,Norwin SD,SD,7758,Hillcrest Intermediate Sch,812,154,19.0%
107656502,Norwin SD,SD,4482,Norwin MS,802,156,19.5%
107656502,Norwin SD,SD,9999,Norwin SD,16,6,37.5%
107656502,Norwin SD,SD,4717,Norwin SHS,"1,644",332,20.2%
107656502,Norwin SD,SD,7757,Sheridan Terrace El Sch,492,161,32.7%
107656502,Norwin SD,SD,5270,Stewartsville El Sch,485,86,17.7%
107656502,Norwin SD,SD,7716,Sunset Valley El Sch,496,46,9.3%
124156503,Octorara Area SD,SD,1414,Octorara Area JSHS,"1,185",403,34.0%
124156503,Octorara Area SD,SD,9999,Octorara Area SD,41,10,24.4%
124156503,Octorara Area SD,SD,1413,Octorara El Sch,369,148,40.1%
124156503,Octorara Area SD,SD,8004,Octorara Intermediate Sch,387,135,34.9%
124156503,Octorara Area SD,SD,7656,Octorara Primary LC,527,212,40.2%
106616203,Oil City Area SD,SD,4115,Hasson Heights Sch,458,278,60.7%
106616203,Oil City Area SD,SD,4109,Oakland Sch,74,32,43.2%
106616203,Oil City Area SD,SD,7215,Oil City Area MS,659,443,67.2%
106616203,Oil City Area SD,SD,4931,Oil City SHS,669,386,57.7%
106616203,Oil City Area SD,SD,8235,Seventh Street Sch,162,107,66.0%
106616203,Oil City Area SD,SD,4116,Smedley Street Sch,100,70,70.0%
119356603,Old Forge SD,SD,2448,Old Forge El Sch,508,217,42.7%
119356603,Old Forge SD,SD,2449,Old Forge JSHS,423,170,40.2%
119356603,Old Forge SD,SD,9999,Old Forge SD,9,3,33.3%
114066503,Oley Valley SD,SD,7378,Oley Valley El Sch,732,204,27.9%
114066503,Oley Valley SD,SD,6319,Oley Valley MS,415,100,24.1%
114066503,Oley Valley SD,SD,9999,Oley Valley SD,27,2,7.4%
114066503,Oley Valley SD,SD,6318,Oley Valley SHS,572,101,17.7%
126513452,Olney Charter High School,CS,8205,Olney Charter High School,"1,735","1,337",77.1%
109537504,Oswayo Valley SD,SD,3876,Oswayo Valley El Sch,195,111,56.9%
109537504,Oswayo Valley SD,SD,3877,Oswayo Valley HS,165,80,48.5%
109537504,Oswayo Valley SD,SD,7753,Oswayo Valley MS,108,58,53.7%
109537504,Oswayo Valley SD,SD,9999,Oswayo Valley SD,2,2,100.0%
109426003,Otto-Eldred SD,SD,3106,Otto-Eldred El Sch,379,179,47.2%
109426003,Otto-Eldred SD,SD,3107,Otto-Eldred JSHS,329,149,45.3%
124156603,Owen J Roberts SD,SD,7304,East Coventry El Sch,601,161,26.8%
124156603,Owen J Roberts SD,SD,7198,East Vincent El Sch,521,51,9.8%
124156603,Owen J Roberts SD,SD,7197,French Creek El Sch,473,54,11.4%
124156603,Owen J Roberts SD,SD,6487,North Coventry El Sch,618,117,18.9%
124156603,Owen J Roberts SD,SD,1406,Owen J Roberts HS,"1,570",204,13.0%
124156603,Owen J Roberts SD,SD,5010,Owen J Roberts MS,828,134,16.2%
124156603,Owen J Roberts SD,SD,7994,West Vincent El Sch,583,33,5.7%
124156703,Oxford Area SD,SD,8063,Elk Ridge School,383,177,46.2%
124156703,Oxford Area SD,SD,8064,Hopewell El Sch,586,237,40.4%
124156703,Oxford Area SD,SD,6624,Jordan Bank Sch,267,119,44.6%
124156703,Oxford Area SD,SD,6623,Nottingham Sch,753,312,41.4%
124156703,Oxford Area SD,SD,1420,Oxford Area HS,"1,259",425,33.8%
124156703,Oxford Area SD,SD,1418,Penn's Grove Sch,628,219,34.9%
122098003,Palisades SD,SD,7063,Durham-Nockamixon El Sch,247,59,23.9%
122098003,Palisades SD,SD,1094,Palisades HS,617,102,16.5%
122098003,Palisades SD,SD,7312,Palisades MS,449,72,16.0%
122098003,Palisades SD,SD,9999,Palisades SD,3,0,0.0%
122098003,Palisades SD,SD,1091,Springfield El Sch,224,51,22.8%
122098003,Palisades SD,SD,6456,Tinicum El Sch,214,36,16.8%
121136503,Palmerton Area SD,SD,4734,Palmerton Area HS,501,109,21.8%
121136503,Palmerton Area SD,SD,7140,Palmerton Area JHS,300,96,32.0%
121136503,Palmerton Area SD,SD,9999,Palmerton Area SD,12,4,33.3%
121136503,Palmerton Area SD,SD,7993,Parkside Education Center,198,91,46.0%
121136503,Palmerton Area SD,SD,7172,S S Palmer El Sch,453,184,40.6%
121136503,Palmerton Area SD,SD,1319,Towamensing El Sch,385,86,22.3%
113385303,Palmyra Area SD,SD,2761,Forge Road El Sch,335,80,23.9%
113385303,Palmyra Area SD,SD,8157,Lingle Avenue El Sch,620,89,14.4%
113385303,Palmyra Area SD,SD,8162,Northside El Sch,231,83,35.9%
113385303,Palmyra Area SD,SD,2765,Palmyra Area MS,833,191,22.9%
113385303,Palmyra Area SD,SD,2766,Palmyra Area SHS,965,166,17.2%
113385303,Palmyra Area SD,SD,2764,Pine Street El Sch,359,110,30.6%
173515368,Pan American Academy CS,CS,7985,Pan American Academy CS,736,677,92.0%
121136603,Panther Valley SD,SD,1322,Panther Valley El Sch,844,538,63.7%
121136603,Panther Valley SD,SD,1323,Panther Valley MS,401,274,68.3%
121136603,Panther Valley SD,SD,9999,Panther Valley SD,39,32,82.1%
121136603,Panther Valley SD,SD,6693,Panther Valley SHS,344,192,55.8%
121395103,Parkland SD,SD,2824,Cetronia Sch,521,78,15.0%
121395103,Parkland SD,SD,4672,Fogelsville Sch,546,102,18.7%
121395103,Parkland SD,SD,8141,Fred J. Jaindl El Sch,630,88,14.0%
121395103,Parkland SD,SD,2823,Ironton Sch,384,66,17.2%
121395103,Parkland SD,SD,6801,Kernsville Sch,422,68,16.1%
121395103,Parkland SD,SD,2827,Kratzer Sch,399,111,27.8%
121395103,Parkland SD,SD,7604,Orefield MS,"1,069",229,21.4%
121395103,Parkland SD,SD,2829,Parkland HS,"3,147",579,18.4%
121395103,Parkland SD,SD,9999,Parkland SD,6,1,16.7%
121395103,Parkland SD,SD,2826,Parkway Manor Sch,458,69,15.1%
121395103,Parkland SD,SD,2825,Schnecksville Sch,407,74,18.2%
121395103,Parkland SD,SD,7603,Springhouse MS,"1,208",213,17.6%
103027307,Parkway West CTC,CTC,5274,Parkway West CTC,611,296,48.4%
120485603,Pen Argyl Area SD,SD,6439,Pen Argyl Area HS,528,155,29.4%
120485603,Pen Argyl Area SD,SD,3511,Plainfield El Sch,501,217,43.3%
120485603,Pen Argyl Area SD,SD,5351,Wind Gap MS,653,230,35.2%
108116003,Penn Cambria SD,SD,1213,Penn Cambria HS,521,182,34.9%
108116003,Penn Cambria SD,SD,7139,Penn Cambria Intrmd Sch,271,117,43.2%
108116003,Penn Cambria SD,SD,6990,Penn Cambria MS,542,213,39.3%
108116003,Penn Cambria SD,SD,6202,Penn Cambria Pre-Primary,144,63,43.8%
108116003,Penn Cambria SD,SD,1255,Penn Cambria Primary Sch,277,127,45.8%
108116003,Penn Cambria SD,SD,9999,Penn Cambria SD,20,10,50.0%
103022481,Penn Hills Charter School for Entreprene,CS,8160,Penn Hills Charter School for Entreprene,357,285,79.8%
103027352,Penn Hills SD,SD,8013,Forbes El Sch,289,195,67.5%
103027352,Penn Hills SD,SD,5019,Linton MS,"1,202",784,65.2%
103027352,Penn Hills SD,SD,8014,Penn Hebron El Academy,583,394,67.6%
103027352,Penn Hills SD,SD,0309,Penn Hills SHS,"1,445",736,50.9%
103027352,Penn Hills SD,SD,8015,Washington El Sch,389,251,64.5%
113365203,Penn Manor SD,SD,7141,Central Manor El Sch,601,208,34.6%
113365203,Penn Manor SD,SD,2516,Conestoga El Sch,292,99,33.9%
113365203,Penn Manor SD,SD,2629,Eshleman El Sch,330,102,30.9%
113365203,Penn Manor SD,SD,2626,Hambright El Sch,446,196,43.9%
113365203,Penn Manor SD,SD,2627,Letort El Sch,282,50,17.7%
113365203,Penn Manor SD,SD,7410,Manor Middle School,536,195,36.4%
113365203,Penn Manor SD,SD,2628,Martic El Sch,287,111,38.7%
113365203,Penn Manor SD,SD,5238,Marticville MS,297,90,30.3%
113365203,Penn Manor SD,SD,2633,Penn Manor HS,"1,662",474,28.5%
113365203,Penn Manor SD,SD,2634,Pequea El Sch,343,102,29.7%
125236903,Penn-Delco SD,SD,1911,Aston El Sch,487,83,17.0%
125236903,Penn-Delco SD,SD,1910,Coebourn El Sch,320,72,22.5%
125236903,Penn-Delco SD,SD,5143,Northley MS,818,164,20.0%
125236903,Penn-Delco SD,SD,1912,Parkside El Sch,285,83,29.1%
125236903,Penn-Delco SD,SD,5223,Pennell El Sch,417,53,12.7%
125236903,Penn-Delco SD,SD,1915,Sun Valley HS,"1,053",147,14.0%
107657103,Penn-Trafford SD,SD,6185,Harrison Park El Sch,475,87,18.3%
107657103,Penn-Trafford SD,SD,6186,Level Green El Sch,229,40,17.5%
107657103,Penn-Trafford SD,SD,4490,McCullough El Sch,439,76,17.3%
107657103,Penn-Trafford SD,SD,4492,Penn MS,611,64,10.5%
107657103,Penn-Trafford SD,SD,6648,Penn Trafford HS,"1,360",189,13.9%
107657103,Penn-Trafford SD,SD,9999,Penn-Trafford SD,30,0,0.0%
107657103,Penn-Trafford SD,SD,6187,Sunrise El Sch,368,30,8.2%
107657103,Penn-Trafford SD,SD,7111,Trafford El Sch,202,74,36.6%
107657103,Penn-Trafford SD,SD,6189,Trafford MS,352,68,19.3%
105204703,Penncrest SD,SD,1630,Cambridge Springs El Sch,475,239,50.3%
105204703,Penncrest SD,SD,1629,Cambridge Springs JSHS,521,199,38.2%
105204703,Penncrest SD,SD,6137,Maplewood El Sch,540,267,49.4%
105204703,Penncrest SD,SD,6942,Maplewood JSHS,563,257,45.6%
105204703,Penncrest SD,SD,9999,Penncrest SD,3,0,0.0%
105204703,Penncrest SD,SD,7278,Saegertown El Sch,496,211,42.5%
105204703,Penncrest SD,SD,6136,Saegertown JSHS,567,201,35.4%
122098103,Pennridge SD,SD,1053,Bedminster El Sch,437,45,10.3%
122098103,Pennridge SD,SD,1054,Deibler El Sch,476,64,13.4%
122098103,Pennridge SD,SD,1055,Grasse El Sch,452,98,21.7%
122098103,Pennridge SD,SD,1097,Patricia A Guth El Sch,526,135,25.7%
122098103,Pennridge SD,SD,4681,Pennridge Central MS,633,98,15.5%
122098103,Pennridge SD,SD,1100,Pennridge HS,"2,313",371,16.0%
122098103,Pennridge SD,SD,7957,Pennridge North MS,622,75,12.1%
122098103,Pennridge SD,SD,1099,Pennridge South MS,459,120,26.1%
122098103,Pennridge SD,SD,1098,Sellersville El Sch,527,87,16.5%
122098103,Pennridge SD,SD,1052,Seylar El Sch,438,41,9.4%
122098103,Pennridge SD,SD,7260,West Rockhill El Sch,450,92,20.4%
128326303,Penns Manor Area SD,SD,7028,Penns Manor Area El Sch,510,277,54.3%
128326303,Penns Manor Area SD,SD,2345,Penns Manor Area JSHS,400,192,48.0%
128326303,Penns Manor Area SD,SD,9999,Penns Manor Area SD,9,6,66.7%
110147003,Penns Valley Area SD,SD,1347,Centre Hall-Potter El Sch,228,74,32.5%
110147003,Penns Valley Area SD,SD,1346,Miles Township El Sch,118,59,50.0%
110147003,Penns Valley Area SD,SD,6847,Penns Valley Area El and Intrmd Sch,436,127,29.1%
110147003,Penns Valley Area SD,SD,6231,Penns Valley Area JSHS,706,209,29.6%
122098202,Pennsbury SD,SD,7519,Afton El Sch,523,40,7.6%
122098202,Pennsbury SD,SD,7308,Charles H Boehm MS,730,157,21.5%
122098202,Pennsbury SD,SD,4853,Edgewood El Sch,544,32,5.9%
122098202,Pennsbury SD,SD,1111,Eleanor Roosevelt El Sch,525,81,15.4%
122098202,Pennsbury SD,SD,7465,Fallsington El Sch,241,67,27.8%
122098202,Pennsbury SD,SD,1109,Makefield El Sch,473,45,9.5%
122098202,Pennsbury SD,SD,1107,Manor El Sch,449,155,34.5%
122098202,Pennsbury SD,SD,1106,Oxford Valley El Sch,418,121,28.9%
122098202,Pennsbury SD,SD,1101,Penn Valley El Sch,354,102,28.8%
122098202,Pennsbury SD,SD,4682,Pennsbury HS,"3,174",512,16.1%
122098202,Pennsbury SD,SD,1116,Pennwood MS,909,190,20.9%
122098202,Pennsbury SD,SD,1102,Quarry Hill El Sch,482,30,6.2%
122098202,Pennsbury SD,SD,1112,Walt Disney El Sch,360,118,32.8%
122098202,Pennsbury SD,SD,1113,William Penn MS,999,184,18.4%
127043430,Pennsylvania Cyber CS,CS,7650,Pennsylvania Cyber CS,"10,389","2,506",24.1%
115220003,Pennsylvania Distance Learning CS,CS,7821,Pennsylvania Distance Learning CS,509,0,0.0%
124150004,Pennsylvania Leadership Charter School,CS,7819,Pennsylvania Leadership CS,"2,428","1,249",51.4%
123460001,Pennsylvania Virtual CS,CS,7687,Pennsylvania Virtual CS,"2,721","1,504",55.3%
126510004,People for People CS,CS,7685,People for People CS,527,449,85.2%
113365303,Pequea Valley SD,SD,8037,Paradise El Sch,413,244,59.1%
113365303,Pequea Valley SD,SD,2649,Pequea Valley HS,539,220,40.8%
113365303,Pequea Valley SD,SD,6300,Pequea Valley Intrmd Sch,386,200,51.8%
113365303,Pequea Valley SD,SD,2648,Salisbury El Sch,289,116,40.1%
123466103,Perkiomen Valley SD,SD,7459,Evergreen El Sch,639,74,11.6%
123466103,Perkiomen Valley SD,SD,3328,Perkiomen Valley HS,"1,825",235,12.9%
123466103,Perkiomen Valley SD,SD,3326,Perkiomen Valley MS-East,786,97,12.3%
123466103,Perkiomen Valley SD,SD,7794,Perkiomen Valley MS-West,598,82,13.7%
123466103,Perkiomen Valley SD,SD,7766,Schwenksville El Sch,558,131,23.5%
123466103,Perkiomen Valley SD,SD,7554,Skippack El Sch,765,72,9.4%
123466103,Perkiomen Valley SD,SD,3327,South El Sch,586,75,12.8%
105250001,Perseus House CS of Excellence,CS,7770,Perseus House CS of Excellence,605,415,68.6%
101636503,Peters Township SD,SD,7594,Bower Hill El Sch,724,24,3.3%
101636503,Peters Township SD,SD,7393,McMurray El Sch,"1,004",37,3.7%
101636503,Peters Township SD,SD,9999,Peters Township SD,20,2,10.0%
101636503,Peters Township SD,SD,5083,Peters Twp HS,"1,460",66,4.5%
101636503,Peters Township SD,SD,4256,Peters Twp MS,706,40,5.7%
101636503,Peters Township SD,SD,4255,Pleasant Valley El Sch,385,13,3.4%
126513280,Philadelphia Academy CS,CS,7587,Philadelphia Academy CS,"1,180",390,33.1%
126515001,Philadelphia City SD,SD,7904,Academy at Palumbo,814,501,61.5%
126515001,Philadelphia City SD,SD,7256,Adaire Alexander Sch,378,378,100.0%
126515001,Philadelphia City SD,SD,5292,Allen Dr Ethel Sch,622,604,97.1%
126515001,Philadelphia City SD,SD,3758,Allen Ethan Sch,833,833,100.0%
126515001,Philadelphia City SD,SD,6823,Amy At Martin,387,387,100.0%
126515001,Philadelphia City SD,SD,7024,Amy NW,284,158,55.6%
126515001,Philadelphia City SD,SD,3804,Anderson Add B Sch,542,526,97.0%
126515001,Philadelphia City SD,SD,3805,Arthur Chester A Sch,297,297,100.0%
126515001,Philadelphia City SD,SD,8039,Arts Academy at Benjamin Rush,561,291,51.9%
126515001,Philadelphia City SD,SD,3618,Bache-Martin Sch,425,411,96.7%
126515001,Philadelphia City SD,SD,6824,Baldi C C A MS,"1,235",830,67.2%
126515001,Philadelphia City SD,SD,8029,Barry Comm John Sch,806,794,98.5%
126515001,Philadelphia City SD,SD,3732,Barton Clara Sch,832,832,100.0%
126515001,Philadelphia City SD,SD,3847,Bartram John - Main,"1,061","1,061",100.0%
126515001,Philadelphia City SD,SD,7238,Beeber Dimner MS,223,223,100.0%
126515001,Philadelphia City SD,SD,5183,Bethune Mary McLeod Sch,758,725,95.6%
126515001,Philadelphia City SD,SD,3662,Blaine James G Sch,430,401,93.3%
126515001,Philadelphia City SD,SD,3663,Blankenburg Rudolph Sch,535,501,93.6%
126515001,Philadelphia City SD,SD,7070,Bodine William W HS,494,352,71.3%
126515001,Philadelphia City SD,SD,3620,Bregy F Amedee Sch,485,459,94.6%
126515001,Philadelphia City SD,SD,3745,Bridesburg Sch,493,357,72.4%
126515001,Philadelphia City SD,SD,3684,Brown Henry A Sch,625,593,94.9%
126515001,Philadelphia City SD,SD,6529,Brown Joseph H Sch,534,439,82.2%
126515001,Philadelphia City SD,SD,3601,Bryant William C Sch,511,448,87.7%
126515001,Philadelphia City SD,SD,7230,Carnell Laura H Sch,"1,046","1,046",100.0%
126515001,Philadelphia City SD,SD,7023,Carver HS,753,401,53.3%
126515001,Philadelphia City SD,SD,3664,Cassidy Lewis C AC Plus Sch,560,560,100.0%
126515001,Philadelphia City SD,SD,3602,Catharine Joseph Sch,622,594,95.5%
126515001,Philadelphia City SD,SD,7404,Cayuga School,436,436,100.0%
126515001,Philadelphia City SD,SD,3848,Central HS,"2,311","1,134",49.1%
126515001,Philadelphia City SD,SD,3622,Childs George W Sch,662,643,97.1%
126515001,Philadelphia City SD,SD,6767,Clemente Roberto MS,518,518,100.0%
126515001,Philadelphia City SD,SD,3782,Comegys Benjamin B Sch,534,534,100.0%
126515001,Philadelphia City SD,SD,3760,Comly Watson Sch,490,282,57.6%
126515001,Philadelphia City SD,SD,7905,Constitution HS,368,205,55.7%
126515001,Philadelphia City SD,SD,6525,Conwell Russell MS,601,601,100.0%
126515001,Philadelphia City SD,SD,5122,Cook-Wissahickon Sch,471,281,59.7%
126515001,Philadelphia City SD,SD,7239,Cooke Jay MS,462,462,100.0%
126515001,Philadelphia City SD,SD,5123,Cramp William Sch,651,612,94.0%
126515001,Philadelphia City SD,SD,6996,Creative and Performing Arts,708,349,49.3%
126515001,Philadelphia City SD,SD,3762,Crossan Kennedy C Sch,366,273,74.6%
126515001,Philadelphia City SD,SD,3706,Day Anna B Sch,487,452,92.8%
126515001,Philadelphia City SD,SD,7175,DeBurgos Bilingual Magnet MS,827,827,100.0%
126515001,Philadelphia City SD,SD,4727,Decatur Stephen Sch,"1,028",633,61.6%
126515001,Philadelphia City SD,SD,3786,Dick William Sch,459,459,100.0%
126515001,Philadelphia City SD,SD,3763,Disston Hamilton Sch,848,848,100.0%
126515001,Philadelphia City SD,SD,3841,Dobbins AVT HS,615,615,100.0%
126515001,Philadelphia City SD,SD,3726,Dobson James Sch,296,296,100.0%
126515001,Philadelphia City SD,SD,5040,Duckrey Tanner Sch,587,587,100.0%
126515001,Philadelphia City SD,SD,3687,Dunbar Paul L Sch,252,228,90.5%
126515001,Philadelphia City SD,SD,3849,Edison HS/Fareira Skills,"1,332","1,332",100.0%
126515001,Philadelphia City SD,SD,3708,Edmonds Franklin S Sch,538,485,90.1%
126515001,Philadelphia City SD,SD,3688,Elkin Lewis Sch,893,893,100.0%
126515001,Philadelphia City SD,SD,3738,Ellwood Sch,347,258,74.4%
126515001,Philadelphia City SD,SD,3709,Emlen Eleanor C Sch,552,525,95.1%
126515001,Philadelphia City SD,SD,7235,Farrell Louis H Sch,995,739,74.3%
126515001,Philadelphia City SD,SD,7226,Fell D Newlin Sch,535,535,100.0%
126515001,Philadelphia City SD,SD,3816,Fels Samuel HS,"1,302",992,76.2%
126515001,Philadelphia City SD,SD,3751,Feltonville Intermediate School,669,669,100.0%
126515001,Philadelphia City SD,SD,7368,Feltonville Sch of Arts & Sciences,595,595,100.0%
126515001,Philadelphia City SD,SD,3739,Finletter Thomas K Sch,865,729,84.3%
126515001,Philadelphia City SD,SD,6913,Fitler Academics Plus,263,207,78.7%
126515001,Philadelphia City SD,SD,3781,Fitzpatrick Aloysius L Sch,870,548,63.0%
126515001,Philadelphia City SD,SD,3764,Forrest Edwin Sch,"1,127",908,80.6%
126515001,Philadelphia City SD,SD,3765,Fox Chase Sch,458,263,57.4%
126515001,Philadelphia City SD,SD,3803,Frank Anne Sch,"1,161",717,61.8%
126515001,Philadelphia City SD,SD,3850,Frankford HS,"1,348","1,348",100.0%
126515001,Philadelphia City SD,SD,3851,Franklin Benjamin HS,843,843,100.0%
126515001,Philadelphia City SD,SD,7231,Franklin Benjamin Sch,997,873,87.6%
