Fiscal Year,AUN,School District,County,"
Market
Value","
Personal
Income","
WADM","MV per
WADM",market_value_aid_ratio,"PI per
WADM",personal_income_aid_ratio,mvpi
20222023,116493503,Line Mountain SD,Northumberland,"$454,411,274","$198,219,848","1,330.967","$341,414",0.6449,"$148,929",0.6290,0.6385
20222023,116495003,Milton Area SD,Northumberland,"$926,771,259","$338,454,334","2,356.830","$393,227",0.5910,"$143,605",0.6423,0.6115
20222023,116495103,Mount Carmel Area SD,Northumberland,"$260,669,818","$185,893,832","1,784.903","$146,041",0.8481,"$104,147",0.7406,0.8050
20222023,116496503,Shamokin Area SD,Northumberland,"$459,240,071","$284,253,966","2,753.859","$166,762",0.8266,"$103,220",0.7429,0.7930
20222023,116496603,Shikellamy SD,Northumberland,"$981,290,863","$451,144,877","3,550.112","$276,411",0.7125,"$127,079",0.6835,0.7009
20222023,116498003,Warrior Run SD,Northumberland,"$761,328,759","$280,423,682","1,735.798","$438,604",0.5438,"$161,553",0.5976,0.5652
20222023,115503004,Greenwood SD,Perry,"$374,890,368","$136,003,554",930.533,"$402,877",0.5810,"$146,156",0.6359,0.6029
20222023,115504003,Newport SD,Perry,"$433,021,897","$173,578,592","1,234.512","$350,763",0.6352,"$140,605",0.6498,0.6410
20222023,115506003,Susquenita SD,Perry,"$852,109,048","$363,042,909","2,160.572","$394,390",0.5898,"$168,030",0.5815,0.5864
20222023,115508003,West Perry SD,Perry,"$1,199,285,187","$438,577,350","2,770.773","$432,834",0.5498,"$158,287",0.6057,0.5720
20222023,126515001,Philadelphia City SD,Philadelphia,"$55,980,569,618","$32,328,889,201","234,475.107","$238,748",0.7517,"$137,877",0.6566,0.7136
20222023,120522003,Delaware Valley SD,Pike,"$2,501,460,947","$522,930,062","5,205.716","$480,521",0.5002,"$100,453",0.7498,0.6000
20222023,119648303,Wallenpaupack Area SD,Pike,"$4,149,135,059","$504,763,632","3,482.268","$1,191,503",0.1000,"$144,952",0.6389,0.3155
20222023,109530304,Austin Area SD,Potter,"$103,288,842","$20,435,951",186.829,"$552,852",0.4250,"$109,383",0.7276,0.5460
20222023,109531304,Coudersport Area SD,Potter,"$355,000,316","$115,893,416",885.487,"$400,909",0.5831,"$130,880",0.6740,0.6194
20222023,109532804,Galeton Area SD,Potter,"$286,027,910","$39,999,431",419.964,"$681,077",0.2916,"$95,244",0.7628,0.4800
20222023,109535504,Northern Potter SD,Potter,"$289,293,946","$58,198,754",578.282,"$500,264",0.4797,"$100,640",0.7493,0.5875
20222023,109537504,Oswayo Valley SD,Potter,"$149,856,712","$41,631,143",451.497,"$331,910",0.6548,"$92,206",0.7703,0.7009
20222023,129540803,Blue Mountain SD,Schuylkill,"$1,341,740,357","$609,322,122","3,062.116","$438,174",0.5443,"$198,987",0.5043,0.5282
20222023,129544503,Mahanoy Area SD,Schuylkill,"$215,617,562","$131,343,789","1,166.061","$184,911",0.8077,"$112,638",0.7194,0.7723
20222023,129544703,Minersville Area SD,Schuylkill,"$361,194,317","$166,423,061","1,407.985","$256,532",0.7332,"$118,199",0.7056,0.7221
20222023,129545003,North Schuylkill SD,Schuylkill,"$531,202,063","$322,005,421","2,401.590","$221,187",0.7700,"$134,080",0.6660,0.7284
20222023,129546003,Pine Grove Area SD,Schuylkill,"$646,020,823","$275,546,798","1,900.563","$339,910",0.6465,"$144,981",0.6389,0.6434
20222023,129546103,Pottsville Area SD,Schuylkill,"$675,968,471","$420,101,715","2,871.139","$235,435",0.7552,"$146,318",0.6355,0.7073
20222023,129546803,Saint Clair Area SD,Schuylkill,"$251,512,425","$110,990,377",935.166,"$268,949",0.7203,"$118,685",0.7044,0.7138
20222023,129547303,Schuylkill Haven Area SD,Schuylkill,"$402,288,770","$210,892,527","1,371.397","$293,342",0.6949,"$153,779",0.6170,0.6637
20222023,129547203,Shenandoah Valley SD,Schuylkill,"$150,016,345","$106,341,668","1,287.034","$116,559",0.8788,"$82,625",0.7942,0.8448
20222023,129547603,Tamaqua Area SD,Schuylkill,"$831,162,652","$352,444,666","2,580.110","$322,142",0.6650,"$136,600",0.6597,0.6628
20222023,129547803,Tri-Valley SD,Schuylkill,"$409,758,226","$165,937,548","1,067.958","$383,683",0.6010,"$155,378",0.6130,0.6058
20222023,129548803,Williams Valley SD,Schuylkill,"$250,758,699","$137,596,160","1,262.809","$198,572",0.7935,"$108,960",0.7286,0.7675
20222023,116555003,Midd-West SD,Snyder,"$1,083,732,594","$342,433,405","2,479.352","$437,103",0.5454,"$138,114",0.6560,0.5896
20222023,116557103,Selinsgrove Area SD,Snyder,"$1,514,457,403","$501,083,287","3,058.530","$495,158",0.4850,"$163,831",0.5919,0.5277
20222023,108561003,Berlin Brothersvalley SD,Somerset,"$318,786,673","$120,492,437",849.218,"$375,388",0.6096,"$141,886",0.6466,0.6243
20222023,108561803,Conemaugh Township Area SD,Somerset,"$318,510,987","$168,089,692","1,062.963","$299,644",0.6884,"$158,133",0.6061,0.6554
20222023,108565203,Meyersdale Area SD,Somerset,"$307,435,374","$126,114,293",953.792,"$322,329",0.6648,"$132,224",0.6707,0.6670
20222023,108565503,North Star SD,Somerset,"$382,398,288","$158,329,015","1,257.670","$304,052",0.6838,"$125,890",0.6864,0.6847
20222023,108566303,Rockwood Area SD,Somerset,"$702,693,770","$133,846,343",828.484,"$848,168",0.1178,"$161,555",0.5976,0.3096
20222023,108567004,Salisbury-Elk Lick SD,Somerset,"$131,604,738","$46,364,649",318.413,"$413,314",0.5701,"$145,611",0.6373,0.5969
20222023,108567204,Shade-Central City SD,Somerset,"$135,365,177","$60,995,765",453.609,"$298,418",0.6897,"$134,467",0.6651,0.6798
20222023,108567404,Shanksville-Stonycreek SD,Somerset,"$365,771,107","$71,834,439",316.690,"$1,154,981",0.1000,"$226,828",0.4350,0.2340
20222023,108567703,Somerset Area SD,Somerset,"$1,210,649,844","$400,210,608","2,382.346","$508,175",0.4715,"$167,990",0.5816,0.5155
20222023,108568404,Turkeyfoot Valley Area SD,Somerset,"$192,282,229","$44,078,734",351.941,"$546,347",0.4318,"$125,244",0.6880,0.5342
20222023,108569103,Windber Area SD,Somerset,"$332,189,974","$180,293,637","1,443.911","$230,062",0.7608,"$124,864",0.6890,0.7320
20222023,117576303,Sullivan County SD,Sullivan,"$910,789,773","$123,469,596",770.283,"$1,182,409",0.1000,"$160,291",0.6007,0.3002
20222023,119581003,Blue Ridge SD,Susquehanna,"$449,790,184","$111,050,741","1,146.725","$392,238",0.5921,"$96,841",0.7588,0.6587
20222023,119582503,Elk Lake SD,Susquehanna,"$541,759,502","$187,939,018","1,272.435","$425,765",0.5572,"$147,700",0.6321,0.5871
20222023,119583003,Forest City Regional SD,Susquehanna,"$456,184,296","$113,297,981",863.413,"$528,350",0.4505,"$131,221",0.6731,0.5395
20222023,119584503,Montrose Area SD,Susquehanna,"$829,986,233","$217,594,678","1,494.934","$555,199",0.4226,"$145,554",0.6374,0.5084
20222023,119584603,Mountain View SD,Susquehanna,"$662,198,607","$226,419,807","1,067.163","$620,522",0.3546,"$212,169",0.4715,0.4013
20222023,119586503,Susquehanna Community SD,Susquehanna,"$274,324,455","$96,232,166",933.427,"$293,889",0.6944,"$103,095",0.7432,0.7138
20222023,117596003,Northern Tioga SD,Tioga,"$761,331,708","$181,676,670","2,409.978","$315,908",0.6715,"$75,385",0.8122,0.7277
20222023,117597003,Southern Tioga SD,Tioga,"$992,099,746","$273,112,825","2,101.987","$471,981",0.5091,"$129,930",0.6764,0.5759
20222023,117598503,Wellsboro Area SD,Tioga,"$922,440,917","$232,755,825","1,784.373","$516,955",0.4623,"$130,441",0.6751,0.5473
20222023,116604003,Lewisburg Area SD,Union,"$1,270,455,591","$552,003,361","2,269.052","$559,905",0.4177,"$243,274",0.3940,0.4082
20222023,116605003,Mifflinburg Area SD,Union,"$1,113,109,148","$352,091,035","2,352.603","$473,139",0.5079,"$149,660",0.6272,0.5555
20222023,106611303,Cranberry Area SD,Venango,"$552,161,348","$182,372,652","1,327.624","$415,901",0.5675,"$137,367",0.6578,0.6036
20222023,106612203,Franklin Area SD,Venango,"$721,988,271","$271,632,475","2,177.833","$331,516",0.6552,"$124,726",0.6893,0.6688
20222023,106616203,Oil City Area SD,Venango,"$389,118,336","$236,698,776","2,291.451","$169,813",0.8234,"$103,296",0.7427,0.7910
20222023,106617203,Titusville Area SD,Venango,"$482,713,336","$221,976,085","2,214.176","$218,010",0.7733,"$100,252",0.7503,0.7640
20222023,106618603,Valley Grove SD,Venango,"$274,233,807","$114,965,076",987.327,"$277,753",0.7112,"$116,440",0.7100,0.7107
20222023,105628302,Warren County SD,Warren,"$1,533,509,403","$664,257,287","5,104.583","$300,418",0.6876,"$130,129",0.6759,0.6828
20222023,101630504,Avella Area SD,Washington,"$248,894,953","$107,539,400",608.565,"$408,986",0.5747,"$176,709",0.5598,0.5687
20222023,101630903,Bentworth SD,Washington,"$445,275,672","$188,349,763","1,302.886","$341,761",0.6446,"$144,563",0.6399,0.6426
20222023,101631003,Bethlehem-Center SD,Washington,"$359,730,514","$182,819,407","1,277.057","$281,687",0.7071,"$143,156",0.6434,0.6815
20222023,101631203,Burgettstown Area SD,Washington,"$544,319,399","$226,685,518","1,274.750","$427,000",0.5559,"$177,827",0.5570,0.5563
20222023,101631503,California Area SD,Washington,"$381,602,741","$147,800,625","1,106.268","$344,946",0.6413,"$133,602",0.6672,0.6515
20222023,101631703,Canon-McMillan SD,Washington,"$4,105,192,355","$1,495,261,391","6,384.628","$642,980",0.3313,"$234,197",0.4166,0.3653
20222023,101631803,Charleroi SD,Washington,"$465,619,143","$226,336,858","1,713.894","$271,673",0.7175,"$132,060",0.6711,0.6989
20222023,101631903,Chartiers-Houston SD,Washington,"$707,775,370","$272,877,106","1,366.351","$518,004",0.4613,"$199,712",0.5025,0.4777
20222023,101632403,Fort Cherry SD,Washington,"$505,964,693","$218,863,962","1,100.699","$459,675",0.5219,"$198,840",0.5047,0.5149
20222023,101633903,McGuffey SD,Washington,"$882,997,171","$318,440,596","1,871.112","$471,910",0.5092,"$170,187",0.5761,0.5359
20222023,101636503,Peters Township SD,Washington,"$2,931,929,244","$1,563,459,364","4,525.728","$647,835",0.3262,"$345,460",0.1394,0.2514
20222023,101637002,Ringgold SD,Washington,"$1,255,017,787","$556,572,810","3,360.185","$373,496",0.6116,"$165,637",0.5874,0.6018
20222023,101638003,Trinity Area SD,Washington,"$1,971,103,186","$785,080,219","3,926.133","$502,046",0.4779,"$199,962",0.5019,0.4874
20222023,101638803,Washington SD,Washington,"$561,326,127","$249,572,092","1,799.816","$311,879",0.6757,"$138,665",0.6546,0.6672
20222023,119648703,Wayne Highlands SD,Wayne,"$2,394,020,863","$409,125,307","2,925.218","$818,407",0.1488,"$139,861",0.6516,0.3498
20222023,119648903,Western Wayne SD,Wayne,"$1,757,457,579","$316,898,468","2,176.015","$807,649",0.1600,"$145,632",0.6372,0.3508
20222023,107650603,Belle Vernon Area SD,Westmoreland,"$1,140,328,047","$477,144,634","2,912.839","$391,483",0.5929,"$163,807",0.5920,0.5925
20222023,107650703,Burrell SD,Westmoreland,"$917,864,372","$382,629,048","2,103.845","$436,279",0.5463,"$181,871",0.5470,0.5465
20222023,107651603,Derry Area SD,Westmoreland,"$878,768,315","$330,356,125","2,299.772","$382,111",0.6026,"$143,647",0.6422,0.6183
20222023,107652603,Franklin Regional SD,Westmoreland,"$2,188,010,560","$1,083,309,419","3,928.441","$556,966",0.4207,"$275,760",0.3131,0.3776
20222023,107653102,Greater Latrobe SD,Westmoreland,"$2,122,367,084","$894,018,066","4,376.203","$484,979",0.4956,"$204,290",0.4911,0.4937
20222023,107653203,Greensburg Salem SD,Westmoreland,"$1,382,403,722","$570,284,804","3,183.809","$434,198",0.5484,"$179,120",0.5538,0.5505
20222023,107653802,Hempfield Area SD,Westmoreland,"$3,481,462,615","$1,349,860,172","6,484.465","$536,892",0.4416,"$208,168",0.4815,0.4575
20222023,107654103,Jeannette City SD,Westmoreland,"$290,169,664","$148,607,622","1,166.445","$248,764",0.7413,"$127,402",0.6827,0.7177
20222023,107654403,Kiski Area SD,Westmoreland,"$1,468,516,436","$666,290,661","4,265.524","$344,275",0.6420,"$156,203",0.6109,0.6295
20222023,107654903,Ligonier Valley SD,Westmoreland,"$1,270,612,237","$442,404,811","1,737.660","$731,220",0.2395,"$254,598",0.3658,0.2900
20222023,107655803,Monessen City SD,Westmoreland,"$203,816,649","$111,777,108",886.255,"$229,975",0.7608,"$126,122",0.6859,0.7307
20222023,107655903,Mount Pleasant Area SD,Westmoreland,"$1,017,263,691","$410,569,594","2,387.799","$426,025",0.5569,"$171,944",0.5717,0.5627
20222023,107656303,New Kensington-Arnold SD,Westmoreland,"$514,283,185","$287,013,491","2,387.613","$215,396",0.7760,"$120,209",0.7006,0.7458
20222023,107656502,Norwin SD,Westmoreland,"$2,579,818,403","$1,206,785,428","6,159.297","$418,849",0.5644,"$195,929",0.5119,0.5433
20222023,107657103,Penn-Trafford SD,Westmoreland,"$1,946,654,964","$921,377,893","4,517.935","$430,872",0.5519,"$203,937",0.4920,0.5279
20222023,107657503,Southmoreland SD,Westmoreland,"$935,332,460","$314,061,787","2,272.557","$411,577",0.5720,"$138,197",0.6558,0.6055
20222023,107658903,Yough SD,Westmoreland,"$887,559,922","$344,282,972","2,196.703","$404,041",0.5798,"$156,727",0.6096,0.5916
20222023,119665003,Lackawanna Trail SD,Wyoming,"$528,324,218","$213,175,231","1,197.085","$441,342",0.5410,"$178,078",0.5564,0.5471
20222023,118667503,Tunkhannock Area SD,Wyoming,"$1,599,437,847","$460,520,505","2,630.836","$607,958",0.3677,"$175,047",0.5640,0.4462
20222023,112671303,Central York SD,York,"$3,331,461,437","$1,324,537,858","6,892.148","$483,370",0.4973,"$192,180",0.5213,0.5068
20222023,112671603,Dallastown Area SD,York,"$3,097,061,000","$1,396,907,505","7,827.752","$395,651",0.5885,"$178,455",0.5555,0.5753
20222023,112671803,Dover Area SD,York,"$1,521,139,623","$692,287,179","4,331.271","$351,199",0.6348,"$159,834",0.6019,0.6215
20222023,112672203,Eastern York SD,York,"$1,174,089,156","$515,667,129","2,950.442","$397,936",0.5861,"$174,776",0.5646,0.5774
20222023,112672803,Hanover Public SD,York,"$955,467,695","$349,799,387","2,447.702","$390,352",0.5940,"$142,909",0.6440,0.6140
20222023,112674403,Northeastern York SD,York,"$1,905,569,280","$693,288,337","4,794.056","$397,485",0.5866,"$144,614",0.6398,0.6078
20222023,115674603,Northern York County SD,York,"$1,601,271,152","$753,037,770","3,879.142","$412,790",0.5707,"$194,124",0.5164,0.5489
20222023,112675503,Red Lion Area SD,York,"$2,250,131,565","$1,029,759,940","6,158.967","$365,342",0.6200,"$167,196",0.5835,0.6054
20222023,112676203,South Eastern SD,York,"$1,491,613,574","$581,404,492","3,036.432","$491,238",0.4891,"$191,476",0.5230,0.5026
20222023,112676403,South Western SD,York,"$2,344,812,569","$852,157,710","5,256.878","$446,046",0.5361,"$162,103",0.5962,0.5600
20222023,112676503,Southern York County SD,York,"$1,767,614,985","$700,701,714","3,555.478","$497,152",0.4829,"$197,076",0.5091,0.4933
20222023,112676703,Spring Grove Area SD,York,"$1,870,907,978","$850,365,258","4,795.565","$390,132",0.5943,"$177,323",0.5583,0.5798
20222023,115219002,West Shore SD,York,"$5,038,528,553","$2,101,662,500","8,857.340","$568,853",0.4084,"$237,279",0.4089,0.4085
20222023,112678503,West York Area SD,York,"$1,764,542,144","$601,228,722","3,709.562","$475,673",0.5053,"$162,075",0.5963,0.5416
20222023,112679002,York City SD,York,"$996,984,011","$562,886,521","9,327.124","$106,890",0.8889,"$60,349",0.8497,0.8731
20222023,112679403,York Suburban SD,York,"$1,873,245,347","$840,452,044","3,738.163","$501,113",0.4788,"$224,830",0.4399,0.4631
,,,,,,,,,,,
,,,,"$922,548,780,641","$384,746,553,419","1,973,584.719",,,,,
