Fiscal Year,AUN,LEA Name,County,"
Market
Value","
Personal
Income","
WADM","MV per
WADM",market_value_aid_ratio,"PI per
WADM",personal_income_aid_ratio,mvpi
20172018,116493503,Line Mountain SD,Northumberland,"$405,353,870","$237,024,027","1,475.164","$274,785",0.6693,"$160,676",0.5443,0.6192
20172018,116495003,Milton Area SD,Northumberland,"$788,919,392","$307,234,234","2,476.784","$318,525",0.6166,"$124,045",0.6482,0.6291
20172018,116495103,Mount Carmel Area SD,Northumberland,"$256,354,620","$179,375,963","1,769.791","$144,850",0.8257,"$101,354",0.7126,0.7804
20172018,116496503,Shamokin Area SD,Northumberland,"$431,528,592","$274,504,342","2,803.828","$153,906",0.8148,"$97,903",0.7224,0.7777
20172018,116496603,Shikellamy SD,Northumberland,"$894,328,778","$428,255,881","3,395.722","$263,369",0.6830,"$126,116",0.6424,0.6667
20172018,116498003,Warrior Run SD,Northumberland,"$675,161,050","$267,981,501","1,815.373","$371,913",0.5524,"$147,617",0.5814,0.5639
20172018,115503004,Greenwood SD,Perry,"$336,374,623","$125,965,548",935.203,"$359,680",0.5671,"$134,693",0.6180,0.5874
20172018,115504003,Newport SD,Perry,"$405,459,024","$161,576,991","1,271.329","$318,925",0.6162,"$127,092",0.6396,0.6255
20172018,115506003,Susquenita SD,Perry,"$764,515,754","$323,741,660","2,141.789","$356,951",0.5704,"$151,154",0.5714,0.5707
20172018,115508003,West Perry SD,Perry,"$1,092,664,392","$395,070,265","3,000.820","$364,121",0.5618,"$131,654",0.6267,0.5876
20172018,126515001,Philadelphia City SD,Philadelphia,"$46,327,694,707","$26,211,598,944","235,364.573","$196,833",0.7631,"$111,365",0.6842,0.7314
20172018,120522003,Delaware Valley SD,Pike,"$2,511,619,380","$467,137,893","5,565.573","$451,277",0.4569,"$83,933",0.7620,0.5789
20172018,119648303,Wallenpaupack Area SD,Pike,"$4,085,221,072","$412,694,484","3,763.676","$1,085,433",0.1000,"$109,651",0.6891,0.3356
20172018,109530304,Austin Area SD,Potter,"$100,916,992","$23,616,137",191.045,"$528,236",0.3642,"$123,615",0.6495,0.4783
20172018,109531304,Coudersport Area SD,Potter,"$333,334,791","$140,202,701",951.770,"$350,226",0.5785,"$147,307",0.5823,0.5800
20172018,109532804,Galeton Area SD,Potter,"$271,783,045","$46,446,767",411.565,"$660,364",0.2052,"$112,854",0.6800,0.3951
20172018,109535504,Northern Potter SD,Potter,"$266,492,753","$71,796,479",653.062,"$408,066",0.5089,"$109,938",0.6882,0.5805
20172018,109537504,Oswayo Valley SD,Potter,"$148,438,674","$43,954,071",497.696,"$298,251",0.6410,"$88,315",0.7496,0.6844
20172018,129540803,Blue Mountain SD,Schuylkill,"$1,215,890,564","$561,073,311","3,237.448","$375,570",0.5480,"$173,307",0.5085,0.5322
20172018,129544503,Mahanoy Area SD,Schuylkill,"$203,435,780","$115,878,636","1,267.526","$160,498",0.8069,"$91,421",0.7408,0.7804
20172018,129544703,Minersville Area SD,Schuylkill,"$370,059,143","$151,706,187","1,477.374","$250,484",0.6985,"$102,686",0.7088,0.7026
20172018,129545003,North Schuylkill SD,Schuylkill,"$516,891,633","$279,262,237","2,316.299","$223,154",0.7314,"$120,563",0.6581,0.7020
20172018,129546003,Pine Grove Area SD,Schuylkill,"$601,311,603","$236,189,755","1,917.920","$313,522",0.6227,"$123,148",0.6508,0.6339
20172018,129546103,Pottsville Area SD,Schuylkill,"$670,461,888","$414,510,994","3,194.549","$209,876",0.7474,"$129,755",0.6320,0.7012
20172018,129546803,Saint Clair Area SD,Schuylkill,"$255,671,750","$107,813,603",864.655,"$295,692",0.6441,"$124,689",0.6464,0.6449
20172018,129547303,Schuylkill Haven Area SD,Schuylkill,"$377,307,294","$187,239,978","1,481.651","$254,653",0.6935,"$126,372",0.6416,0.6727
20172018,129547203,Shenandoah Valley SD,Schuylkill,"$152,612,721","$96,030,595","1,296.997","$117,666",0.8584,"$74,040",0.7901,0.8310
20172018,129547603,Tamaqua Area SD,Schuylkill,"$829,256,286","$319,145,046","2,495.589","$332,288",0.6001,"$127,883",0.6374,0.6149
20172018,129547803,Tri-Valley SD,Schuylkill,"$365,933,834","$142,494,308","1,062.205","$344,503",0.5854,"$134,149",0.6196,0.5990
20172018,129548803,Williams Valley SD,Schuylkill,"$241,476,946","$131,804,839","1,239.482","$194,820",0.7655,"$106,338",0.6985,0.7387
20172018,116555003,Midd-West SD,Snyder,"$929,378,308","$305,416,709","2,572.365","$361,293",0.5652,"$118,729",0.6633,0.6044
20172018,116557103,Selinsgrove Area SD,Snyder,"$1,327,129,140","$459,768,843","3,184.200","$416,785",0.4984,"$144,390",0.5905,0.5352
20172018,108561003,Berlin Brothersvalley SD,Somerset,"$304,619,713","$112,789,634",918.090,"$331,797",0.6007,"$122,852",0.6516,0.6210
20172018,108561803,Conemaugh Township Area SD,Somerset,"$301,932,818","$153,892,935","1,192.499","$253,193",0.6953,"$129,050",0.6340,0.6707
20172018,108565203,Meyersdale Area SD,Somerset,"$280,768,512","$112,708,660","1,041.863","$269,486",0.6757,"$108,179",0.6932,0.6826
20172018,108565503,North Star SD,Somerset,"$382,900,709","$151,454,986","1,359.467","$281,655",0.6610,"$111,407",0.6841,0.6702
20172018,108566303,Rockwood Area SD,Somerset,"$685,382,786","$114,704,117",873.344,"$784,779",0.1000,"$131,338",0.6276,0.3110
20172018,108567004,Salisbury-Elk Lick SD,Somerset,"$120,509,061","$44,751,826",319.157,"$377,585",0.5456,"$140,218",0.6024,0.5682
20172018,108567204,Shade-Central City SD,Somerset,"$148,448,837","$57,786,394",553.995,"$267,960",0.6775,"$104,308",0.7042,0.6881
20172018,108567404,Shanksville-Stonycreek SD,Somerset,"$356,376,385","$58,175,931",380.901,"$935,614",0.1000,"$152,732",0.5669,0.2867
20172018,108567703,Somerset Area SD,Somerset,"$1,223,133,256","$391,080,410","2,619.497","$466,934",0.4380,"$149,295",0.5766,0.4934
20172018,108568404,Turkeyfoot Valley Area SD,Somerset,"$178,126,400","$40,245,657",446.831,"$398,643",0.5202,"$90,069",0.7446,0.6099
20172018,108569103,Windber Area SD,Somerset,"$308,925,241","$159,122,301","1,375.722","$224,554",0.7298,"$115,664",0.6720,0.7066
20172018,117576303,Sullivan County SD,Sullivan,"$855,111,612","$118,758,594",764.442,"$1,118,608",0.1000,"$155,353",0.5594,0.2837
20172018,119581003,Blue Ridge SD,Susquehanna,"$433,932,360","$111,674,317","1,208.516","$359,062",0.5679,"$92,406",0.7380,0.6359
20172018,119582503,Elk Lake SD,Susquehanna,"$483,925,041","$177,231,242","1,416.016","$341,751",0.5887,"$125,161",0.6451,0.6112
20172018,119583003,Forest City Regional SD,Susquehanna,"$457,780,175","$105,523,376",879.578,"$520,454",0.3736,"$119,970",0.6598,0.4880
20172018,119584503,Montrose Area SD,Susquehanna,"$788,053,612","$199,810,803","1,726.196","$456,526",0.4505,"$115,752",0.6718,0.5390
20172018,119584603,Mountain View SD,Susquehanna,"$587,814,943","$230,676,692","1,199.522","$490,040",0.4102,"$192,307",0.4546,0.4279
20172018,119586503,Susquehanna Community SD,Susquehanna,"$264,088,794","$90,339,533",920.226,"$286,982",0.6546,"$98,171",0.7216,0.6813
20172018,117596003,Northern Tioga SD,Tioga,"$673,982,596","$208,558,773","2,429.395","$277,428",0.6661,"$85,848",0.7566,0.7022
20172018,117597003,Southern Tioga SD,Tioga,"$922,664,609","$271,321,379","2,185.863","$422,105",0.4920,"$124,125",0.6480,0.5544
20172018,117598503,Wellsboro Area SD,Tioga,"$813,512,330","$245,868,759","1,812.660","$448,794",0.4598,"$135,639",0.6154,0.5219
20172018,116604003,Lewisburg Area SD,Union,"$1,095,749,045","$470,610,157","2,298.439","$476,736",0.4262,"$204,752",0.4193,0.4234
20172018,116605003,Mifflinburg Area SD,Union,"$998,868,374","$323,447,335","2,457.317","$406,487",0.5108,"$131,626",0.6267,0.5570
20172018,106611303,Cranberry Area SD,Venango,"$498,761,646","$171,027,802","1,406.451","$354,624",0.5732,"$121,602",0.6552,0.6059
20172018,106612203,Franklin Area SD,Venango,"$620,327,337","$274,458,505","2,302.989","$269,357",0.6758,"$119,174",0.6621,0.6702
20172018,106616203,Oil City Area SD,Venango,"$359,443,530","$233,224,304","2,497.497","$143,921",0.8268,"$93,383",0.7352,0.7900
20172018,106617203,Titusville Area SD,Venango,"$440,625,149","$201,881,969","2,284.309","$192,892",0.7679,"$88,377",0.7494,0.7604
20172018,106618603,Valley Grove SD,Venango,"$244,647,945","$111,892,530","1,074.750","$227,632",0.7261,"$104,110",0.7048,0.7175
20172018,105628302,Warren County SD,Warren,"$1,349,375,729","$668,580,782","5,590.491","$241,369",0.7095,"$119,592",0.6609,0.6900
20172018,101630504,Avella Area SD,Washington,"$229,715,193","$129,151,441",665.010,"$345,431",0.5843,"$194,209",0.4492,0.5301
20172018,101630903,Bentworth SD,Washington,"$392,631,999","$192,933,560","1,316.840","$298,162",0.6412,"$146,512",0.5845,0.6185
20172018,101631003,Bethlehem-Center SD,Washington,"$292,361,835","$181,105,869","1,529.663","$191,128",0.7700,"$118,395",0.6643,0.7277
20172018,101631203,Burgettstown Area SD,Washington,"$456,336,307","$215,224,287","1,460.502","$312,451",0.6240,"$147,363",0.5821,0.6072
20172018,101631503,California Area SD,Washington,"$308,623,426","$148,552,091","1,098.756","$280,884",0.6620,"$135,200",0.6166,0.6438
20172018,101631703,Canon-McMillan SD,Washington,"$2,891,567,333","$1,331,786,656","6,006.771","$481,384",0.4206,"$221,714",0.3712,0.4007
20172018,101631803,Charleroi SD,Washington,"$385,930,730","$219,334,047","1,901.343","$202,977",0.7557,"$115,357",0.6729,0.7225
20172018,101631903,Chartiers-Houston SD,Washington,"$529,377,265","$242,513,683","1,314.123","$402,836",0.5152,"$184,544",0.4767,0.4997
20172018,101632403,Fort Cherry SD,Washington,"$410,886,804","$213,491,818","1,255.116","$327,369",0.6060,"$170,097",0.5176,0.5706
20172018,101633903,McGuffey SD,Washington,"$819,976,017","$345,438,472","2,063.904","$397,293",0.5218,"$167,371",0.5254,0.5231
20172018,101636503,Peters Township SD,Washington,"$2,304,326,626","$1,419,845,753","4,859.872","$474,153",0.4293,"$292,157",0.1714,0.3260
20172018,101637002,Ringgold SD,Washington,"$1,102,460,206","$564,564,135","3,559.881","$309,690",0.6273,"$158,590",0.5503,0.5964
20172018,101638003,Trinity Area SD,Washington,"$1,678,011,776","$799,144,392","3,890.269","$431,335",0.4809,"$205,421",0.4174,0.4554
20172018,101638803,Washington SD,Washington,"$480,928,593","$243,448,003","1,820.318","$264,200",0.6820,"$133,739",0.6207,0.6574
20172018,119648703,Wayne Highlands SD,Wayne,"$2,414,880,942","$364,673,250","3,148.144","$767,080",0.1000,"$115,837",0.6715,0.3286
20172018,119648903,Western Wayne SD,Wayne,"$1,790,865,956","$272,307,365","2,293.923","$780,700",0.1000,"$118,708",0.6634,0.3253
20172018,107650603,Belle Vernon Area SD,Westmoreland,"$964,068,277","$446,056,290","2,991.085","$322,313",0.6121,"$149,128",0.5771,0.5980
20172018,107650703,Burrell SD,Westmoreland,"$782,361,562","$351,894,260","2,115.350","$369,849",0.5549,"$166,352",0.5282,0.5441
20172018,107651603,Derry Area SD,Westmoreland,"$709,833,197","$324,341,726","2,516.256","$282,098",0.6605,"$128,898",0.6345,0.6501
20172018,107652603,Franklin Regional SD,Westmoreland,"$1,828,260,417","$1,054,817,815","4,133.814","$442,269",0.4677,"$255,168",0.2764,0.3911
20172018,107653102,Greater Latrobe SD,Westmoreland,"$1,795,891,442","$862,962,549","4,803.934","$373,837",0.5501,"$179,636",0.4906,0.5262
20172018,107653203,Greensburg Salem SD,Westmoreland,"$1,183,341,905","$536,600,991","3,484.815","$339,570",0.5913,"$153,982",0.5633,0.5800
20172018,107653802,Hempfield Area SD,Westmoreland,"$3,089,943,899","$1,298,539,615","7,011.652","$440,687",0.4696,"$185,197",0.4748,0.4716
20172018,107654103,Jeannette City SD,Westmoreland,"$267,599,309","$143,219,955","1,263.258","$211,832",0.7451,"$113,373",0.6785,0.7184
20172018,107654403,Kiski Area SD,Westmoreland,"$1,260,758,554","$638,445,682","4,558.226","$276,589",0.6671,"$140,064",0.6028,0.6413
20172018,107654903,Ligonier Valley SD,Westmoreland,"$1,099,464,657","$419,649,160","1,994.053","$551,371",0.3364,"$210,450",0.4032,0.3630
20172018,107655803,Monessen City SD,Westmoreland,"$176,345,108","$109,394,109","1,009.970","$174,604",0.7899,"$108,314",0.6929,0.7510
20172018,107655903,Mount Pleasant Area SD,Westmoreland,"$804,116,911","$377,024,158","2,562.750","$313,771",0.6224,"$147,117",0.5828,0.6065
20172018,107656303,New Kensington-Arnold SD,Westmoreland,"$452,472,418","$279,217,512","2,539.844","$178,149",0.7856,"$109,934",0.6883,0.7466
20172018,107656502,Norwin SD,Westmoreland,"$2,127,661,772","$1,090,806,147","6,091.918","$349,259",0.5797,"$179,057",0.4922,0.5446
20172018,107657103,Penn-Trafford SD,Westmoreland,"$1,579,146,763","$827,272,979","4,613.961","$342,254",0.5881,"$179,297",0.4915,0.5494
20172018,107657503,Southmoreland SD,Westmoreland,"$667,645,175","$276,299,378","2,253.375","$296,286",0.6434,"$122,615",0.6523,0.6469
20172018,107658903,Yough SD,Westmoreland,"$721,425,433","$344,463,360","2,556.127","$282,233",0.6603,"$134,759",0.6179,0.6432
20172018,119665003,Lackawanna Trail SD,Wyoming,"$476,806,695","$202,877,590","1,270.170","$375,388",0.5482,"$159,724",0.5470,0.5477
20172018,118667503,Tunkhannock Area SD,Wyoming,"$1,494,220,274","$422,583,596","2,950.473","$506,434",0.3905,"$143,225",0.5938,0.4718
20172018,112671303,Central York SD,York,"$3,047,652,385","$1,126,585,866","7,024.239","$433,876",0.4778,"$160,385",0.5452,0.5046
20172018,112671603,Dallastown Area SD,York,"$3,043,424,227","$1,286,099,795","7,537.475","$403,772",0.5140,"$170,627",0.5161,0.5148
20172018,112671803,Dover Area SD,York,"$1,458,140,791","$616,841,956","4,422.626","$329,700",0.6032,"$139,474",0.6045,0.6037
20172018,112672203,Eastern York SD,York,"$1,189,731,776","$493,272,656","3,100.824","$383,682",0.5382,"$159,077",0.5489,0.5424
20172018,112672803,Hanover Public SD,York,"$964,530,949","$318,204,195","2,218.178","$434,830",0.4767,"$143,452",0.5932,0.5232
20172018,112674403,Northeastern York SD,York,"$1,644,388,236","$593,994,602","4,684.335","$351,039",0.5775,"$126,804",0.6404,0.6026
20172018,115674603,Northern York County SD,York,"$1,559,755,613","$653,663,588","3,729.973","$418,168",0.4967,"$175,246",0.5030,0.4992
20172018,112675503,Red Lion Area SD,York,"$2,282,758,387","$910,086,245","6,480.401","$352,255",0.5760,"$140,436",0.6018,0.5863
20172018,112676203,South Eastern SD,York,"$1,448,025,051","$513,066,986","3,302.597","$438,450",0.4723,"$155,352",0.5594,0.5070
20172018,112676403,South Western SD,York,"$2,242,250,046","$731,836,467","4,851.036","$462,220",0.4437,"$150,861",0.5722,0.4950
20172018,112676503,Southern York County SD,York,"$1,730,862,278","$624,921,434","3,702.372","$467,500",0.4373,"$168,789",0.5213,0.4708
20172018,112676703,Spring Grove Area SD,York,"$1,906,974,677","$742,463,494","4,583.607","$416,042",0.4993,"$161,982",0.5406,0.5157
20172018,115219002,West Shore SD,York,"$4,542,367,866","$1,901,511,678","9,162.592","$495,751",0.4033,"$207,529",0.4115,0.4065
20172018,112678503,West York Area SD,York,"$1,570,363,073","$537,859,624","3,797.647","$413,509",0.5023,"$141,629",0.5984,0.5406
20172018,112679002,York City SD,York,"$990,021,227","$542,288,870","9,214.312","$107,443",0.8707,"$58,852",0.8331,0.8556
20172018,112679403,York Suburban SD,York,"$1,757,656,771","$750,162,184","3,565.253","$492,996",0.4066,"$210,409",0.4033,0.4052
