Fiscal Year,AUN,School District,County,"
Market
Value","
Personal
Income","
WADM","MV per
WADM",market_value_aid_ratio,"PI per
WADM",personal_income_aid_ratio,mvpi
20212022,116493503,Line Mountain SD,Northumberland,"$431,534,890","$195,752,223","1,361.197","$317,026",0.6514,"$143,808",0.6479,0.6499
20212022,116495003,Milton Area SD,Northumberland,"$878,392,663","$338,772,017","2,385.718","$368,187",0.5952,"$142,000",0.6524,0.6180
20212022,116495103,Mount Carmel Area SD,Northumberland,"$254,678,246","$194,323,772","1,813.509","$140,433",0.8456,"$107,153",0.7377,0.8023
20212022,116496503,Shamokin Area SD,Northumberland,"$441,097,956","$288,884,905","2,732.300","$161,438",0.8225,"$105,729",0.7412,0.7899
20212022,116496603,Shikellamy SD,Northumberland,"$953,322,453","$460,912,687","3,554.727","$268,184",0.7051,"$129,661",0.6826,0.6960
20212022,116498003,Warrior Run SD,Northumberland,"$727,313,065","$296,513,725","1,798.998","$404,287",0.5555,"$164,821",0.5965,0.5719
20212022,115503004,Greenwood SD,Perry,"$365,448,358","$135,865,676",939.437,"$389,007",0.5723,"$144,624",0.6459,0.6016
20212022,115504003,Newport SD,Perry,"$422,894,360","$161,171,565","1,271.840","$332,505",0.6344,"$126,723",0.6898,0.6565
20212022,115506003,Susquenita SD,Perry,"$814,787,269","$361,978,028","2,196.540","$370,941",0.5921,"$164,794",0.5966,0.5938
20212022,115508003,West Perry SD,Perry,"$1,161,732,871","$442,605,493","2,811.772","$413,167",0.5457,"$157,411",0.6146,0.5732
20212022,126515001,Philadelphia City SD,Philadelphia,"$53,413,627,870","$34,346,145,081","236,622.825","$225,733",0.7518,"$145,151",0.6447,0.7088
20212022,120522003,Delaware Valley SD,Pike,"$2,430,218,045","$540,089,486","5,308.507","$457,796",0.4966,"$101,740",0.7509,0.5982
20212022,119648303,Wallenpaupack Area SD,Pike,"$4,032,777,879","$476,905,870","3,530.647","$1,142,220",0.1000,"$135,076",0.6693,0.3277
20212022,109530304,Austin Area SD,Potter,"$102,772,281","$23,237,687",182.784,"$562,260",0.3818,"$127,131",0.6888,0.5045
20212022,109531304,Coudersport Area SD,Potter,"$340,033,371","$126,832,117",902.687,"$376,690",0.5858,"$140,505",0.6560,0.6138
20212022,109532804,Galeton Area SD,Potter,"$280,732,950","$45,308,057",401.658,"$698,935",0.2315,"$112,802",0.7239,0.4284
20212022,109535504,Northern Potter SD,Potter,"$275,440,342","$59,165,746",611.487,"$450,443",0.5047,"$96,757",0.7631,0.6080
20212022,109537504,Oswayo Valley SD,Potter,"$146,126,826","$41,439,404",463.691,"$315,138",0.6535,"$89,368",0.7812,0.7045
20212022,129540803,Blue Mountain SD,Schuylkill,"$1,306,245,662","$620,320,385","3,122.330","$418,356",0.5400,"$198,672",0.5136,0.5294
20212022,129544503,Mahanoy Area SD,Schuylkill,"$217,520,946","$121,886,209","1,193.270","$182,289",0.7996,"$102,144",0.7500,0.7797
20212022,129544703,Minersville Area SD,Schuylkill,"$374,419,402","$166,174,361","1,392.340","$268,913",0.7043,"$119,348",0.7078,0.7056
20212022,129545003,North Schuylkill SD,Schuylkill,"$520,038,554","$307,641,562","2,458.856","$211,496",0.7675,"$125,115",0.6937,0.7379
20212022,129546003,Pine Grove Area SD,Schuylkill,"$618,783,478","$273,565,827","1,919.883","$322,302",0.6456,"$142,490",0.6512,0.6477
20212022,129546103,Pottsville Area SD,Schuylkill,"$686,055,270","$470,746,731","2,899.273","$236,630",0.7398,"$162,367",0.6025,0.6848
20212022,129546803,Saint Clair Area SD,Schuylkill,"$250,964,608","$111,746,658",937.844,"$267,597",0.7058,"$119,152",0.7083,0.7067
20212022,129547303,Schuylkill Haven Area SD,Schuylkill,"$384,407,017","$213,209,301","1,361.775","$282,283",0.6896,"$156,567",0.6167,0.6603
20212022,129547203,Shenandoah Valley SD,Schuylkill,"$154,346,506","$103,658,388","1,350.480","$114,290",0.8744,"$76,756",0.8121,0.8494
20212022,129547603,Tamaqua Area SD,Schuylkill,"$819,970,039","$356,719,851","2,649.361","$309,497",0.6597,"$134,643",0.6704,0.6639
20212022,129547803,Tri-Valley SD,Schuylkill,"$393,523,192","$166,900,889","1,059.931","$371,272",0.5918,"$157,463",0.6145,0.6008
20212022,129548803,Williams Valley SD,Schuylkill,"$243,665,812","$136,240,413","1,247.243","$195,363",0.7852,"$109,233",0.7326,0.7641
20212022,116555003,Midd-West SD,Snyder,"$1,032,101,568","$352,393,747","2,571.662","$401,336",0.5587,"$137,029",0.6645,0.6010
20212022,116557103,Selinsgrove Area SD,Snyder,"$1,446,739,464","$503,062,751","3,176.518","$455,448",0.4992,"$158,369",0.6123,0.5444
20212022,108561003,Berlin Brothersvalley SD,Somerset,"$313,690,222","$125,298,865",828.473,"$378,636",0.5837,"$151,240",0.6297,0.6020
20212022,108561803,Conemaugh Township Area SD,Somerset,"$311,753,946","$179,481,412","1,081.702","$288,206",0.6831,"$165,925",0.5938,0.6473
20212022,108565203,Meyersdale Area SD,Somerset,"$291,570,859","$127,858,804",975.378,"$298,931",0.6713,"$131,086",0.6791,0.6743
20212022,108565503,North Star SD,Somerset,"$377,761,494","$168,427,990","1,279.239","$295,301",0.6753,"$131,662",0.6777,0.6761
20212022,108566303,Rockwood Area SD,Somerset,"$705,373,672","$138,761,230",830.103,"$849,742",0.1000,"$167,161",0.5908,0.2963
20212022,108567004,Salisbury-Elk Lick SD,Somerset,"$128,331,752","$52,186,911",310.217,"$413,683",0.5451,"$168,227",0.5881,0.5622
20212022,108567204,Shade-Central City SD,Somerset,"$138,691,780","$66,081,474",456.179,"$304,029",0.6657,"$144,858",0.6454,0.6575
20212022,108567404,Shanksville-Stonycreek SD,Somerset,"$357,723,346","$65,490,340",346.569,"$1,032,185",0.1000,"$188,967",0.5374,0.2749
20212022,108567703,Somerset Area SD,Somerset,"$1,218,268,093","$410,264,136","2,417.262","$503,986",0.4458,"$169,722",0.5845,0.5012
20212022,108568404,Turkeyfoot Valley Area SD,Somerset,"$190,133,817","$45,419,683",358.255,"$530,722",0.4164,"$126,780",0.6896,0.5256
20212022,108569103,Windber Area SD,Somerset,"$330,402,729","$175,486,698","1,449.576","$227,930",0.7494,"$121,060",0.7036,0.7310
20212022,117576303,Sullivan County SD,Sullivan,"$889,155,953","$141,419,096",751.644,"$1,182,948",0.1000,"$188,146",0.5394,0.2757
20212022,119581003,Blue Ridge SD,Susquehanna,"$442,988,763","$137,436,844","1,146.328","$386,441",0.5751,"$119,893",0.7065,0.6276
20212022,119582503,Elk Lake SD,Susquehanna,"$531,657,300","$227,230,716","1,345.444","$395,153",0.5655,"$168,889",0.5865,0.5739
20212022,119583003,Forest City Regional SD,Susquehanna,"$449,315,126","$122,808,388",905.936,"$495,967",0.4547,"$135,559",0.6681,0.5400
20212022,119584503,Montrose Area SD,Susquehanna,"$818,531,207","$248,795,435","1,513.532","$540,808",0.4054,"$164,380",0.5976,0.4822
20212022,119584603,Mountain View SD,Susquehanna,"$635,737,928","$289,506,063","1,116.762","$569,268",0.3741,"$259,237",0.3653,0.3705
20212022,119586503,Susquehanna Community SD,Susquehanna,"$269,181,990","$100,781,941",968.080,"$278,057",0.6943,"$104,104",0.7452,0.7145
20212022,117596003,Northern Tioga SD,Tioga,"$730,504,273","$206,421,525","2,449.199","$298,262",0.6721,"$84,281",0.7937,0.7206
20212022,117597003,Southern Tioga SD,Tioga,"$987,837,269","$314,240,694","2,176.644","$453,835",0.5010,"$144,369",0.6466,0.5592
20212022,117598503,Wellsboro Area SD,Tioga,"$899,266,241","$249,151,830","1,837.785","$489,320",0.4620,"$135,571",0.6681,0.5444
20212022,116604003,Lewisburg Area SD,Union,"$1,226,865,643","$529,727,543","2,291.121","$535,487",0.4112,"$231,208",0.4339,0.4202
20212022,116605003,Mifflinburg Area SD,Union,"$1,078,594,440","$352,502,484","2,430.184","$443,832",0.5120,"$145,051",0.6449,0.5651
20212022,106611303,Cranberry Area SD,Venango,"$537,695,856","$197,155,254","1,362.084","$394,759",0.5660,"$144,745",0.6456,0.5978
20212022,106612203,Franklin Area SD,Venango,"$697,376,183","$284,367,132","2,255.773","$309,151",0.6601,"$126,061",0.6914,0.6725
20212022,106616203,Oil City Area SD,Venango,"$376,513,763","$246,283,693","2,295.822","$163,999",0.8197,"$107,274",0.7374,0.7867
20212022,106617203,Titusville Area SD,Venango,"$468,968,484","$229,409,876","2,237.439","$209,600",0.7696,"$102,532",0.7490,0.7613
20212022,106618603,Valley Grove SD,Venango,"$270,885,876","$115,040,646",967.440,"$280,002",0.6921,"$118,912",0.7089,0.6987
20212022,105628302,Warren County SD,Warren,"$1,474,857,431","$708,112,898","5,212.274","$282,958",0.6889,"$135,854",0.6674,0.6802
20212022,101630504,Avella Area SD,Washington,"$243,306,588","$129,226,928",597.681,"$407,084",0.5524,"$216,213",0.4707,0.5196
20212022,101630903,Bentworth SD,Washington,"$426,790,999","$218,748,457","1,297.086","$329,038",0.6382,"$168,646",0.5871,0.6177
20212022,101631003,Bethlehem-Center SD,Washington,"$340,168,479","$218,002,305","1,412.062","$240,901",0.7351,"$154,385",0.6220,0.6898
20212022,101631203,Burgettstown Area SD,Washington,"$516,250,108","$252,704,873","1,325.673","$389,424",0.5718,"$190,623",0.5333,0.5563
20212022,101631503,California Area SD,Washington,"$362,808,013","$163,779,218","1,082.827","$335,056",0.6316,"$151,251",0.6297,0.6307
20212022,101631703,Canon-McMillan SD,Washington,"$3,692,429,970","$1,542,167,367","6,355.930","$580,942",0.3612,"$242,634",0.4060,0.3791
20212022,101631803,Charleroi SD,Washington,"$438,776,648","$242,785,782","1,762.187","$248,995",0.7262,"$137,775",0.6627,0.7007
20212022,101631903,Chartiers-Houston SD,Washington,"$664,165,845","$281,166,014","1,392.074","$477,105",0.4754,"$201,976",0.5055,0.4874
20212022,101632403,Fort Cherry SD,Washington,"$461,023,262","$239,714,992","1,191.419","$386,953",0.5745,"$201,201",0.5074,0.5476
20212022,101633903,McGuffey SD,Washington,"$837,977,310","$384,944,649","1,846.856","$453,731",0.5011,"$208,432",0.4897,0.4964
20212022,101636503,Peters Township SD,Washington,"$2,729,285,862","$1,555,663,609","4,629.328","$589,564",0.3517,"$336,045",0.1772,0.2818
20212022,101637002,Ringgold SD,Washington,"$1,195,448,190","$629,105,376","3,405.184","$351,067",0.6140,"$184,749",0.5477,0.5874
20212022,101638003,Trinity Area SD,Washington,"$1,863,057,926","$814,611,714","3,921.771","$475,055",0.4777,"$207,715",0.4915,0.4832
20212022,101638803,Washington SD,Washington,"$539,239,242","$316,114,194","1,782.447","$302,527",0.6674,"$177,348",0.5658,0.6267
20212022,119648703,Wayne Highlands SD,Wayne,"$2,396,073,711","$445,521,939","3,050.332","$785,512",0.1363,"$146,056",0.6424,0.3386
20212022,119648903,Western Wayne SD,Wayne,"$1,737,873,122","$301,410,286","2,169.946","$800,883",0.1194,"$138,902",0.6600,0.3356
20212022,107650603,Belle Vernon Area SD,Westmoreland,"$1,085,354,505","$484,555,271","2,913.719","$372,498",0.5904,"$166,301",0.5929,0.5913
20212022,107650703,Burrell SD,Westmoreland,"$872,914,978","$385,317,176","2,143.880","$407,165",0.5523,"$179,728",0.5600,0.5553
20212022,107651603,Derry Area SD,Westmoreland,"$817,781,375","$355,346,291","2,344.222","$348,849",0.6164,"$151,583",0.6289,0.6213
20212022,107652603,Franklin Regional SD,Westmoreland,"$2,067,255,661","$1,183,178,782","4,060.867","$509,067",0.4403,"$291,361",0.2867,0.3787
20212022,107653102,Greater Latrobe SD,Westmoreland,"$1,992,069,047","$954,454,004","4,432.970","$449,375",0.5059,"$215,308",0.4729,0.4926
20212022,107653203,Greensburg Salem SD,Westmoreland,"$1,303,081,886","$588,001,147","3,241.538","$401,994",0.5580,"$181,395",0.5559,0.5571
20212022,107653802,Hempfield Area SD,Westmoreland,"$3,364,169,275","$1,383,156,214","6,667.851","$504,535",0.4452,"$207,436",0.4921,0.4639
20212022,107654103,Jeannette City SD,Westmoreland,"$281,733,821","$161,062,333","1,219.725","$230,981",0.7461,"$132,048",0.6767,0.7182
20212022,107654403,Kiski Area SD,Westmoreland,"$1,394,299,958","$696,164,158","4,313.695","$323,226",0.6446,"$161,384",0.6049,0.6286
20212022,107654903,Ligonier Valley SD,Westmoreland,"$1,223,778,032","$478,849,080","1,900.159","$644,039",0.2918,"$252,004",0.3830,0.3282
20212022,107655803,Monessen City SD,Westmoreland,"$185,677,214","$116,741,836",925.719,"$200,576",0.7795,"$126,109",0.6913,0.7442
20212022,107655903,Mount Pleasant Area SD,Westmoreland,"$942,195,819","$422,183,213","2,459.730","$383,048",0.5788,"$171,638",0.5798,0.5791
20212022,107656303,New Kensington-Arnold SD,Westmoreland,"$487,736,014","$300,824,789","2,248.628","$216,903",0.7615,"$133,781",0.6725,0.7259
20212022,107656502,Norwin SD,Westmoreland,"$2,412,086,860","$1,272,636,012","6,309.911","$382,269",0.5797,"$201,688",0.5062,0.5502
20212022,107657103,Penn-Trafford SD,Westmoreland,"$1,831,179,544","$938,320,841","4,545.121","$402,889",0.5570,"$206,445",0.4946,0.5320
20212022,107657503,Southmoreland SD,Westmoreland,"$854,264,617","$324,259,513","2,301.025","$371,253",0.5918,"$140,919",0.6550,0.6170
20212022,107658903,Yough SD,Westmoreland,"$819,939,351","$366,334,301","2,292.625","$357,642",0.6068,"$159,788",0.6088,0.6075
20212022,119665003,Lackawanna Trail SD,Wyoming,"$513,961,532","$228,163,111","1,224.377","$419,773",0.5384,"$186,350",0.5438,0.5405
20212022,118667503,Tunkhannock Area SD,Wyoming,"$1,583,329,475","$482,887,585","2,683.429","$590,039",0.3512,"$179,951",0.5594,0.4344
20212022,112671303,Central York SD,York,"$3,159,244,082","$1,300,222,879","7,021.170","$449,959",0.5053,"$185,186",0.5466,0.5217
20212022,112671603,Dallastown Area SD,York,"$3,060,918,091","$1,451,318,151","7,934.042","$385,795",0.5758,"$182,922",0.5522,0.5662
20212022,112671803,Dover Area SD,York,"$1,482,977,290","$681,293,061","4,266.492","$347,587",0.6178,"$159,684",0.6091,0.6142
20212022,112672203,Eastern York SD,York,"$1,160,127,341","$552,051,090","3,062.864","$378,772",0.5835,"$180,240",0.5587,0.5735
20212022,112672803,Hanover Public SD,York,"$925,316,263","$355,115,678","2,402.005","$385,226",0.5764,"$147,841",0.6381,0.6010
20212022,112674403,Northeastern York SD,York,"$1,824,702,544","$717,404,610","4,896.600","$372,646",0.5903,"$146,510",0.6413,0.6106
20212022,115674603,Northern York County SD,York,"$1,594,082,343","$765,375,325","3,851.826","$413,851",0.5450,"$198,704",0.5135,0.5324
20212022,112675503,Red Lion Area SD,York,"$2,212,307,996","$1,057,931,485","6,274.734","$352,573",0.6123,"$168,601",0.5872,0.6021
20212022,112676203,South Eastern SD,York,"$1,466,159,933","$567,692,115","3,161.443","$463,762",0.4901,"$179,567",0.5604,0.5181
20212022,112676403,South Western SD,York,"$2,291,533,133","$858,499,345","5,230.151","$438,139",0.5183,"$164,144",0.5981,0.5501
20212022,112676503,Southern York County SD,York,"$1,749,733,881","$707,943,258","3,653.353","$478,939",0.4734,"$193,779",0.5256,0.4942
20212022,112676703,Spring Grove Area SD,York,"$1,896,480,251","$836,516,229","4,859.826","$390,236",0.5709,"$172,128",0.5786,0.5739
20212022,115219002,West Shore SD,York,"$4,853,365,603","$2,079,424,013","9,069.176","$535,149",0.4116,"$229,284",0.4387,0.4223
20212022,112678503,West York Area SD,York,"$1,621,894,341","$623,984,083","3,840.655","$422,296",0.5357,"$162,468",0.6022,0.5622
20212022,112679002,York City SD,York,"$972,959,881","$661,373,200","9,544.605","$101,938",0.8880,"$69,292",0.8304,0.8649
20212022,112679403,York Suburban SD,York,"$1,794,749,951","$1,055,885,396","3,839.604","$467,431",0.4860,"$274,998",0.3267,0.4222
,,,,,,,,,,,
,,,,"$883,411,930,283","$395,548,185,123","1,998,611.031",,,,,
