AUN,LEA Name,LEA Type,County,School Number,School Name,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,007,008,009,010,011,012,Total
108561003,Berlin Brothersvalley SD,SD,Somerset,7645,Berlin Brothersvalley MS,0,0,0,0,0,0,0,0,0,0,0,0,0,57,40,61,67,0,0,0,0,225
108561003,Berlin Brothersvalley SD,SD,Somerset,6207,Berlin Brothersvalley SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,49,45,209
112011103,Bermudian Springs SD,SD,Adams,7302,Bermudian Springs El Sch,0,0,0,0,0,0,0,0,125,108,113,125,141,0,0,0,0,0,0,0,0,612
112011103,Bermudian Springs SD,SD,Adams,3,Bermudian Springs HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,154,159,123,592
112011103,Bermudian Springs SD,SD,Adams,6921,Bermudian Springs MS,0,0,0,0,0,0,0,0,0,0,0,0,0,129,143,142,134,0,0,0,0,548
116191103,Berwick Area SD,SD,Columbia,1605,Berwick Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,194,209,197,782
116191103,Berwick Area SD,SD,Columbia,6808,Berwick Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,206,192,232,214,0,0,0,0,844
116191103,Berwick Area SD,SD,Columbia,6349,Nescopeck El Sch,0,0,0,0,0,0,0,0,26,25,40,30,35,0,0,0,0,0,0,0,0,156
116191103,Berwick Area SD,SD,Columbia,1597,Salem El Sch,0,0,0,0,0,0,0,0,84,77,71,81,83,0,0,0,0,0,0,0,0,396
116191103,Berwick Area SD,SD,Columbia,8378,West Berwick El Sch,0,0,0,0,0,0,0,0,109,91,85,100,101,0,0,0,0,0,0,0,0,486
103021252,Bethel Park SD,SD,Allegheny,4802,Abraham Lincoln El Sch,0,0,0,0,0,0,42,31,0,69,78,66,62,0,0,0,0,0,0,0,0,348
103021252,Bethel Park SD,SD,Allegheny,7326,Benjamin Franklin El Sch,0,0,0,0,0,0,21,38,0,66,60,72,70,0,0,0,0,0,0,0,0,327
103021252,Bethel Park SD,SD,Allegheny,55,Bethel Memorial El Sch,0,0,0,0,0,0,39,38,0,77,69,69,56,0,0,0,0,0,0,0,0,348
103021252,Bethel Park SD,SD,Allegheny,62,Bethel Park HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,311,331,350,"1,340"
103021252,Bethel Park SD,SD,Allegheny,4902,George Washington El Sch,0,0,0,0,0,0,23,21,0,55,51,48,63,0,0,0,0,0,0,0,0,261
103021252,Bethel Park SD,SD,Allegheny,61,Independence MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,275,0,0,0,0,537
103021252,Bethel Park SD,SD,Allegheny,7327,Neil Armstrong 5-6 MS,0,0,0,0,0,0,0,0,0,0,0,0,0,295,288,0,0,0,0,0,0,583
103021252,Bethel Park SD,SD,Allegheny,60,William Penn El Sch,0,0,0,0,0,0,23,19,0,41,31,31,38,0,0,0,0,0,0,0,0,183
120481002,Bethlehem Area SD,SD,Northampton,5063,Asa Packer El Sch,0,0,0,0,0,0,0,0,49,50,56,59,65,60,0,0,0,0,0,0,0,339
120481002,Bethlehem Area SD,SD,Northampton,3464,Broughal MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,163,178,0,0,0,0,500
120481002,Bethlehem Area SD,SD,Northampton,3436,Calypso El Sch,0,0,20,0,0,0,0,0,38,38,26,33,32,37,0,0,0,0,0,0,0,224
120481002,Bethlehem Area SD,SD,Northampton,3453,Clearview El Sch,0,0,0,0,0,0,0,0,66,68,53,76,65,54,0,0,0,0,0,0,0,382
120481002,Bethlehem Area SD,SD,Northampton,6722,Donegan El Sch,0,0,40,0,0,0,0,0,62,72,69,59,68,79,0,0,0,0,0,0,0,449
120481002,Bethlehem Area SD,SD,Northampton,4956,East Hills MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,325,356,0,0,0,0,"1,047"
120481002,Bethlehem Area SD,SD,Northampton,3456,Farmersville El Sch,0,0,0,0,0,0,0,0,52,73,50,55,65,66,0,0,0,0,0,0,0,361
120481002,Bethlehem Area SD,SD,Northampton,6723,Fountain Hill El Sch,0,0,20,0,0,0,0,0,81,84,73,83,84,88,0,0,0,0,0,0,0,513
120481002,Bethlehem Area SD,SD,Northampton,4957,Freedom HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,477,419,437,"1,753"
120481002,Bethlehem Area SD,SD,Northampton,3458,Freemansburg El Sch,0,0,0,0,0,0,0,0,62,48,58,45,74,60,0,0,0,0,0,0,0,347
120481002,Bethlehem Area SD,SD,Northampton,3449,Governor Wolf El Sch,0,0,0,0,0,0,0,0,73,75,77,78,81,75,0,0,0,0,0,0,0,459
120481002,Bethlehem Area SD,SD,Northampton,3459,Hanover El Sch,0,0,0,0,0,0,0,0,29,37,34,34,54,38,0,0,0,0,0,0,0,226
120481002,Bethlehem Area SD,SD,Northampton,3442,James Buchanan El Sch,0,0,0,0,0,0,0,0,52,48,44,39,41,39,0,0,0,0,0,0,0,263
120481002,Bethlehem Area SD,SD,Northampton,3465,Liberty HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,722,561,617,"2,640"
120481002,Bethlehem Area SD,SD,Northampton,3443,Lincoln El Sch,0,0,0,0,0,0,0,0,54,46,56,56,52,55,0,0,0,0,0,0,0,319
120481002,Bethlehem Area SD,SD,Northampton,3454,Marvine El Sch,0,0,40,0,0,0,0,0,38,48,42,37,45,50,0,0,0,0,0,0,0,300
120481002,Bethlehem Area SD,SD,Northampton,3455,Miller Heights El Sch,0,0,0,0,0,0,0,0,55,64,42,57,60,62,0,0,0,0,0,0,0,340
120481002,Bethlehem Area SD,SD,Northampton,3463,Nitschmann MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,263,260,0,0,0,0,781
120481002,Bethlehem Area SD,SD,Northampton,3462,Northeast MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,249,238,0,0,0,0,725
120481002,Bethlehem Area SD,SD,Northampton,3452,Spring Garden El Sch,0,0,0,0,0,0,0,0,77,93,78,86,84,90,0,0,0,0,0,0,0,508
120481002,Bethlehem Area SD,SD,Northampton,6633,Thomas Jefferson El Sch,0,0,0,0,0,0,0,0,36,49,29,29,43,38,0,0,0,0,0,0,0,224
120481002,Bethlehem Area SD,SD,Northampton,6634,William Penn El Sch,0,0,0,0,0,0,0,0,36,49,37,40,39,38,0,0,0,0,0,0,0,239
120481107,Bethlehem AVTS,OCCCTC,Northampton,5286,Bethlehem AVTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,388,406,"1,346"
101631003,Bethlehem-Center SD,SD,Washington,6975,Bethlehem-Center El Sch,0,0,0,0,0,0,0,0,79,71,77,74,63,71,0,0,0,0,0,0,0,435
101631003,Bethlehem-Center SD,SD,Washington,5267,Bethlehem-Center MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,82,83,0,0,0,0,242
101631003,Bethlehem-Center SD,SD,Washington,4181,Bethlehem-Center SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,73,72,80,302
127041503,Big Beaver Falls Area SD,SD,Beaver,649,Beaver Falls Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,128,110,97,469
127041503,Big Beaver Falls Area SD,SD,Beaver,648,Beaver Falls MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,110,139,0,0,0,0,384
127041503,Big Beaver Falls Area SD,SD,Beaver,650,Big Beaver El Sch,0,0,0,0,0,0,0,0,47,71,43,42,46,42,0,0,0,0,0,0,0,291
127041503,Big Beaver Falls Area SD,SD,Beaver,642,Central El Sch,0,0,40,0,0,0,0,0,70,81,68,93,77,68,0,0,0,0,0,0,0,497
115210503,Big Spring SD,SD,Cumberland,1677,Big Spring HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,202,167,172,739
115210503,Big Spring SD,SD,Cumberland,6326,Big Spring MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,196,212,0,0,0,0,593
115210503,Big Spring SD,SD,Cumberland,7951,Mount Rock Elem Sch,0,0,0,0,0,0,0,0,51,40,48,67,63,58,0,0,0,0,0,0,0,327
115210503,Big Spring SD,SD,Cumberland,1676,Newville El Sch,0,0,0,0,0,0,0,0,51,58,59,73,53,63,0,0,0,0,0,0,0,357
115210503,Big Spring SD,SD,Cumberland,7355,Oak Flat El Sch,0,0,0,0,0,0,0,0,62,70,68,74,73,47,0,0,0,0,0,0,0,394
127041603,Blackhawk SD,SD,Beaver,6707,Blackhawk HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,210,173,185,762
127041603,Blackhawk SD,SD,Beaver,8476,Blackhawk Intermediate Sch,0,0,0,0,0,0,0,0,127,132,117,161,171,0,0,0,0,0,0,0,0,708
127041603,Blackhawk SD,SD,Beaver,6558,Highland MS,0,0,0,0,0,0,0,0,0,0,0,0,0,174,165,171,190,0,0,0,0,700
127041603,Blackhawk SD,SD,Beaver,6560,Patterson Primary Sch,0,0,0,0,0,0,0,0,47,50,49,0,0,0,0,0,0,0,0,0,0,146
108110603,Blacklick Valley SD,SD,Cambria,6828,Blacklick Valley El Ctr,11,7,0,0,0,0,0,0,51,39,47,39,35,51,38,0,0,0,0,0,0,318
108110603,Blacklick Valley SD,SD,Cambria,5135,Blacklick Valley JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,48,50,54,49,48,282
116191203,Bloomsburg Area SD,SD,Columbia,1610,Beaver-Main El Sch,0,0,0,0,0,0,0,0,12,17,13,21,14,22,0,0,0,0,0,0,0,99
116191203,Bloomsburg Area SD,SD,Columbia,1612,Bloomsburg Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,110,87,110,428
116191203,Bloomsburg Area SD,SD,Columbia,1611,Bloomsburg Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,112,110,0,0,0,0,354
116191203,Bloomsburg Area SD,SD,Columbia,1606,Memorial El Sch,0,0,0,0,0,0,0,0,70,87,70,77,64,64,0,0,0,0,0,0,0,432
116191203,Bloomsburg Area SD,SD,Columbia,1608,W W Evans Memorial El Sch,0,0,0,0,0,0,0,0,37,30,43,46,40,24,0,0,0,0,0,0,0,220
129540803,Blue Mountain SD,SD,Schuylkill,4659,Blue Mountain El East Sch,0,0,0,0,0,0,0,0,99,97,100,111,102,107,0,0,0,0,0,0,0,616
129540803,Blue Mountain SD,SD,Schuylkill,3891,Blue Mountain HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,162,226,206,803
129540803,Blue Mountain SD,SD,Schuylkill,5263,Blue Mountain MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,198,194,0,0,0,0,575
129540803,Blue Mountain SD,SD,Schuylkill,8505,Elementary West,0,0,0,0,0,0,0,0,85,69,69,69,82,77,0,0,0,0,0,0,0,451
119581003,Blue Ridge SD,SD,Susquehanna,6891,Blue Ridge El Sch,0,0,0,26,24,0,0,0,74,79,64,87,66,75,0,0,0,0,0,0,0,495
119581003,Blue Ridge SD,SD,Susquehanna,4034,Blue Ridge HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,72,77,67,290
119581003,Blue Ridge SD,SD,Susquehanna,7400,Blue Ridge MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,77,75,0,0,0,0,219
168513758,Bluford CS,CS,Philadelphia,8145,Bluford CS,0,0,0,0,0,0,0,0,49,64,77,75,70,71,71,23,31,0,0,0,0,531
114060753,Boyertown Area SD,SD,Berks,6804,Boyertown Area MS-East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,289,300,0,0,0,0,871
114060753,Boyertown Area SD,SD,Berks,6305,Boyertown Area MS-West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,227,243,0,0,0,0,719
114060753,Boyertown Area SD,SD,Berks,6306,Boyertown Area SHS,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,522,536,498,"2,158"
114060753,Boyertown Area SD,SD,Berks,6307,Boyertown El Sch,0,0,0,0,0,0,68,49,0,108,97,109,102,114,0,0,0,0,0,0,0,647
114060753,Boyertown Area SD,SD,Berks,762,Colebrookdale El Sch,0,0,0,0,0,0,23,17,0,50,32,41,49,57,0,0,0,0,0,0,0,269
114060753,Boyertown Area SD,SD,Berks,763,Earl El Sch,0,0,0,0,0,0,24,20,0,47,55,45,52,56,0,0,0,0,0,0,0,299
114060753,Boyertown Area SD,SD,Berks,754,Gilbertsville El Sch,0,0,0,0,0,0,42,34,0,87,83,101,95,89,0,0,0,0,0,0,0,531
114060753,Boyertown Area SD,SD,Berks,755,New Hanover-Upper Frederick El,0,0,0,0,0,0,39,40,0,108,107,95,99,95,0,0,0,0,0,0,0,583
114060753,Boyertown Area SD,SD,Berks,766,Washington El Sch,0,0,33,0,0,0,48,25,1,79,70,76,90,88,0,0,0,0,0,0,0,510
185515523,Boys Latin of Philadelphia CS,CS,Philadelphia,7981,Boys Latin of Philadelphia CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,112,96,156,115,91,95,776
109420803,Bradford Area SD,SD,McKean,4691,Bradford Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,183,192,159,754
109420803,Bradford Area SD,SD,McKean,3092,Floyd C Fretz MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,195,183,0,0,0,0,569
109420803,Bradford Area SD,SD,McKean,7037,George Blaisdell El Sch,0,0,72,0,0,0,0,0,155,172,168,0,0,0,0,0,0,0,0,0,0,567
109420803,Bradford Area SD,SD,McKean,7281,School Street El Sch,0,0,0,0,0,0,0,0,0,0,0,188,164,176,0,0,0,0,0,0,0,528
114060853,Brandywine Heights Area SD,SD,Berks,768,Brandywine Heights El Sch,0,0,0,0,0,0,0,0,81,91,80,85,0,0,0,0,0,0,0,0,0,337
114060853,Brandywine Heights Area SD,SD,Berks,6308,Brandywine Heights HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,115,108,125,439
114060853,Brandywine Heights Area SD,SD,Berks,8383,Brandywine Heights Intrmd/MS,0,0,0,0,0,0,0,0,0,0,0,0,101,91,104,103,102,0,0,0,0,501
103021453,Brentwood Borough SD,SD,Allegheny,7342,Brentwood MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,83,97,0,0,0,0,271
103021453,Brentwood Borough SD,SD,Allegheny,70,Brentwood SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,93,89,104,361
103021453,Brentwood Borough SD,SD,Allegheny,69,Elroy Avenue El Sch,0,0,0,0,0,0,0,0,58,46,59,49,60,45,0,0,0,0,0,0,0,317
103021453,Brentwood Borough SD,SD,Allegheny,68,Moore Sch,0,0,0,0,0,0,0,0,40,40,28,31,36,32,0,0,0,0,0,0,0,207
122091303,Bristol Borough SD,SD,Bucks,1014,Bristol HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,86,75,86,339
122091303,Bristol Borough SD,SD,Bucks,7743,Bristol MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,101,0,0,0,0,198
122091303,Bristol Borough SD,SD,Bucks,1013,Warren Snyder-John Girotti El Sch,0,0,0,0,0,0,0,0,81,99,78,97,92,83,97,0,0,0,0,0,0,627
122091352,Bristol Township SD,SD,Bucks,1027,Benjamin Franklin MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,254,0,0,0,0,730
122091352,Bristol Township SD,SD,Bucks,8368,Brookwood El Sch,0,0,0,0,0,0,0,0,166,170,148,151,151,149,0,0,0,0,0,0,0,935
122091352,Bristol Township SD,SD,Bucks,8369,Keystone El Sch,0,0,0,0,0,0,0,0,150,165,151,172,154,151,0,0,0,0,0,0,0,943
122091352,Bristol Township SD,SD,Bucks,8367,Mill Creek El Sch,0,0,0,0,0,0,0,0,187,166,161,173,176,185,0,0,0,0,0,0,0,"1,048"
122091352,Bristol Township SD,SD,Bucks,8407,Neil A Armstrong MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,229,270,0,0,0,0,725
122091352,Bristol Township SD,SD,Bucks,1029,Truman SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,408,397,334,"1,670"
106330703,Brockway Area SD,SD,Jefferson,5148,Brockway Area Elementary Sch,0,0,0,0,0,0,0,0,68,65,62,71,52,79,69,0,0,0,0,0,0,466
106330703,Brockway Area SD,SD,Jefferson,2362,Brockway Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,73,72,63,67,64,418
106330803,Brookville Area SD,SD,Jefferson,6162,Brookville JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,99,102,82,94,112,602
106330803,Brookville Area SD,SD,Jefferson,5231,Hickory Grove El Sch,0,0,0,0,0,0,0,0,0,0,0,85,116,115,109,0,0,0,0,0,0,425
106330803,Brookville Area SD,SD,Jefferson,6163,Northside El Sch,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,116
106330803,Brookville Area SD,SD,Jefferson,2368,Pinecreek El Sch,0,0,0,0,0,0,0,0,0,105,116,0,0,0,0,0,0,0,0,0,0,221
101260803,Brownsville Area SD,SD,Fayette,8384,Brownsville Area El Sch,0,0,0,0,0,0,0,0,123,126,99,128,106,118,0,0,0,0,0,0,0,700
101260803,Brownsville Area SD,SD,Fayette,4818,Brownsville Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,126,84,87,434
101260803,Brownsville Area SD,SD,Fayette,2154,Brownsville Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,122,127,0,0,0,0,352
122093460,Bucks County Montessori CS,CS,Bucks,7670,Bucks County Montessori CS,0,0,0,0,0,0,0,0,25,26,29,24,29,33,16,0,0,0,0,0,0,182
122091457,Bucks County Technical High School,COMCTC,Bucks,1030,Bucks County Technical High School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,357,332,352,"1,439"
101631203,Burgettstown Area SD,SD,Washington,7477,Burgettstown El Ctr,0,0,0,0,0,0,0,0,72,87,68,79,75,78,0,1,0,0,0,0,0,460
101631203,Burgettstown Area SD,SD,Washington,4195,Burgettstown MS/HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,71,65,83,74,86,63,527
107650703,Burrell SD,SD,Westmoreland,4333,Bon Air El Sch,0,0,0,0,0,0,0,0,106,137,123,131,0,0,0,0,0,0,0,0,0,497
107650703,Burrell SD,SD,Westmoreland,4340,Burrell HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,129,138,579
107650703,Burrell SD,SD,Westmoreland,4339,Charles A Huston MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,134,139,0,0,0,0,416
107650703,Burrell SD,SD,Westmoreland,4336,Stewart El Sch,0,0,0,0,0,0,0,0,0,0,0,0,130,122,0,0,0,0,0,0,0,252
104101252,Butler Area SD,SD,Butler,8494,Broad Street El Sch,0,0,0,0,0,0,0,0,42,34,31,39,33,33,0,0,0,0,0,0,0,212
104101252,Butler Area SD,SD,Butler,6690,Butler Area IHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,447,488,0,4,3,0,"1,342"
104101252,Butler Area SD,SD,Butler,8344,Butler Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,505,573,447,462,"1,989"
104101252,Butler Area SD,SD,Butler,1148,Center Twp Sch,0,0,0,0,0,0,0,0,111,89,99,97,119,116,0,0,0,0,0,0,0,631
104101252,Butler Area SD,SD,Butler,1150,Connoquenessing El Sch,0,0,0,0,0,0,0,0,52,53,39,55,48,53,0,0,0,0,0,0,0,300
104101252,Butler Area SD,SD,Butler,1134,Emily Brittain El Sch,0,0,0,0,0,0,0,0,36,44,38,47,45,43,0,0,0,0,0,0,0,253
104101252,Butler Area SD,SD,Butler,1138,Mcquistion El Sch,0,0,0,0,0,0,0,0,104,90,86,91,92,71,0,0,0,0,0,0,0,534
104101252,Butler Area SD,SD,Butler,1142,Northwest El Sch,0,0,0,0,0,0,0,0,76,67,62,75,66,57,0,0,0,0,0,0,0,403
104101252,Butler Area SD,SD,Butler,1184,Summit El Sch,0,0,0,0,0,0,0,0,50,40,51,44,40,53,0,0,0,0,0,0,0,278
104101307,Butler County AVTS,OCCCTC,Butler,6999,Butler County AVTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,416,323,"1,054"
101636920,California Academy of Learning CS,CS,Washington,8497,California Academy of Learning CS,0,0,0,0,0,0,0,0,4,2,4,0,5,4,4,0,0,0,0,0,0,23
101631503,California Area SD,SD,Washington,7221,California Area El Sch,0,0,0,0,0,0,0,0,64,72,73,71,63,77,70,0,0,0,0,0,0,490
101631503,California Area SD,SD,Washington,6939,California Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,71,0,0,0,0,138
101631503,California Area SD,SD,Washington,4203,California Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,69,69,74,286
108111203,Cambria Heights SD,SD,Cambria,7347,Cambria Heights El Sch,0,0,0,0,0,0,0,0,76,95,85,110,87,83,0,0,0,0,0,0,0,536
108111203,Cambria Heights SD,SD,Cambria,1199,Cambria Heights MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,98,109,0,0,0,0,306
108111203,Cambria Heights SD,SD,Cambria,5212,Cambria Heights SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,118,100,108,438
109122703,Cameron County SD,SD,Cameron,1299,Cameron County JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42,40,34,38,30,217
109122703,Cameron County SD,SD,Cameron,1298,Woodland El Sch,0,0,0,0,0,0,0,0,38,42,50,46,34,60,44,0,0,0,0,0,0,314
115211003,Camp Hill SD,SD,Cumberland,7509,Camp Hill MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,91,90,0,0,0,0,298
115211003,Camp Hill SD,SD,Cumberland,1682,Camp Hill SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,104,99,101,416
115211003,Camp Hill SD,SD,Cumberland,1678,Eisenhower El Sch,0,0,0,0,0,0,0,0,0,0,0,80,84,91,0,0,0,0,0,0,0,255
115211003,Camp Hill SD,SD,Cumberland,1680,Hoover El Sch,0,0,0,0,0,0,32,31,0,82,82,0,0,0,0,0,0,0,0,0,0,227
101631703,Canon-McMillan SD,SD,Washington,4211,Borland Manor El Sch,0,0,0,0,0,0,18,23,16,51,52,40,63,0,0,0,0,0,0,0,0,263
101631703,Canon-McMillan SD,SD,Washington,4217,Canon-McMillan SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,405,396,390,"1,655"
101631703,Canon-McMillan SD,SD,Washington,7217,Canonsburg MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,406,0,0,0,0,777
101631703,Canon-McMillan SD,SD,Washington,7216,Cecil Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,197,190,0,0,0,0,0,0,387
101631703,Canon-McMillan SD,SD,Washington,4938,Hills-Hendersonville El Sch,0,0,0,0,0,0,27,15,0,53,60,43,60,0,0,0,0,0,0,0,0,258
101631703,Canon-McMillan SD,SD,Washington,8397,Muse El Sch,0,0,0,0,0,0,76,65,13,161,144,143,157,0,0,0,0,0,0,0,0,759
101631703,Canon-McMillan SD,SD,Washington,7764,North Strabane Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,201,229,0,0,0,0,0,0,430
101631703,Canon-McMillan SD,SD,Washington,4937,South Central El,0,0,0,0,0,0,26,36,10,94,85,90,90,0,0,0,0,0,0,0,0,431
101631703,Canon-McMillan SD,SD,Washington,4214,Wylandville El Sch,0,0,0,0,0,0,39,20,0,68,67,59,55,0,0,0,0,0,0,0,0,308
117081003,Canton Area SD,SD,Bradford,5303,Canton Area El Sch,0,0,0,0,0,0,0,0,50,67,52,75,67,65,66,0,0,0,0,0,0,442
117081003,Canton Area SD,SD,Bradford,988,Canton JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,75,58,71,63,86,408
115227010,Capital Area School for the Arts CS,CS,Dauphin,8278,Capital Area School for the Arts CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,48,50,55,186
121131507,Carbon Career & Technical Institute,COMCTC,Carbon,4870,Carbon Career & Technical Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,116,123,90,395
119351303,Carbondale Area SD,SD,Lackawanna,2420,Carbondale Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,144,147,135,117,119,779
119351303,Carbondale Area SD,SD,Lackawanna,7457,Carbondale El Sch,0,0,35,0,0,0,0,0,121,108,121,88,74,107,119,0,0,0,0,0,0,773
120483007,Career Institute of Technology,OCCCTC,Northampton,5109,Career Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245,247,170,663
115211103,Carlisle Area SD,SD,Cumberland,1692,Bellaire El Sch,0,0,0,0,0,0,0,0,70,79,72,58,69,59,0,0,0,0,0,0,0,407
115211103,Carlisle Area SD,SD,Cumberland,1694,Carlisle Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,400,386,354,"1,578"
115211103,Carlisle Area SD,SD,Cumberland,1689,Crestview El Sch,0,0,0,0,0,0,0,0,88,92,85,79,93,79,0,0,0,0,0,0,0,516
115211103,Carlisle Area SD,SD,Cumberland,1691,Hamilton El Sch,0,0,0,0,0,0,0,0,61,53,65,61,56,50,0,0,0,0,0,0,0,346
115211103,Carlisle Area SD,SD,Cumberland,7011,Lamberton MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,174,177,0,0,0,0,543
115211103,Carlisle Area SD,SD,Cumberland,1683,Letort El Sch,0,0,0,0,0,0,0,0,33,38,39,40,36,45,0,0,0,0,0,0,0,231
115211103,Carlisle Area SD,SD,Cumberland,1690,Mooreland El Sch,0,0,0,0,0,0,0,0,53,70,56,64,59,66,0,0,0,0,0,0,0,368
115211103,Carlisle Area SD,SD,Cumberland,1686,Mt Holly Springs El Sch,0,0,0,0,0,0,0,0,33,35,41,40,43,31,0,0,0,0,0,0,0,223
115211103,Carlisle Area SD,SD,Cumberland,1687,North Dickinson El Sch,0,0,0,0,0,0,0,0,16,30,36,30,41,35,0,0,0,0,0,0,0,188
115211103,Carlisle Area SD,SD,Cumberland,7010,Wilson MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,190,190,0,0,0,0,577
103021603,Carlynton SD,SD,Allegheny,79,Carlynton JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,107,114,101,89,80,596
103021603,Carlynton SD,SD,Allegheny,77,Carnegie El Sch,0,0,0,0,0,0,0,0,68,44,44,54,49,56,44,0,0,0,0,0,0,359
103021603,Carlynton SD,SD,Allegheny,78,Crafton El Sch,0,0,0,0,0,0,0,0,39,39,43,43,37,47,40,0,0,0,0,0,0,288
101301303,Carmichaels Area SD,SD,Greene,7315,Carmichaels Area El Ctr,0,0,27,0,0,0,0,0,80,75,64,59,69,71,0,0,0,0,0,0,0,445
101301303,Carmichaels Area SD,SD,Greene,7112,Carmichaels Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,62,72,285
101301303,Carmichaels Area SD,SD,Greene,8345,Carmichaels Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,83,68,0,0,0,0,227
