county Name,AUN,LEA,School Code,School,Graduate Count,College Bound,Total College Bound %,2- or 4-Year College or University,2- Or 4-Year University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree Granting Institution,Specialized Assocate Degree Granting Institution %
,104432803,Greenville Area SD,3137,Greenville JSHS,99,63,63.64%,61,61.62%,67,67.68%,4,4.04%,2,2.02%
,104432830,Keystone Education Center CS,7506,Keystone Education Center CS,43,18,41.86%,11,25.58%,19,44.19%,1,2.33%,7,16.28%
,104432903,Grove City Area SD,3145,Grove City Area HS,145,105,72.41%,104,71.72%,107,73.79%,2,1.38%,1,0.69%
,,,6125,George Jr Republic HS,39,20,51.28%,15,38.46%,20,51.28%,0,0.00%,5,12.82%
,104433303,Hermitage SD,3150,Hickory HS,154,128,83.12%,116,75.32%,128,83.12%,0,0.00%,12,7.79%
,104433604,Jamestown Area SD,6126,Jamestown Area JSHS,39,23,58.97%,23,58.97%,24,61.54%,1,2.56%,0,0.00%
,104433903,Lakeview SD,3155,Lakeview HS,88,47,53.41%,47,53.41%,59,67.05%,12,13.64%,0,0.00%
,104435003,Mercer Area SD,3158,Mercer Area SHS,66,40,60.61%,38,57.58%,42,63.64%,2,3.03%,2,3.03%
,104435303,Reynolds SD,3165,Reynolds JSHS,92,75,81.52%,63,68.48%,77,83.70%,2,2.17%,12,13.04%
,104435603,Sharon City SD,8093,Sharon HS,112,78,69.64%,72,64.29%,79,70.54%,1,0.89%,6,5.36%
,104435703,Sharpsville Area SD,3124,Sharpsville Area SHS,106,67,63.21%,67,63.21%,67,63.21%,0,0.00%,0,0.00%
,104437503,West Middlesex Area SD,6129,West Middlesex Area JSHS,88,72,81.82%,66,75.00%,74,84.09%,2,2.27%,6,6.82%
Mifflin,111444602,Mifflin County SD,8187,Mifflin Co HS,367,190,51.77%,167,45.50%,196,53.41%,6,1.63%,23,6.27%
Monroe,120450003,Evergreen Community CS,7866,Evergreen Community CS,12,10,83.33%,10,83.33%,10,83.33%,0,0.00%,0,0.00%
,120452003,East Stroudsburg Area SD,6935,East Stroudsburg SHS South,317,234,73.82%,230,72.56%,246,77.60%,12,3.79%,4,1.26%
,,,7641,East Stroudsburg SHS North,285,194,68.07%,190,66.67%,205,71.93%,11,3.86%,4,1.40%
,120455203,Pleasant Valley SD,3210,Pleasant Valley HS,419,318,75.89%,317,75.66%,325,77.57%,7,1.67%,1,0.24%
,120455403,Pocono Mountain SD,3216,Pocono Mountain East HS,356,246,69.10%,246,69.10%,249,69.94%,3,0.84%,0,0.00%
,,,7738,Pocono Mountain West HS,441,302,68.48%,297,67.35%,311,70.52%,9,2.04%,5,1.13%
,120456003,Stroudsburg Area SD,3224,Stroudsburg HS,441,224,50.79%,224,50.79%,224,50.79%,0,0.00%,0,0.00%
Montgomery,123460001,Pennsylvania Virtual CS,7687,Pennsylvania Virtual CS,182,113,62.09%,105,57.69%,121,66.48%,8,4.40%,8,4.40%
,123460302,Abington SD,3241,Abington SHS,580,508,87.59%,508,87.59%,515,88.79%,7,1.21%,0,0.00%
,123461302,Cheltenham SD,3260,Cheltenham HS,314,275,87.58%,269,85.67%,281,89.49%,6,1.91%,6,1.91%
,123461602,Colonial SD,3333,Plymouth-Whitemarsh SHS,358,320,89.39%,317,88.55%,328,91.62%,8,2.23%,3,0.84%
,123463603,Hatboro-Horsham SD,3272,Hatboro-Horsham SHS,389,360,92.54%,360,92.54%,365,93.83%,5,1.29%,0,0.00%
,123463803,Jenkintown SD,8049,Jenkintown Middle/High School,50,43,86.00%,43,86.00%,43,86.00%,0,0.00%,0,0.00%
,123464502,Lower Merion SD,3295,Lower Merion HS,363,349,96.14%,349,96.14%,351,96.69%,2,0.55%,0,0.00%
,,,3296,Harriton SHS,295,284,96.27%,283,95.93%,284,96.27%,0,0.00%,1,0.34%
,123464603,Lower Moreland Township SD,4960,Lower Moreland HS,181,174,96.13%,174,96.13%,174,96.13%,0,0.00%,0,0.00%
,123465303,Methacton SD,3305,Methacton HS,392,341,86.99%,341,86.99%,343,87.50%,2,0.51%,0,0.00%
,123465602,Norristown Area SD,6729,Norristown Area HS,332,281,84.64%,266,80.12%,281,84.64%,0,0.00%,15,4.52%
,,,6998,Roosevelt Altern Sch,51,35,68.63%,31,60.78%,35,68.63%,0,0.00%,4,7.84%
,123465702,North Penn SD,5345,North Penn SHS,948,831,87.66%,829,87.45%,842,88.82%,11,1.16%,2,0.21%
,123466103,Perkiomen Valley SD,3328,Perkiomen Valley HS,437,377,86.27%,370,84.67%,385,88.10%,8,1.83%,7,1.60%
,123466303,Pottsgrove SD,3338,Pottsgrove SHS,246,184,74.80%,181,73.58%,186,75.61%,2,0.81%,3,1.22%
,123466403,Pottstown SD,3348,Pottstown SHS,153,82,53.59%,82,53.59%,86,56.21%,4,2.61%,0,0.00%
,123467103,Souderton Area SD,3354,Souderton Area SHS,498,411,82.53%,408,81.93%,415,83.33%,4,0.80%,3,0.60%
,123467203,Springfield Township SD,3376,Springfield Twp HS,146,130,89.04%,130,89.04%,132,90.41%,2,1.37%,0,0.00%
,123467303,Spring-Ford Area SD,3367,Spring-Ford SHS 9-12 Ctr,538,472,87.73%,472,87.73%,477,88.66%,5,0.93%,0,0.00%
,123468303,Upper Dublin SD,5078,Upper Dublin HS,376,357,94.95%,357,94.95%,359,95.48%,2,0.53%,0,0.00%
,123468402,Upper Merion Area SD,3395,Upper Merion HS,259,235,90.73%,226,87.26%,235,90.73%,0,0.00%,9,3.47%
,123468503,Upper Moreland Township SD,3401,Upper Moreland HS,230,181,78.70%,181,78.70%,187,81.30%,6,2.61%,0,0.00%
,123468603,Upper Perkiomen SD,5081,Upper Perkiomen HS,214,148,69.16%,147,68.69%,153,71.50%,5,2.34%,1,0.47%
,123469303,Wissahickon SD,3247,Wissahickon SHS,347,317,91.35%,316,91.07%,319,91.93%,2,0.58%,1,0.29%
Montour,116471803,Danville Area SD,3425,Danville Area SHS,139,109,78.42%,100,71.94%,109,78.42%,0,0.00%,9,6.47%
Northampton,120480002,Lehigh Valley Academy Regional CS,7681,Lehigh Valley Academy Regional CS,57,55,96.49%,55,96.49%,55,96.49%,0,0.00%,0,0.00%
,120480803,Bangor Area SD,3434,Bangor Area HS,236,173,73.31%,172,72.88%,173,73.31%,0,0.00%,1,0.42%
,120481002,Bethlehem Area SD,3465,Liberty HS,594,463,77.95%,452,76.09%,464,78.11%,1,0.17%,11,1.85%
,,,4957,Freedom HS,455,352,77.36%,348,76.48%,352,77.36%,0,0.00%,4,0.88%
,120483170,Lehigh Valley Charter High School for th,7634,Lehigh Valley Charter High School for th,112,98,87.50%,98,87.50%,100,89.29%,2,1.79%,0,0.00%
,120483302,Easton Area SD,3482,Easton Area HS,635,516,81.26%,513,80.79%,524,82.52%,8,1.26%,3,0.47%
,120484803,Nazareth Area SD,3495,Nazareth Area HS,368,324,88.04%,323,87.77%,329,89.40%,5,1.36%,1,0.27%
,120484903,Northampton Area SD,3505,Northampton Area HS,386,319,82.64%,317,82.12%,319,82.64%,0,0.00%,2,0.52%
,120485603,Pen Argyl Area SD,6439,Pen Argyl Area HS,102,75,73.53%,75,73.53%,79,77.45%,4,3.92%,0,0.00%
,120486003,Saucon Valley SD,5352,Saucon Valley SHS,169,137,81.07%,137,81.07%,139,82.25%,2,1.18%,0,0.00%
,120488603,Wilson Area SD,3522,Wilson Area HS,157,125,79.62%,122,77.71%,126,80.25%,1,0.64%,3,1.91%
Northumberland,116493503,Line Mountain SD,3532,Line Mountain HS,83,44,53.01%,43,51.81%,45,54.22%,1,1.20%,1,1.20%
,116495003,Milton Area SD,3541,Milton HS,157,79,50.32%,71,45.22%,80,50.96%,1,0.64%,8,5.10%
,116495103,Mount Carmel Area SD,6936,Mount Carmel Area HS,99,55,55.56%,53,53.54%,59,59.60%,4,4.04%,2,2.02%
,116496503,Shamokin Area SD,7893,Shamokin Area HS,149,113,75.84%,94,63.09%,115,77.18%,2,1.34%,19,12.75%
,116496603,Shikellamy SD,3569,Shikellamy HS,177,107,60.45%,106,59.89%,107,60.45%,0,0.00%,1,0.56%
,116498003,Warrior Run SD,5103,Warrior Run HS,112,74,66.07%,71,63.39%,76,67.86%,2,1.79%,3,2.68%
Perry,115503004,Greenwood SD,6341,Greenwood HS,66,45,68.18%,45,68.18%,45,68.18%,0,0.00%,0,0.00%
,115504003,Newport SD,7930,Newport HS,58,30,51.72%,30,51.72%,33,56.90%,3,5.17%,0,0.00%
,115506003,Susquenita SD,3589,Susquenita HS,126,83,65.87%,83,65.87%,84,66.67%,1,0.79%,0,0.00%
,115508003,West Perry SD,3596,West Perry SHS,175,110,62.86%,110,62.86%,114,65.14%,4,2.29%,0,0.00%
Philadelphia,114514135,Sankofa Freedom Academy Charter School,8083,Sankofa Freedom Academy Charter School,40,40,100.00%,40,100.00%,40,100.00%,0,0.00%,0,0.00%
,126510002,Mastery CHS - Lenfest Campus,7678,Mastery CHS - Lenfest Campus,70,64,91.43%,64,91.43%,68,97.14%,4,5.71%,0,0.00%
,126510009,Philadelphia Electrical & Tech CHS,7737,Philadelphia Electrical & Tech CHS,138,112,81.16%,112,81.16%,117,84.78%,5,3.62%,0,0.00%
,126510014,Maritime Academy Charter School,7777,Maritime Academy CS,73,43,58.90%,43,58.90%,49,67.12%,6,8.22%,0,0.00%
,126510022,Mastery CS-Shoemaker Campus,7909,Mastery CS -Shoemaker Campus,112,101,90.18%,101,90.18%,102,91.07%,1,0.89%,0,0.00%
,126510023,Mastery CS-Thomas Campus,7910,Mastery CS - Thomas Campus,104,97,93.27%,90,86.54%,97,93.27%,0,0.00%,7,6.73%
,126511563,Esperanza Cyber CS,8216,Esperanza Cyber CS,12,8,66.67%,8,66.67%,10,83.33%,2,16.67%,0,0.00%
,126512840,Community Academy of Philadelphia CS,7510,Community Academy of Philadelphia CS,127,92,72.44%,92,72.44%,97,76.38%,5,3.94%,0,0.00%
,126512870,Youth Build Phila CS,7513,Youth Build Phila CS,150,26,17.33%,26,17.33%,26,17.33%,0,0.00%,0,0.00%
,126512960,"Preparatory CS of Mathematics, Science,",7540,Preparatory CS of Mathematics Science,142,100,70.42%,98,69.01%,101,71.13%,1,0.70%,2,1.41%
,126512980,Imhotep Institute CHS,7542,Imhotep Institute CHS,133,0,0.00%,0,0.00%,110,82.71%,110,82.71%,0,0.00%
,126513000,Multicultural Academy CS,7546,Multi-Cultural Academy CS,49,43,87.76%,43,87.76%,43,87.76%,0,0.00%,0,0.00%
,126513150,MAST Community Charter School,7574,MAST Community Charter School,100,87,87.00%,87,87.00%,90,90.00%,3,3.00%,0,0.00%
,126513190,Charter High School for Architecture and,7578,Charter High School for Architecture and,134,113,84.33%,108,80.60%,113,84.33%,0,0.00%,5,3.73%
,126513230,Math Civics and Sciences CS,7582,Math Civics and Sciences CS,77,74,96.10%,74,96.10%,75,97.40%,1,1.30%,0,0.00%
,126513270,Freire CS,7586,Freire CS,67,64,95.52%,64,95.52%,64,95.52%,0,0.00%,0,0.00%
,126513280,Philadelphia Academy CS,7587,Philadelphia Academy CS,113,88,77.88%,86,76.11%,89,78.76%,1,0.88%,2,1.77%
,126513290,Mastery CS - Hardy Williams,7588,Mastery CS - Hardy Williams,79,67,84.81%,67,84.81%,69,87.34%,2,2.53%,0,0.00%
,126513420,New Foundations CS,7649,New Foundations CS,151,139,92.05%,136,90.07%,146,96.69%,7,4.64%,3,1.99%
,126513440,Esperanza Academy Charter School,7665,Esperanza Academy Charter School,172,109,63.37%,89,51.74%,109,63.37%,0,0.00%,20,11.63%
,126513450,Franklin Towne CHS,7666,Franklin Towne CHS,274,250,91.24%,243,88.69%,251,91.61%,1,0.36%,7,2.55%
,126513452,Olney Charter High School,8205,Olney Charter High School,363,250,68.87%,219,60.33%,259,71.35%,9,2.48%,31,8.54%
,126513470,Delaware Valley CHS,7671,Delaware Valley CHS,156,156,100.00%,156,100.00%,156,100.00%,0,0.00%,0,0.00%
,126513480,Mariana Bracetti Academy CS,7672,Mariana Bracetti Academy CS,119,96,80.67%,96,80.67%,104,87.39%,8,6.72%,0,0.00%
,126513734,Mastery CS-Gratz Campus,8207,Mastery CS-Gratz Campus,227,123,54.19%,123,54.19%,149,65.64%,26,11.45%,0,0.00%
,126514368,ACT Academy Cyber CS,8217,ACT Academy Cyber CS,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,126514864,KIPP DuBois Charter School,8358,KIPP DuBois Charter School,86,73,84.88%,73,84.88%,73,84.88%,0,0.00%,0,0.00%
,126515001,Philadelphia City SD,0000,Philadelphia City SD,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3728,Widener Memorial Sch,12,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3808,Masterman Julia R Sec Sch,106,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3816,Fels Samuel HS,207,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3818,Furness Horace HS,140,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3841,Dobbins AVT HS,82,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3842,Mastbaum Jules E AVTS,89,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3843,Girls HS,309,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3844,Roxborough HS,113,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3845,Lincoln HS,254,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3847,Bartram John - Main,150,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3848,Central HS,481,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3849,Edison HS/Fareira Skills,233,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3850,Frankford HS,240,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3851,Franklin Benjamin HS,126,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3855,Northeast HS,575,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3857,Overbrook HS,135,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3859,South Philadelphia HS,134,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3860,West Philadelphia HS,90,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3861,Saul W B Agricultural School,126,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6527,Washington George HS,304,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6548,Parkway Northwest,45,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6675,King Martin Luther HS,208,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6822,Franklin LC,172,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6996,Creative and Performing Arts,166,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7023,Carver HS,173,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7070,Bodine William W HS,95,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7072,Swenson Arts & Technology HS,135,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7245,Sayre William L MS,97,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7255,Strawberry Mansion HS,55,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7664,Gamp,58,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7780,Paul Robeson HS for Human Services,71,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7782,Parkway-Center City,125,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7808,Parkway West,81,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7811,Lankenau HS,79,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7813,Randolph A. Philip AVT HS,121,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7815,Motivation HS,66,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7850,Philadelphia Military Acad at Elverson,59,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7851,Kensington Intern Business Finance & En,63,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7852,Kensington Creative & Performing Arts HS,107,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7855,Kensington Health Sciences,93,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7903,School of the Future,94,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7904,Academy at Palumbo,174,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7905,Constitution HS,83,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,7906,Science Leadership Academy,118,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,8039,Arts Academy at Benjamin Rush,148,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,8143,Kensington Urban Education Academy,59,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,8293,Penn Treaty Sch,56,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,8298,The SD of Philadelphia Virtual Academy,36,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,126519434,Universal Audenried Charter School,8195,Universal Audenried Charter School,136,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,151514721,Mastery CS-Pickett Campus,7961,Mastery CS-Pickett Campus,96,81,84.38%,78,81.25%,84,87.50%,3,3.13%,3,3.13%
,177518712,Eastern University Academy Charter Schoo,8127,Eastern University Academy Charter Schoo,52,51,98.08%,50,96.15%,51,98.08%,0,0.00%,1,1.92%
,181519176,ASPIRA Bilingual Cyber Charter School,8148,ASPIRA Bilingual Cyber Charter School,24,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,185515523,Boys Latin of Philadelphia CS,7981,Boys Latin of Philadelphia CS,102,88,86.27%,88,86.27%,89,87.25%,1,0.98%,0,0.00%
,192518422,Tacony Academy Charter School,8126,Tacony Academy Charter School,68,57,83.82%,53,77.94%,57,83.82%,0,0.00%,4,5.88%
Pike,119648303,Wallenpaupack Area SD,4310,Wallenpaupack Area HS,306,203,66.34%,199,65.03%,211,68.95%,8,2.61%,4,1.31%
,120522003,Delaware Valley SD,5261,Delaware Valley HS,366,281,76.78%,281,76.78%,298,81.42%,17,4.64%,0,0.00%
Potter,109530304,Austin Area SD,6222,Austin Area JSHS,13,5,38.46%,3,23.08%,6,46.15%,1,7.69%,2,15.38%
,109531304,Coudersport Area SD,3869,Coudersport Area JSHS,54,30,55.56%,28,51.85%,30,55.56%,0,0.00%,2,3.70%
,109532804,Galeton Area SD,6223,Galeton Area Sch,19,11,57.89%,10,52.63%,11,57.89%,0,0.00%,1,5.26%
,109535504,Northern Potter SD,3875,Northern Potter JSHS,47,14,29.79%,14,29.79%,16,34.04%,2,4.26%,0,0.00%
,109537504,Oswayo Valley SD,3877,Oswayo Valley HS,37,18,48.65%,18,48.65%,19,51.35%,1,2.70%,0,0.00%
Schuylkill,129540803,Blue Mountain SD,3891,Blue Mountain HS,195,146,74.87%,133,68.21%,149,76.41%,3,1.54%,13,6.67%
,129544503,Mahanoy Area SD,7012,Mahanoy Area HS,71,47,66.20%,47,66.20%,47,66.20%,0,0.00%,0,0.00%
,129544703,Minersville Area SD,0000,Minersville Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,6583,Minersville Area JSHS,80,57,71.25%,47,58.75%,59,73.75%,2,2.50%,10,12.50%
,129544907,Gillingham Charter School,8161,Gillingham Charter School,13,4,30.77%,4,30.77%,4,30.77%,0,0.00%,0,0.00%
,129545003,North Schuylkill SD,3883,North Schuylkill JSHS,140,101,72.14%,98,70.00%,102,72.86%,1,0.71%,3,2.14%
,129546003,Pine Grove Area SD,3910,Pine Grove Area HS,99,62,62.63%,61,61.62%,63,63.64%,1,1.01%,1,1.01%
,129546103,Pottsville Area SD,3924,Pottsville Area HS,220,145,65.91%,124,56.36%,146,66.36%,1,0.45%,21,9.55%
,129546803,Saint Clair Area SD,3930,Saint Clair Area El/MS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,129547203,Shenandoah Valley SD,3940,Shenandoah Valley JSHS,62,42,67.74%,42,67.74%,47,75.81%,5,8.06%,0,0.00%
,129547303,Schuylkill Haven Area SD,5264,Schuylkill Haven SHS,108,66,61.11%,63,58.33%,73,67.59%,7,6.48%,3,2.78%
,129547603,Tamaqua Area SD,5070,Tamaqua Area SHS,175,139,79.43%,130,74.29%,141,80.57%,2,1.14%,9,5.14%
,129547803,Tri-Valley SD,3957,Tri-Valley JSHS,69,55,79.71%,51,73.91%,59,85.51%,4,5.80%,4,5.80%
,129548803,Williams Valley SD,3914,Williams Valley JSHS,55,42,76.36%,38,69.09%,43,78.18%,1,1.82%,4,7.27%
Snyder,116555003,Midd-West SD,3962,Midd-West HS,123,50,40.65%,50,40.65%,50,40.65%,0,0.00%,0,0.00%
,116557103,Selinsgrove Area SD,3969,Selinsgrove Area HS,183,132,72.13%,126,68.85%,134,73.22%,2,1.09%,6,3.28%
Somerset,108561003,Berlin Brothersvalley SD,6207,Berlin Brothersvalley SHS,68,45,66.18%,40,58.82%,46,67.65%,1,1.47%,5,7.35%
,108561803,Conemaugh Township Area SD,3978,Conemaugh Twp Area MS/SHS,75,43,57.33%,43,57.33%,45,60.00%,2,2.67%,0,0.00%
,108565203,Meyersdale Area SD,3994,Meyersdale Area HS,68,43,63.24%,40,58.82%,47,69.12%,4,5.88%,3,4.41%
,108565503,North Star SD,3988,North Star HS,93,50,53.76%,46,49.46%,56,60.22%,6,6.45%,4,4.30%
,108566303,Rockwood Area SD,6210,Rockwood Area JSHS,52,36,69.23%,32,61.54%,37,71.15%,1,1.92%,4,7.69%
,108567004,Salisbury-Elk Lick SD,4002,Salisbury-Elk Lick JSHS,25,14,56.00%,13,52.00%,15,60.00%,1,4.00%,1,4.00%
,108567204,Shade-Central City SD,4006,Shade JSHS,42,26,61.90%,22,52.38%,26,61.90%,0,0.00%,4,9.52%
,108567404,Shanksville-Stonycreek SD,6800,Shanksville-Stonycreek HS,27,21,77.78%,20,74.07%,21,77.78%,0,0.00%,1,3.70%
,108567703,Somerset Area SD,8274,Somerset Area Jr-Sr HS,180,119,66.11%,119,66.11%,119,66.11%,0,0.00%,0,0.00%
,108568404,Turkeyfoot Valley Area SD,6216,Turkeyfoot Valley Area JSHS,30,17,56.67%,16,53.33%,18,60.00%,1,3.33%,1,3.33%
,108569103,Windber Area SD,4026,Windber Area HS,70,44,62.86%,43,61.43%,45,64.29%,1,1.43%,1,1.43%
Sullivan,117576303,Sullivan County SD,4030,Sullivan Co JSHS,36,19,52.78%,18,50.00%,21,58.33%,2,5.56%,1,2.78%
Susquehanna,119581003,Blue Ridge SD,4034,Blue Ridge HS,75,43,57.33%,38,50.67%,44,58.67%,1,1.33%,5,6.67%
,119582503,Elk Lake SD,6418,Elk Lake JSHS,78,46,58.97%,43,55.13%,47,60.26%,1,1.28%,3,3.85%
,119583003,Forest City Regional SD,6419,Forest City Regional HS,55,33,60.00%,30,54.55%,34,61.82%,1,1.82%,3,5.45%
,119584503,Montrose Area SD,4044,Montrose Area JSHS,120,83,69.17%,79,65.83%,84,70.00%,1,0.83%,4,3.33%
,119584603,Mountain View SD,4049,Mountain View JSHS,89,46,51.69%,46,51.69%,55,61.80%,9,10.11%,0,0.00%
,119586503,Susquehanna Community SD,4054,Susquehanna Community JSHS,48,33,68.75%,30,62.50%,35,72.92%,2,4.17%,3,6.25%
Tioga,117596003,Northern Tioga SD,4058,Cowanesque Valley JSHS,52,22,42.31%,21,40.38%,24,46.15%,2,3.85%,1,1.92%
,,,6373,Williamson SHS,71,39,54.93%,36,50.70%,40,56.34%,1,1.41%,3,4.23%
,117597003,Southern Tioga SD,4064,North Penn-Liberty JSHS,38,16,42.11%,12,31.58%,21,55.26%,5,13.16%,4,10.53%
,,,4068,North Penn-Mansfield JSHS,68,38,55.88%,38,55.88%,41,60.29%,3,4.41%,0,0.00%
,117598503,Wellsboro Area SD,4080,Wellsboro Area HS,105,70,66.67%,63,60.00%,71,67.62%,1,0.95%,7,6.67%
Union,116604003,Lewisburg Area SD,4085,Lewisburg HS,134,116,86.57%,116,86.57%,118,88.06%,2,1.49%,0,0.00%
,116605003,Mifflinburg Area SD,4091,Mifflinburg Area SHS,129,80,62.02%,80,62.02%,83,64.34%,3,2.33%,0,0.00%
Venango,106611303,Cranberry Area SD,4098,Cranberry Area JSHS,80,35,43.75%,35,43.75%,44,55.00%,9,11.25%,0,0.00%
,106612203,Franklin Area SD,4106,Franklin Area HS,138,77,55.80%,73,52.90%,86,62.32%,9,6.52%,4,2.90%
,106616203,Oil City Area SD,4931,Oil City SHS,147,91,61.90%,74,50.34%,104,70.75%,13,8.84%,17,11.56%
,106617203,Titusville Area SD,1668,Titusville SHS,109,55,50.46%,54,49.54%,68,62.39%,13,11.93%,1,0.92%
,106618603,Valley Grove SD,4126,Rocky Grove JSHS,53,36,67.92%,24,45.28%,36,67.92%,0,0.00%,12,22.64%
Warren,105620001,Tidioute Community CS,7833,Tidioute Community CS,14,9,64.29%,9,64.29%,9,64.29%,0,0.00%,0,0.00%
,105628302,Warren County SD,4135,Youngsville HS,58,35,60.34%,35,60.34%,37,63.79%,2,3.45%,0,0.00%
,,,4143,Eisenhower M/HS,74,47,63.51%,41,55.41%,48,64.86%,1,1.35%,6,8.11%
,,,4146,Sheffield M/HS,40,27,67.50%,25,62.50%,27,67.50%,0,0.00%,2,5.00%
,,,4149,Warren Area HS,169,98,57.99%,90,53.25%,104,61.54%,6,3.55%,8,4.73%
Washington,101630504,Avella Area SD,4165,Avella Area JSHS,42,22,52.38%,22,52.38%,31,73.81%,9,21.43%,0,0.00%
,101630903,Bentworth SD,4188,Bentworth SHS,95,76,80.00%,60,63.16%,79,83.16%,3,3.16%,16,16.84%
,101631003,Bethlehem-Center SD,4181,Bethlehem-Center SHS,89,62,69.66%,58,65.17%,63,70.79%,1,1.12%,4,4.49%
,101631203,Burgettstown Area SD,4195,Burgettstown MS/HS,89,66,74.16%,66,74.16%,66,74.16%,0,0.00%,0,0.00%
,101631503,California Area SD,4203,California Area SHS,54,35,64.81%,35,64.81%,36,66.67%,1,1.85%,0,0.00%
,101631703,Canon-McMillan SD,4217,Canon-McMillan SHS,344,289,84.01%,271,78.78%,291,84.59%,2,0.58%,18,5.23%
,101631803,Charleroi SD,4715,Charleroi Area HS,103,82,79.61%,74,71.84%,82,79.61%,0,0.00%,8,7.77%
,101631903,Chartiers-Houston SD,4235,Chartiers-Houston JSHS,72,55,76.39%,54,75.00%,57,79.17%,2,2.78%,1,1.39%
,101632403,Fort Cherry SD,4242,Fort Cherry JSHS,81,52,64.20%,49,60.49%,53,65.43%,1,1.23%,3,3.70%
,101633903,McGuffey SD,4249,McGuffey HS,146,101,69.18%,85,58.22%,101,69.18%,0,0.00%,16,10.96%
,101636503,Peters Township SD,5083,Peters Twp HS,364,343,94.23%,343,94.23%,346,95.05%,3,0.82%,0,0.00%
