county,AUN,LEA,SCHOOL CODE,SCHOOL,GRADUATE COUNT,COLLEGE BOUND,TOTAL COLLEGE BOUND %,2- OR 4-YEAR COLLEGE OR UNIVERSITY,2- OR 4-YEAR UNIVERSITY %,TOTAL POSTSECONDARY BOUND,TOTAL POSTSECONDARY BOUND %,NON-DEGREE-GRANTING POSTSECONDARY SCHOOL,NON-DEGREE-GRANTING POSTSECONDARY SCHOOL %,SPECIALIZED ASSOCIATE DEGREE GRANTING INSTITUTION,SPECIALIZED ASSOCIATE DEGREE GRANTING INSTITUTION %
,113381303,Cornwall-Lebanon SD,4800,Cedar Crest HS,375,211,56.27%,197,52.53%,213,56.80%,2,0.53%,14,3.73%
,,,9999,Cornwall-Lebanon SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Cornwall-Lebanon SD,,,380,211,55.53%,197,51.84%,213,56.05%,2,0.53%,14,3.68%
,113382303,Eastern Lebanon County SD,2740,Eastern Lebanon Co SHS,183,101,55.19%,101,55.19%,102,55.74%,1,0.55%,0,0.00%
,,,9999,Eastern Lebanon County SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Eastern Lebanon County SD,,,184,101,54.89%,101,54.89%,102,55.43%,1,0.54%,0,0.00%
,113384603,Lebanon SD,5155,Lebanon SHS,274,100,36.50%,85,31.02%,105,38.32%,5,1.82%,15,5.47%
,,,9999,Lebanon SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Lebanon SD,,,276,100,36.23%,85,30.80%,105,38.04%,5,1.81%,15,5.43%
,113385003,Northern Lebanon SD,2760,Northern Lebanon SHS,183,90,49.18%,81,44.26%,90,49.18%,0,0.00%,9,4.92%
,,,9999,Northern Lebanon SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Northern Lebanon SD,,,189,90,47.62%,81,42.86%,90,47.62%,0,0.00%,9,4.76%
,113385303,Palmyra Area SD,2766,Palmyra Area SHS,267,176,65.92%,176,65.92%,176,65.92%,0,0.00%,0,0.00%
,,,9999,Palmyra Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Palmyra Area SD,,,270,176,65.19%,176,65.19%,176,65.19%,0,0.00%,0,0.00%
Lebanon,,,,,"1,418",744,52.47%,706,49.79%,758,53.46%,14,0.99%,38,2.68%
Lehigh,121390302,Allentown City SD,2794,William Allen HS,489,242,49.49%,238,48.67%,259,52.97%,17,3.48%,4,0.82%
,,,2795,Louis E Dieruff HS,416,231,55.53%,227,54.57%,249,59.86%,18,4.33%,4,0.96%
,,,8412,Building 21 Allentown,72,62,86.11%,46,63.89%,62,86.11%,0,0.00%,16,22.22%
,,,9999,Allentown City SD,120,5,4.17%,4,3.33%,8,6.67%,3,2.50%,1,0.83%
,,Allentown City SD,,,"1,097",540,49.23%,515,46.95%,578,52.69%,38,3.46%,25,2.28%
,121391303,Catasauqua Area SD,2798,Catasauqua SHS,123,84,68.29%,82,66.67%,86,69.92%,2,1.63%,2,1.63%
,,Catasauqua Area SD,,,123,84,68.29%,82,66.67%,86,69.92%,2,1.63%,2,1.63%
,121392303,East Penn SD,2809,Emmaus HS,702,541,77.07%,537,76.50%,541,77.07%,0,0.00%,4,0.57%
,,,9999,East Penn SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,East Penn SD,,,711,541,76.09%,537,75.53%,541,76.09%,0,0.00%,4,0.56%
,121393330,Roberto Clemente CS,8401,Roberto Clemente CS,38,27,71.05%,25,65.79%,29,76.32%,2,5.26%,2,5.26%
,,Roberto Clemente CS,,,38,27,71.05%,25,65.79%,29,76.32%,2,5.26%,2,5.26%
,121394503,Northern Lehigh SD,2818,Northern Lehigh SHS,115,69,60.00%,65,56.52%,70,60.87%,1,0.87%,4,3.48%
,,,9999,Northern Lehigh SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Northern Lehigh SD,,,117,69,58.97%,65,55.56%,70,59.83%,1,0.85%,4,3.42%
,121394603,Northwestern Lehigh SD,2821,Northwestern Lehigh HS,174,120,68.97%,117,67.24%,121,69.54%,1,0.57%,3,1.72%
,,,9999,Northwestern Lehigh SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Northwestern Lehigh SD,,,177,120,67.80%,117,66.10%,121,68.36%,1,0.56%,3,1.69%
,121395103,Parkland SD,2829,Parkland HS,770,617,80.13%,616,80.00%,636,82.60%,19,2.47%,1,0.13%
,,,9999,Parkland SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Parkland SD,,,772,617,79.92%,616,79.79%,636,82.38%,19,2.46%,1,0.13%
,121395526,Innovative Arts Academy CS,8371,Innovative Arts Academy CS,48,21,43.75%,20,41.67%,25,52.08%,4,8.33%,1,2.08%
,,Innovative Arts Academy CS,,,48,21,43.75%,20,41.67%,25,52.08%,4,8.33%,1,2.08%
,121395603,Salisbury Township SD,2833,Salisbury SHS,100,68,68.00%,67,67.00%,70,70.00%,2,2.00%,1,1.00%
,,Salisbury Township SD,,,100,68,68.00%,67,67.00%,70,70.00%,2,2.00%,1,1.00%
,121395703,Southern Lehigh SD,2839,Southern Lehigh SHS,266,188,70.68%,188,70.68%,192,72.18%,4,1.50%,0,0.00%
,,,9999,Southern Lehigh SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Southern Lehigh SD,,,269,188,69.89%,188,69.89%,192,71.38%,4,1.49%,0,0.00%
,121397803,Whitehall-Coplay SD,2848,Whitehall HS,350,249,71.14%,227,64.86%,249,71.14%,0,0.00%,22,6.29%
,,,9999,Whitehall-Coplay SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Whitehall-Coplay SD,,,351,249,70.94%,227,64.67%,249,70.94%,0,0.00%,22,6.27%
,121398065,Executive Education Academy CS,8325,Executive Education Academy CS,98,67,68.37%,61,62.24%,67,68.37%,0,0.00%,6,6.12%
,,Executive Education Academy CS,,,98,67,68.37%,61,62.24%,67,68.37%,0,0.00%,6,6.12%
,175390169,Lincoln Leadership Academy CS,8125,Lincoln Leadership Academy CS,55,52,94.55%,51,92.73%,53,96.36%,1,1.82%,1,1.82%
,,Lincoln Leadership Academy CS,,,55,52,94.55%,51,92.73%,53,96.36%,1,1.82%,1,1.82%
Lehigh,,,,,"3,956","2,643",66.81%,"2,571",64.99%,"2,717",68.68%,74,1.87%,72,1.82%
Luzerne,118401403,Crestwood SD,8446,Crestwood Secondary Campus,249,193,77.51%,192,77.11%,195,78.31%,2,0.80%,1,0.40%
,,,9999,Crestwood SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Crestwood SD,,,253,193,76.28%,192,75.89%,195,77.08%,2,0.79%,1,0.40%
,118401603,Dallas SD,2869,Dallas SHS,192,157,81.77%,153,79.69%,160,83.33%,3,1.56%,4,2.08%
,,,9999,Dallas SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Dallas SD,,,193,157,81.35%,153,79.27%,160,82.90%,3,1.55%,4,2.07%
,118402603,Greater Nanticoke Area SD,5242,Greater Nanticoke Area SHS,149,77,51.68%,77,51.68%,78,52.35%,1,0.67%,0,0.00%
,,,9999,Greater Nanticoke Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Greater Nanticoke Area SD,,,150,77,51.33%,77,51.33%,78,52.00%,1,0.67%,0,0.00%
,118403003,Hanover Area SD,2891,Hanover Area JSHS,131,66,50.38%,66,50.38%,68,51.91%,2,1.53%,0,0.00%
,,Hanover Area SD,,,131,66,50.38%,66,50.38%,68,51.91%,2,1.53%,0,0.00%
,118403302,Hazleton Area SD,7348,Hazleton Area HS,794,488,61.46%,471,59.32%,491,61.84%,3,0.38%,17,2.14%
,,Hazleton Area SD,,,794,488,61.46%,471,59.32%,491,61.84%,3,0.38%,17,2.14%
,118403903,Lake-Lehman SD,2924,Lake-Lehman JSHS,131,101,77.10%,101,77.10%,104,79.39%,3,2.29%,0,0.00%
,,Lake-Lehman SD,,,131,101,77.10%,101,77.10%,104,79.39%,3,2.29%,0,0.00%
,118406003,Northwest Area SD,2958,Northwest Area HS,58,34,58.62%,34,58.62%,37,63.79%,3,5.17%,0,0.00%
,,,9999,Northwest Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Northwest Area SD,,,60,34,56.67%,34,56.67%,37,61.67%,3,5.00%,0,0.00%
,118406602,Pittston Area SD,5058,Pittston Area SHS,222,164,73.87%,164,73.87%,167,75.23%,3,1.35%,0,0.00%
,,,9999,Pittston Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Pittston Area SD,,,225,164,72.89%,164,72.89%,167,74.22%,3,1.33%,0,0.00%
,118408707,West Side CTC,5059,West Side CTC,83,29,34.94%,29,34.94%,30,36.14%,1,1.20%,0,0.00%
,,West Side CTC,,,83,29,34.94%,29,34.94%,30,36.14%,1,1.20%,0,0.00%
,118408852,Wilkes-Barre Area SD,8448,Wilkes-Barre Area SD STEM Academy,14,13,92.86%,12,85.71%,13,92.86%,0,0.00%,1,7.14%
,,,8495,Wilkes-Barre Area HS,501,284,56.69%,270,53.89%,284,56.69%,0,0.00%,14,2.79%
,,,9999,Wilkes-Barre Area SD,36,9,25.00%,9,25.00%,9,25.00%,0,0.00%,0,0.00%
,,Wilkes-Barre Area SD,,,551,306,55.54%,291,52.81%,306,55.54%,0,0.00%,15,2.72%
,118409203,Wyoming Area SD,6390,Wyoming Area Sec Ctr,166,134,80.72%,131,78.92%,135,81.33%,1,0.60%,3,1.81%
,,,9999,Wyoming Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Wyoming Area SD,,,170,134,78.82%,131,77.06%,135,79.41%,1,0.59%,3,1.76%
,118409302,Wyoming Valley West SD,6391,Wyoming Valley West SHS,335,220,65.67%,218,65.07%,225,67.16%,5,1.49%,2,0.60%
,,,9999,Wyoming Valley West SD,10,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Wyoming Valley West SD,,,345,220,63.77%,218,63.19%,225,65.22%,5,1.45%,2,0.58%
Luzerne,,,,,"3,086","1,969",63.80%,"1,927",62.44%,"1,996",64.68%,27,0.87%,42,1.36%
Lycoming,117412003,East Lycoming SD,6364,Hughesville JSHS,123,67,54.47%,67,54.47%,75,60.98%,8,6.50%,0,0.00%
,,East Lycoming SD,,,123,67,54.47%,67,54.47%,75,60.98%,8,6.50%,0,0.00%
,117414003,Jersey Shore Area SD,3034,Jersey Shore Area SHS,150,81,54.00%,81,54.00%,81,54.00%,0,0.00%,0,0.00%
,,Jersey Shore Area SD,,,150,81,54.00%,81,54.00%,81,54.00%,0,0.00%,0,0.00%
,117414203,Loyalsock Township SD,4828,Loyalsock Twp SHS,101,62,61.39%,62,61.39%,66,65.35%,4,3.96%,0,0.00%
,,Loyalsock Township SD,,,101,62,61.39%,62,61.39%,66,65.35%,4,3.96%,0,0.00%
,117415004,Montgomery Area SD,3040,Montgomery JSHS,59,30,50.85%,25,42.37%,30,50.85%,0,0.00%,5,8.47%
,,Montgomery Area SD,,,59,30,50.85%,25,42.37%,30,50.85%,0,0.00%,5,8.47%
,117415103,Montoursville Area SD,3045,Montoursville Area SHS,142,95,66.90%,95,66.90%,100,70.42%,5,3.52%,0,0.00%
,,,9999,Montoursville Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Montoursville Area SD,,,144,95,65.97%,95,65.97%,100,69.44%,5,3.47%,0,0.00%
,117415303,Muncy SD,3048,Muncy JSHS,64,42,65.63%,40,62.50%,43,67.19%,1,1.56%,2,3.13%
,,,9999,Muncy SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Muncy SD,,,65,42,64.62%,40,61.54%,43,66.15%,1,1.54%,2,3.08%
,117416103,South Williamsport Area SD,3056,South Williamsport Area JSHS,82,41,50.00%,41,50.00%,42,51.22%,1,1.22%,0,0.00%
,,South Williamsport Area SD,,,82,41,50.00%,41,50.00%,42,51.22%,1,1.22%,0,0.00%
,117417202,Williamsport Area SD,6368,Williamsport Area SHS,296,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,9999,Williamsport Area SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Williamsport Area SD,,,305,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Lycoming,,,,,"1,029",418,40.62%,411,39.94%,437,42.47%,19,1.85%,7,0.68%
McKean,109420803,Bradford Area SD,4691,Bradford Area HS,168,84,50.00%,79,47.02%,90,53.57%,6,3.57%,5,2.98%
,,Bradford Area SD,,,168,84,50.00%,79,47.02%,90,53.57%,6,3.57%,5,2.98%
,109422303,Kane Area SD,5245,Kane Area HS,83,47,56.63%,35,42.17%,49,59.04%,2,2.41%,12,14.46%
,,,9999,Kane Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Kane Area SD,,,85,47,55.29%,35,41.18%,49,57.65%,2,2.35%,12,14.12%
,109426003,Otto-Eldred SD,3107,Otto-Eldred JSHS,49,25,51.02%,25,51.02%,25,51.02%,0,0.00%,0,0.00%
,,Otto-Eldred SD,,,49,25,51.02%,25,51.02%,25,51.02%,0,0.00%,0,0.00%
,109426303,Port Allegany SD,3111,Port Allegany JSHS,61,29,47.54%,29,47.54%,30,49.18%,1,1.64%,0,0.00%
,,,9999,Port Allegany SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Port Allegany SD,,,65,29,44.62%,29,44.62%,30,46.15%,1,1.54%,0,0.00%
,109427503,Smethport Area SD,3117,Smethport Area JSHS,51,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Smethport Area SD,,,51,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
McKean,,,,,418,185,44.26%,168,40.19%,194,46.41%,9,2.15%,17,4.07%
Mercer,104431304,Commodore Perry SD,6122,Commodore Perry JSHS,20,16,80.00%,12,60.00%,16,80.00%,0,0.00%,4,20.00%
,,Commodore Perry SD,,,20,16,80.00%,12,60.00%,16,80.00%,0,0.00%,4,20.00%
,104432503,Farrell Area SD,5248,Farrell Area HS/UMS,39,25,64.10%,25,64.10%,33,84.62%,8,20.51%,0,0.00%
,,,9999,Farrell Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Farrell Area SD,,,41,25,60.98%,25,60.98%,33,80.49%,8,19.51%,0,0.00%
,104432803,Greenville Area SD,3137,Greenville JSHS,113,70,61.95%,65,57.52%,75,66.37%,5,4.42%,5,4.42%
,,Greenville Area SD,,,113,70,61.95%,65,57.52%,75,66.37%,5,4.42%,5,4.42%
,104432830,Keystone Education Center CS,7506,Keystone Education Center CS,40,4,10.00%,4,10.00%,8,20.00%,4,10.00%,0,0.00%
,,Keystone Education Center CS,,,40,4,10.00%,4,10.00%,8,20.00%,4,10.00%,0,0.00%
,104432903,Grove City Area SD,3145,Grove City Area HS,160,99,61.88%,96,60.00%,109,68.13%,10,6.25%,3,1.88%
,,,6125,Grove City Area George Jr HS,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Grove City Area SD,,,163,99,60.74%,96,58.90%,109,66.87%,10,6.13%,3,1.84%
,104433303,Hermitage SD,3150,Hickory HS,166,113,68.07%,107,64.46%,116,69.88%,3,1.81%,6,3.61%
,,Hermitage SD,,,166,113,68.07%,107,64.46%,116,69.88%,3,1.81%,6,3.61%
,104433604,Jamestown Area SD,6126,Jamestown Area JSHS,43,26,60.47%,26,60.47%,26,60.47%,0,0.00%,0,0.00%
,,Jamestown Area SD,,,43,26,60.47%,26,60.47%,26,60.47%,0,0.00%,0,0.00%
,104433903,Lakeview SD,8481,Lakeview Middle-HS,67,19,28.36%,19,28.36%,19,28.36%,0,0.00%,0,0.00%
,,Lakeview SD,,,67,19,28.36%,19,28.36%,19,28.36%,0,0.00%,0,0.00%
,104435003,Mercer Area SD,3158,Mercer Area SHS,80,46,57.50%,46,57.50%,51,63.75%,5,6.25%,0,0.00%
,,Mercer Area SD,,,80,46,57.50%,46,57.50%,51,63.75%,5,6.25%,0,0.00%
,104435303,Reynolds SD,3165,Reynolds JSHS,73,37,50.68%,34,46.58%,42,57.53%,5,6.85%,3,4.11%
,,Reynolds SD,,,73,37,50.68%,34,46.58%,42,57.53%,5,6.85%,3,4.11%
,104435603,Sharon City SD,8093,Sharon HS,103,58,56.31%,58,56.31%,60,58.25%,2,1.94%,0,0.00%
,,,9999,Sharon City SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Sharon City SD,,,105,58,55.24%,58,55.24%,60,57.14%,2,1.90%,0,0.00%
,104435703,Sharpsville Area SD,3124,Sharpsville Area SHS,78,50,64.10%,50,64.10%,52,66.67%,2,2.56%,0,0.00%
,,Sharpsville Area SD,,,78,50,64.10%,50,64.10%,52,66.67%,2,2.56%,0,0.00%
,104437503,West Middlesex Area SD,6129,West Middlesex Area JSHS,61,36,59.02%,33,54.10%,36,59.02%,0,0.00%,3,4.92%
,,West Middlesex Area SD,,,61,36,59.02%,33,54.10%,36,59.02%,0,0.00%,3,4.92%
Mercer,,,,,"1,050",599,57.05%,575,54.76%,643,61.24%,44,4.19%,24,2.29%
Mifflin,111444602,Mifflin County SD,8187,Mifflin Co HS,346,142,41.04%,121,34.97%,153,44.22%,11,3.18%,21,6.07%
,,,9999,Mifflin County SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Mifflin County SD,,,347,142,40.92%,121,34.87%,153,44.09%,11,3.17%,21,6.05%
Mifflin,,,,,347,142,40.92%,121,34.87%,153,44.09%,11,3.17%,21,6.05%
Monroe,120450003,Evergreen Community CS,7866,Evergreen Community CS,16,14,87.50%,14,87.50%,14,87.50%,0,0.00%,0,0.00%
,,Evergreen Community CS,,,16,14,87.50%,14,87.50%,14,87.50%,0,0.00%,0,0.00%
,120452003,East Stroudsburg Area SD,6935,East Stroudsburg SHS South,333,231,69.37%,228,68.47%,234,70.27%,3,0.90%,3,0.90%
,,,7641,East Stroudsburg SHS North,244,45,18.44%,45,18.44%,46,18.85%,1,0.41%,0,0.00%
,,,9999,East Stroudsburg Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,East Stroudsburg Area SD,,,579,276,47.67%,273,47.15%,280,48.36%,4,0.69%,3,0.52%
,120455203,Pleasant Valley SD,3210,Pleasant Valley HS,325,205,63.08%,191,58.77%,209,64.31%,4,1.23%,14,4.31%
,,,9999,Pleasant Valley SD,7,2,28.57%,2,28.57%,2,28.57%,0,0.00%,0,0.00%
,,Pleasant Valley SD,,,332,207,62.35%,193,58.13%,211,63.55%,4,1.20%,14,4.22%
,120455403,Pocono Mountain SD,3216,Pocono Mountain East HS,355,231,65.07%,229,64.51%,239,67.32%,8,2.25%,2,0.56%
,,,7738,Pocono Mountain West HS,382,150,39.27%,150,39.27%,150,39.27%,0,0.00%,0,0.00%
,,,9999,Pocono Mountain SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Pocono Mountain SD,,,740,381,51.49%,379,51.22%,389,52.57%,8,1.08%,2,0.27%
,120456003,Stroudsburg Area SD,3224,Stroudsburg HS,383,196,51.17%,196,51.17%,196,51.17%,0,0.00%,0,0.00%
,,Stroudsburg Area SD,,,383,196,51.17%,196,51.17%,196,51.17%,0,0.00%,0,0.00%
Monroe,,,,,"2,050","1,074",52.39%,"1,055",51.46%,"1,090",53.17%,16,0.78%,19,0.93%
Montgomery,123460001,Pennsylvania Virtual CS,7687,Pennsylvania Virtual CS,198,72,36.36%,70,35.35%,74,37.37%,2,1.01%,2,1.01%
,,Pennsylvania Virtual CS,,,198,72,36.36%,70,35.35%,74,37.37%,2,1.01%,2,1.01%
,123460302,Abington SD,3241,Abington SHS,628,495,78.82%,492,78.34%,513,81.69%,18,2.87%,3,0.48%
,,,9999,Abington SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Abington SD,,,629,495,78.70%,492,78.22%,513,81.56%,18,2.86%,3,0.48%
,123461302,Cheltenham SD,3260,Cheltenham HS,325,244,75.08%,244,75.08%,249,76.62%,5,1.54%,0,0.00%
,,,9999,Cheltenham SD,7,1,14.29%,1,14.29%,1,14.29%,0,0.00%,0,0.00%
,,Cheltenham SD,,,332,245,73.80%,245,73.80%,250,75.30%,5,1.51%,0,0.00%
,123461602,Colonial SD,3333,Plymouth-Whitemarsh SHS,353,307,86.97%,306,86.69%,312,88.39%,5,1.42%,1,0.28%
,,,9999,Colonial SD,14,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Colonial SD,,,367,307,83.65%,306,83.38%,312,85.01%,5,1.36%,1,0.27%
,123463603,Hatboro-Horsham SD,3272,Hatboro-Horsham SHS,358,315,87.99%,313,87.43%,317,88.55%,2,0.56%,2,0.56%
,,,9999,Hatboro-Horsham SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Hatboro-Horsham SD,,,361,315,87.26%,313,86.70%,317,87.81%,2,0.55%,2,0.55%
,123463803,Jenkintown SD,8049,Jenkintown Middle/High School,62,57,91.94%,57,91.94%,57,91.94%,0,0.00%,0,0.00%
,,Jenkintown SD,,,62,57,91.94%,57,91.94%,57,91.94%,0,0.00%,0,0.00%
,123464502,Lower Merion SD,3295,Lower Merion HS,407,339,83.29%,338,83.05%,345,84.77%,6,1.47%,1,0.25%
,,,3296,Harriton SHS,355,336,94.65%,336,94.65%,337,94.93%,1,0.28%,0,0.00%
,,,9999,Lower Merion SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Lower Merion SD,,,766,675,88.12%,674,87.99%,682,89.03%,7,0.91%,1,0.13%
,123464603,Lower Moreland Township SD,4960,Lower Moreland HS,219,188,85.84%,188,85.84%,189,86.30%,1,0.46%,0,0.00%
,,Lower Moreland Township SD,,,219,188,85.84%,188,85.84%,189,86.30%,1,0.46%,0,0.00%
,123465303,Methacton SD,3305,Methacton HS,353,310,87.82%,304,86.12%,312,88.39%,2,0.57%,6,1.70%
,,,9999,Methacton SD,2,1,50.00%,0,0.00%,1,50.00%,0,0.00%,1,50.00%
,,Methacton SD,,,355,311,87.61%,304,85.63%,313,88.17%,2,0.56%,7,1.97%
,123465602,Norristown Area SD,6729,Norristown Area HS,455,2,0.44%,2,0.44%,2,0.44%,0,0.00%,0,0.00%
,,,6998,Roosevelt Campus of the Norristown Area HS,45,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,9999,Norristown Area SD,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Norristown Area SD,,,508,2,0.39%,2,0.39%,2,0.39%,0,0.00%,0,0.00%
,123465702,North Penn SD,5345,North Penn SHS,"1,022",806,78.86%,803,78.57%,812,79.45%,6,0.59%,3,0.29%
,,,9999,North Penn SD,21,1,4.76%,1,4.76%,1,4.76%,0,0.00%,0,0.00%
,,North Penn SD,,,"1,043",807,77.37%,804,77.09%,813,77.95%,6,0.58%,3,0.29%
,123466103,Perkiomen Valley SD,3328,Perkiomen Valley HS,428,361,84.35%,358,83.64%,369,86.21%,8,1.87%,3,0.70%
,,Perkiomen Valley SD,,,428,361,84.35%,358,83.64%,369,86.21%,8,1.87%,3,0.70%
,123466303,Pottsgrove SD,3338,Pottsgrove SHS,234,161,68.80%,154,65.81%,162,69.23%,1,0.43%,7,2.99%
,,Pottsgrove SD,,,234,161,68.80%,154,65.81%,162,69.23%,1,0.43%,7,2.99%
,123466403,Pottstown SD,3348,Pottstown SHS,202,112,55.45%,95,47.03%,117,57.92%,5,2.48%,17,8.42%
,,,9999,Pottstown SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Pottstown SD,,,204,112,54.90%,95,46.57%,117,57.35%,5,2.45%,17,8.33%
,123467103,Souderton Area SD,3354,Souderton Area SHS,512,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,9999,Souderton Area SD,21,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Souderton Area SD,,,533,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123467203,Springfield Township SD,3376,Springfield Twp HS,170,141,82.94%,141,82.94%,141,82.94%,0,0.00%,0,0.00%
,,,9999,Springfield Township SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Springfield Township SD,,,171,141,82.46%,141,82.46%,141,82.46%,0,0.00%,0,0.00%
,123467303,Spring-Ford Area SD,3367,Spring-Ford SHS 9-12 Ctr,599,496,82.80%,486,81.14%,507,84.64%,11,1.84%,10,1.67%
,,,9999,Spring-Ford Area SD,4,1,25.00%,1,25.00%,1,25.00%,0,0.00%,0,0.00%
,,Spring-Ford Area SD,,,603,497,82.42%,487,80.76%,508,84.25%,11,1.82%,10,1.66%
,123468303,Upper Dublin SD,5078,Upper Dublin HS,323,291,90.09%,285,88.24%,292,90.40%,1,0.31%,6,1.86%
,,,9999,Upper Dublin SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Upper Dublin SD,,,324,291,89.81%,285,87.96%,292,90.12%,1,0.31%,6,1.85%
,123468402,Upper Merion Area SD,3395,Upper Merion HS,316,253,80.06%,252,79.75%,255,80.70%,2,0.63%,1,0.32%
,,,9999,Upper Merion Area SD,16,1,6.25%,1,6.25%,1,6.25%,0,0.00%,0,0.00%
,,Upper Merion Area SD,,,332,254,76.51%,253,76.20%,256,77.11%,2,0.60%,1,0.30%
,123468503,Upper Moreland Township SD,3401,Upper Moreland HS,227,161,70.93%,157,69.16%,164,72.25%,3,1.32%,4,1.76%
,,,9999,Upper Moreland Township SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Upper Moreland Township SD,,,232,161,69.40%,157,67.67%,164,70.69%,3,1.29%,4,1.72%
,123468603,Upper Perkiomen SD,5081,Upper Perkiomen HS,230,151,65.65%,144,62.61%,152,66.09%,1,0.43%,7,3.04%
,,,9999,Upper Perkiomen SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Upper Perkiomen SD,,,232,151,65.09%,144,62.07%,152,65.52%,1,0.43%,7,3.02%
,123469303,Wissahickon SD,3247,Wissahickon SHS,341,308,90.32%,308,90.32%,309,90.62%,1,0.29%,0,0.00%
,,,9999,Wissahickon SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Wissahickon SD,,,347,308,88.76%,308,88.76%,309,89.05%,1,0.29%,0,0.00%
,126510020,Agora Cyber CS,7858,Agora Cyber CS,477,172,36.06%,159,33.33%,197,41.30%,25,5.24%,13,2.73%
,,,9999,Agora Cyber CS,3,1,33.33%,1,33.33%,1,33.33%,0,0.00%,0,0.00%
,,Agora Cyber CS,,,480,173,36.04%,160,33.33%,198,41.25%,25,5.21%,13,2.71%
Montgomery,,,,,"8,960","6,084",67.90%,"5,997",66.93%,"6,190",69.08%,106,1.18%,87,0.97%
Montour,116471803,Danville Area SD,3425,Danville Area SHS,150,102,68.00%,102,68.00%,102,68.00%,0,0.00%,0,0.00%
,,Danville Area SD,,,150,102,68.00%,102,68.00%,102,68.00%,0,0.00%,0,0.00%
Montour,,,,,150,102,68.00%,102,68.00%,102,68.00%,0,0.00%,0,0.00%
