county,AUN,LEA,LEA Type,School Number,School,Total Graduates,Total College-Bound,Total College-Bound %,2- or 4-Year College or University,2- or 4-Year College or University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree-Granting Institution,Specialized Associate Degree-Granting Institution %
Erie,105252602,Erie City SD,SD,9999,Erie City SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Erie,105253303,Fairview SD,SD,6737,Fairview HS,123,102,82.93,102,82.93,102,82.93,0,0.00,0,0.00
Erie,105253553,Fort LeBoeuf SD,SD,2037,Fort LeBoeuf SHS,162,104,64.20,94,58.02,112,69.14,8,4.94,10,6.17
Erie,105253553,Fort LeBoeuf SD,SD,9999,Fort LeBoeuf SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Erie,105253903,General McLane SD,SD,2040,General McLane HS,178,135,75.84,129,72.47,140,78.65,5,2.81,6,3.37
Erie,105254053,Girard SD,SD,2043,Girard HS,128,78,60.94,67,52.34,87,67.97,9,7.03,11,8.59
Erie,105254053,Girard SD,SD,9999,Girard SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Erie,105254353,Harbor Creek SD,SD,7948,Harbor Creek Senior HS,149,108,72.48,104,69.80,111,74.50,3,2.01,4,2.68
Erie,105254353,Harbor Creek SD,SD,9999,Harbor Creek SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Erie,105256553,Iroquois SD,SD,4817,Iroquois JSHS,103,63,61.17,55,53.40,65,63.11,2,1.94,8,7.77
Erie,105257602,Millcreek Township SD,SD,8071,McDowell HS,541,400,73.94,380,70.24,406,75.05,6,1.11,20,3.70
Erie,105257602,Millcreek Township SD,SD,9999,Millcreek Township SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Erie,105258303,North East SD,SD,6145,North East HS,114,77,67.54,74,64.91,82,71.93,5,4.39,3,2.63
Erie,105258503,Northwestern  SD,SD,6745,Northwestern SHS,119,70,58.82,58,48.74,70,58.82,0,0.00,12,10.08
Erie,105259103,Union City Area SD,SD,2075,Union City HS,78,40,51.28,40,51.28,46,58.97,6,7.69,0,0.00
Erie,105259103,Union City Area SD,SD,9999,Union City Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Erie,105259703,Wattsburg Area SD,SD,6148,Seneca HS,107,64,59.81,50,46.73,70,65.42,6,5.61,14,13.08
Fayette,101260303,Albert Gallatin Area SD,SD,6001,Albert Gallatin Area SHS,280,145,51.79,128,45.71,163,58.21,18,6.43,17,6.07
Fayette,101260803,Brownsville Area SD,SD,4818,Brownsville Area HS,103,65,63.11,54,52.43,67,65.05,2,1.94,11,10.68
Fayette,101260803,Brownsville Area SD,SD,9999,Brownsville Area SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Fayette,101261302,Connellsville Area SD,SD,5228,Connellsville Area SHS,227,156,68.72,156,68.72,175,77.09,19,8.37,0,0.00
Fayette,101262903,Frazier SD,SD,2126,Frazier HS,73,49,67.12,48,65.75,52,71.23,3,4.11,1,1.37
Fayette,101264003,Laurel Highlands SD,SD,6600,Laurel Highlands SHS,245,178,72.65,155,63.27,178,72.65,0,0.00,23,9.39
Fayette,101266007,Connellsville Area Career & Technical Ce,CTC,6643,Connellsville Area Career & Technical Ce,103,15,14.56,14,13.59,22,21.36,7,6.80,1,0.97
Fayette,101268003,Uniontown Area SD,SD,2184,Uniontown Area SHS,198,124,62.63,118,59.60,128,64.65,4,2.02,6,3.03
Fayette,101268003,Uniontown Area SD,SD,9999,Uniontown Area SD,7,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Forest,106272003,Forest Area SD,SD,6159,East Forest JSHS,19,9,47.37,9,47.37,9,47.37,0,0.00,0,0.00
Forest,106272003,Forest Area SD,SD,6161,West Forest JSHS,23,14,60.87,14,60.87,14,60.87,0,0.00,0,0.00
Franklin,112281302,Chambersburg Area SD,SD,2191,Chambersburg Area SHS,462,285,61.69,278,60.17,305,66.02,20,4.33,7,1.52
Franklin,112281302,Chambersburg Area SD,SD,8244,Chambersburg Area Career Magnet Sch,115,45,39.13,38,33.04,45,39.13,0,0.00,7,6.09
Franklin,112281302,Chambersburg Area SD,SD,9999,Chambersburg Area SD,13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Franklin,112282004,Fannett-Metal SD,SD,2201,Fannett-Metal SHS,38,9,23.68,9,23.68,10,26.32,1,2.63,0,0.00
Franklin,112283003,Greencastle-Antrim SD,SD,2206,Greencastle-Antrim SHS,209,139,66.51,135,64.59,147,70.33,8,3.83,4,1.91
Franklin,112283003,Greencastle-Antrim SD,SD,9999,Greencastle-Antrim SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Franklin,112286003,Tuscarora SD,SD,6280,James Buchanan HS,180,100,55.56,99,55.00,104,57.78,4,2.22,1,0.56
Franklin,112286003,Tuscarora SD,SD,9999,Tuscarora SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Franklin,112289003,Waynesboro Area SD,SD,2243,Waynesboro Area SHS,303,210,69.31,205,67.66,227,74.92,17,5.61,5,1.65
Franklin,112289003,Waynesboro Area SD,SD,9999,Waynesboro Area SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Fulton,111291304,Central Fulton SD,SD,6252,McConnellsburg HS,53,28,52.83,27,50.94,29,54.72,1,1.89,1,1.89
Fulton,111292304,Forbes Road SD,SD,2246,Forbes Road JSHS,29,15,51.72,15,51.72,15,51.72,0,0.00,0,0.00
Fulton,111297504,Southern Fulton SD,SD,2253,Southern Fulton JSHS,59,36,61.02,35,59.32,39,66.10,3,5.08,1,1.69
Greene,101301303,Carmichaels Area SD,SD,7112,Carmichaels Area JSHS,67,45,67.16,37,55.22,47,70.15,2,2.99,8,11.94
Greene,101301403,Central Greene SD,SD,5118,Waynesburg Central HS,137,89,64.96,76,55.47,92,67.15,3,2.19,13,9.49
Greene,101301403,Central Greene SD,SD,9999,Central Greene SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Greene,101303503,Jefferson-Morgan SD,SD,2280,Jefferson-Morgan MS/HS,57,25,43.86,23,40.35,27,47.37,2,3.51,2,3.51
Greene,101306503,Southeastern Greene SD,SD,2284,Mapletown JSHS,43,17,39.53,17,39.53,27,62.79,10,23.26,0,0.00
Greene,101308503,West Greene SD,SD,7136,West Greene HS,49,15,30.61,14,28.57,16,32.65,1,2.04,1,2.04
Huntingdon,111312503,Huntingdon Area SD,SD,2305,Huntingdon Area SHS,135,82,60.74,76,56.30,86,63.70,4,2.96,6,4.44
Huntingdon,111312804,Juniata Valley SD,SD,2308,Juniata Valley JSHS,55,43,78.18,43,78.18,44,80.00,1,1.82,0,0.00
Huntingdon,111316003,Mount Union Area SD,SD,7944,Mount Union Area SHS,97,55,56.70,40,41.24,62,63.92,7,7.22,15,15.46
Huntingdon,111317503,Southern Huntingdon County SD,SD,2313,Southern Huntingdon Co HS/MS,89,52,58.43,50,56.18,55,61.80,3,3.37,2,2.25
Huntingdon,111440001,New Day Charter School,CS,7762,New Day Charter School,32,4,12.50,4,12.50,4,12.50,0,0.00,0,0.00
Indiana,128321103,Blairsville-Saltsburg SD,SD,2353,Saltsburg MS/HS,54,46,85.19,40,74.07,47,87.04,1,1.85,6,11.11
Indiana,128321103,Blairsville-Saltsburg SD,SD,4706,Blairsville SHS,77,46,59.74,38,49.35,48,62.34,2,2.60,8,10.39
Indiana,128321103,Blairsville-Saltsburg SD,SD,9999,Blairsville-Saltsburg SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Indiana,128323303,Homer-Center SD,SD,2331,Homer-Center JSHS,60,39,65.00,36,60.00,42,70.00,3,5.00,3,5.00
Indiana,128323703,Indiana Area SD,SD,2325,Indiana Area SHS,212,168,79.25,160,75.47,170,80.19,2,0.94,8,3.77
Indiana,128325203,Marion Center Area SD,SD,2339,Marion Center Area JR/SR HS,106,59,55.66,52,49.06,68,64.15,9,8.49,7,6.60
Indiana,128326303,Penns Manor Area SD,SD,2345,Penns Manor Area JSHS,57,28,49.12,27,47.37,35,61.40,7,12.28,1,1.75
Indiana,128327303,Purchase Line SD,SD,2350,Purchase Line JSHS,72,49,68.06,32,44.44,49,68.06,0,0.00,17,23.61
Indiana,128327303,Purchase Line SD,SD,9999,Purchase Line SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Indiana,128328003,United SD,SD,2358,United JSHS,76,50,65.79,50,65.79,54,71.05,4,5.26,0,0.00
Jefferson,106330703,Brockway Area SD,SD,2362,Brockway Area JSHS,66,40,60.61,35,53.03,40,60.61,0,0.00,5,7.58
Jefferson,106330703,Brockway Area SD,SD,9999,Brockway Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Jefferson,106330803,Brookville Area SD,SD,6162,Brookville JSHS,99,49,49.49,49,49.49,61,61.62,12,12.12,0,0.00
Jefferson,106330803,Brookville Area SD,SD,9999,Brookville Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Jefferson,106333407,Jefferson County-DuBois AVTS,CTC,5180,Jefferson County-DuBois AVTS,73,23,31.51,17,23.29,26,35.62,3,4.11,6,8.22
Jefferson,106338003,Punxsutawney Area SD,SD,6165,Punxsutawney Area HS,151,106,70.20,91,60.26,108,71.52,2,1.32,15,9.93
Juniata,111343603,Juniata County SD,SD,2394,East Juniata JSHS,83,44,53.01,44,53.01,45,54.22,1,1.20,0,0.00
Juniata,111343603,Juniata County SD,SD,6255,Juniata SHS,120,62,51.67,50,41.67,63,52.50,1,0.83,12,10.00
Lackawanna,119350303,Abington Heights SD,SD,5091,Abington Heights HS,272,239,87.87,238,87.50,244,89.71,5,1.84,1,0.37
Lackawanna,119351303,Carbondale Area SD,SD,2420,Carbondale Area JSHS,105,71,67.62,68,64.76,77,73.33,6,5.71,3,2.86
Lackawanna,119352203,Dunmore SD,SD,2429,Dunmore HS,121,102,84.30,99,81.82,105,86.78,3,2.48,3,2.48
Lackawanna,119354603,Lakeland SD,SD,6404,Lakeland JSHS,104,72,69.23,72,69.23,81,77.88,9,8.65,0,0.00
Lackawanna,119355503,Mid Valley SD,SD,8304,Mid Valley Secondary Center,134,78,58.21,75,55.97,82,61.19,4,2.99,3,2.24
Lackawanna,119356503,North Pocono SD,SD,2446,North Pocono HS,208,160,76.92,152,73.08,170,81.73,10,4.81,8,3.85
Lackawanna,119356603,Old Forge SD,SD,2449,Old Forge JSHS,72,53,73.61,53,73.61,60,83.33,7,9.72,0,0.00
Lackawanna,119356603,Old Forge SD,SD,9999,Old Forge SD,2,1,50.00,1,50.00,1,50.00,0,0.00,0,0.00
Lackawanna,119357003,Riverside SD,SD,2496,Riverside JSHS,100,65,65.00,63,63.00,70,70.00,5,5.00,2,2.00
Lackawanna,119357402,Scranton SD,SD,2489,West Scranton HS,195,126,64.62,116,59.49,130,66.67,4,2.05,10,5.13
Lackawanna,119357402,Scranton SD,SD,6413,Scranton HS,368,246,66.85,246,66.85,271,73.64,25,6.79,0,0.00
Lackawanna,119357402,Scranton SD,SD,9999,Scranton SD,7,1,14.29,1,14.29,1,14.29,0,0.00,0,0.00
Lackawanna,119358403,Valley View SD,SD,6775,Valley View HS,180,154,85.56,149,82.78,156,86.67,2,1.11,5,2.78
Lackawanna,119358403,Valley View SD,SD,9999,Valley View SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113361303,Cocalico SD,SD,6290,Cocalico SHS,207,125,60.39,119,57.49,130,62.80,5,2.42,6,2.90
Lancaster,113361503,Columbia Borough SD,SD,2515,Columbia HS,85,32,37.65,32,37.65,39,45.88,7,8.24,0,0.00
Lancaster,113361503,Columbia Borough SD,SD,9999,Columbia Borough SD,7,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113361703,Conestoga Valley SD,SD,2532,Conestoga Valley SHS,333,218,65.47,194,58.26,218,65.47,0,0.00,24,7.21
Lancaster,113362203,Donegal SD,SD,2539,Donegal HS,191,120,62.83,104,54.45,125,65.45,5,2.62,16,8.38
Lancaster,113362303,Eastern Lancaster County SD,SD,2554,Garden Spot SHS,248,145,58.47,141,56.85,147,59.27,2,0.81,4,1.61
Lancaster,113362303,Eastern Lancaster County SD,SD,9999,Eastern Lancaster County SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113362403,Elizabethtown Area SD,SD,2562,Elizabethtown Area SHS,273,178,65.20,175,64.10,179,65.57,1,0.37,3,1.10
Lancaster,113362403,Elizabethtown Area SD,SD,9999,Elizabethtown Area SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113362603,Ephrata Area SD,SD,6293,Ephrata SHS,321,190,59.19,174,54.21,208,64.80,18,5.61,16,4.98
Lancaster,113362603,Ephrata Area SD,SD,9999,Ephrata Area SD,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113362940,La Academia Partnership Charter School,CS,7538,La Academia Partnership Charter School,17,5,29.41,5,29.41,11,64.71,6,35.29,0,0.00
Lancaster,113363103,Hempfield  SD,SD,2578,Hempfield SHS,500,358,71.60,350,70.00,370,74.00,12,2.40,8,1.60
Lancaster,113363103,Hempfield  SD,SD,9999,Hempfield  SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113363603,Lampeter-Strasburg SD,SD,2607,Lampeter-Strasburg SHS,274,212,77.37,186,67.88,212,77.37,0,0.00,26,9.49
Lancaster,113364002,Lancaster SD,SD,2596,McCaskey Campus,592,427,72.13,403,68.07,445,75.17,18,3.04,24,4.05
Lancaster,113364002,Lancaster SD,SD,7922,Phoenix Academy,128,80,62.50,71,55.47,95,74.22,15,11.72,9,7.03
Lancaster,113364002,Lancaster SD,SD,9999,Lancaster SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113364403,Manheim Central SD,SD,2618,Manheim Central SHS,182,131,71.98,116,63.74,136,74.73,5,2.75,15,8.24
Lancaster,113364403,Manheim Central SD,SD,9999,Manheim Central SD,60,15,25.00,9,15.00,16,26.67,1,1.67,6,10.00
Lancaster,113364503,Manheim Township SD,SD,2623,Manheim Twp HS,429,373,86.95,364,84.85,385,89.74,12,2.80,9,2.10
Lancaster,113364503,Manheim Township SD,SD,9999,Manheim Township SD,8,1,12.50,1,12.50,2,25.00,1,12.50,0,0.00
Lancaster,113365203,Penn Manor SD,SD,2633,Penn Manor HS,425,270,63.53,255,60.00,274,64.47,4,0.94,15,3.53
Lancaster,113365203,Penn Manor SD,SD,9999,Penn Manor SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113365303,Pequea Valley SD,SD,2649,Pequea Valley HS,135,78,57.78,71,52.59,86,63.70,8,5.93,7,5.19
Lancaster,113365303,Pequea Valley SD,SD,9999,Pequea Valley SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113367003,Solanco SD,SD,2658,Solanco HS,256,131,51.17,111,43.36,142,55.47,11,4.30,20,7.81
Lancaster,113367003,Solanco SD,SD,9999,Solanco SD,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lancaster,113369003,Warwick SD,SD,2663,Warwick SHS,358,250,69.83,232,64.80,258,72.07,8,2.23,18,5.03
Lawrence,104372003,Ellwood City Area SD,SD,2675,Lincoln JSHS,133,80,60.15,80,60.15,90,67.67,10,7.52,0,0.00
Lawrence,104372003,Ellwood City Area SD,SD,9999,Ellwood City Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lawrence,104374003,Laurel SD,SD,2680,Laurel JSHS,115,98,85.22,91,79.13,102,88.70,4,3.48,7,6.09
Lawrence,104374207,Lawrence County CTC,CTC,4940,Lawrence County CTC,120,33,27.50,32,26.67,38,31.67,5,4.17,1,0.83
Lawrence,104375003,Mohawk Area SD,SD,2686,Mohawk JSHS,106,75,70.75,71,66.98,86,81.13,11,10.38,4,3.77
Lawrence,104375203,Neshannock Township SD,SD,2689,Neshannock JSHS,88,83,94.32,81,92.05,83,94.32,0,0.00,2,2.27
Lawrence,104375203,Neshannock Township SD,SD,9999,Neshannock Township SD,5,4,80.00,1,20.00,4,80.00,0,0.00,3,60.00
Lawrence,104375302,New Castle Area SD,SD,2704,New Castle SHS,183,130,71.04,118,64.48,136,74.32,6,3.28,12,6.56
Lawrence,104375302,New Castle Area SD,SD,9999,New Castle Area SD,14,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lawrence,104376203,Shenango Area SD,SD,2708,Shenango HS,96,78,81.25,77,80.21,85,88.54,7,7.29,1,1.04
Lawrence,104376203,Shenango Area SD,SD,9999,Shenango Area SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lawrence,104377003,Union Area SD,SD,2712,Union Area HS,55,42,76.36,36,65.45,44,80.00,2,3.64,6,10.91
Lawrence,104378003,Wilmington Area SD,SD,2721,Wilmington Area HS,92,64,69.57,64,69.57,76,82.61,12,13.04,0,0.00
Lawrence,104378003,Wilmington Area SD,SD,9999,Wilmington Area SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lebanon,113380303,Annville-Cleona SD,SD,2725,Annville Cleona HS,119,98,82.35,85,71.43,99,83.19,1,0.84,13,10.92
Lebanon,113380303,Annville-Cleona SD,SD,9999,Annville-Cleona SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lebanon,113381303,Cornwall-Lebanon SD,SD,4800,Cedar Crest HS,365,207,56.71,197,53.97,212,58.08,5,1.37,10,2.74
Lebanon,113381303,Cornwall-Lebanon SD,SD,9999,Cornwall-Lebanon SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lebanon,113382303,Eastern Lebanon County SD,SD,2740,Eastern Lebanon Co SHS,178,117,65.73,117,65.73,117,65.73,0,0.00,0,0.00
Lebanon,113382303,Eastern Lebanon County SD,SD,9999,Eastern Lebanon County SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lebanon,113384603,Lebanon SD,SD,5155,Lebanon SHS,223,106,47.53,99,44.39,106,47.53,0,0.00,7,3.14
Lebanon,113384603,Lebanon SD,SD,9999,Lebanon SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lebanon,113385003,Northern Lebanon SD,SD,2760,Northern Lebanon SHS,182,107,58.79,93,51.10,107,58.79,0,0.00,14,7.69
Lebanon,113385003,Northern Lebanon SD,SD,9999,Northern Lebanon SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lebanon,113385303,Palmyra Area SD,SD,2766,Palmyra Area SHS,197,130,65.99,129,65.48,130,65.99,0,0.00,1,0.51
Lehigh,121390302,Allentown City SD,SD,2794,William Allen HS,499,320,64.13,315,63.13,344,68.94,24,4.81,5,1.00
Lehigh,121390302,Allentown City SD,SD,2795,Louis E Dieruff HS,386,305,79.02,292,75.65,315,81.61,10,2.59,13,3.37
Lehigh,121390302,Allentown City SD,SD,9999,Allentown City SD,102,32,31.37,30,29.41,41,40.20,9,8.82,2,1.96
Lehigh,121391303,Catasauqua Area SD,SD,2798,Catasauqua SHS,117,93,79.49,91,77.78,94,80.34,1,0.85,2,1.71
Lehigh,121391303,Catasauqua Area SD,SD,9999,Catasauqua Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lehigh,121392303,East Penn SD,SD,2809,Emmaus HS,593,469,79.09,464,78.25,470,79.26,1,0.17,5,0.84
Lehigh,121393330,Roberto Clemente CS,CS,7629,Roberto Clemente CS,41,37,90.24,37,90.24,38,92.68,1,2.44,0,0.00
Lehigh,121394503,Northern Lehigh SD,SD,2818,Northern Lehigh SHS,131,102,77.86,99,75.57,105,80.15,3,2.29,3,2.29
Lehigh,121394503,Northern Lehigh SD,SD,9999,Northern Lehigh SD,3,1,33.33,0,0.00,1,33.33,0,0.00,1,33.33
Lehigh,121394603,Northwestern Lehigh SD,SD,2821,Northwestern Lehigh HS,178,153,85.96,150,84.27,153,85.96,0,0.00,3,1.69
Lehigh,121394603,Northwestern Lehigh SD,SD,9999,Northwestern Lehigh SD,3,1,33.33,1,33.33,1,33.33,0,0.00,0,0.00
Lehigh,121395103,Parkland SD,SD,2829,Parkland HS,772,648,83.94,644,83.42,648,83.94,0,0.00,4,0.52
Lehigh,121395103,Parkland SD,SD,9999,Parkland SD,9,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lehigh,121395603,Salisbury Township SD,SD,2833,Salisbury SHS,132,107,81.06,107,81.06,107,81.06,0,0.00,0,0.00
Lehigh,121395703,Southern Lehigh SD,SD,2839,Southern Lehigh SHS,282,163,57.80,163,57.80,165,58.51,2,0.71,0,0.00
Lehigh,121395703,Southern Lehigh SD,SD,9999,Southern Lehigh SD,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lehigh,121397803,Whitehall-Coplay SD,SD,2848,Whitehall HS,320,260,81.25,260,81.25,260,81.25,0,0.00,0,0.00
Lehigh,175390169,Lincoln Leadership Academy Charter Schoo,CS,8125,Lincoln Leadership Academy Charter Schoo,38,35,92.11,30,78.95,35,92.11,0,0.00,5,13.16
Luzerne,118401403,Crestwood SD,SD,2860,Crestwood HS,252,197,78.17,193,76.59,197,78.17,0,0.00,4,1.59
Luzerne,118401603,Dallas SD,SD,2869,Dallas SHS,217,177,81.57,174,80.18,183,84.33,6,2.76,3,1.38
Luzerne,118402603,Greater Nanticoke Area SD,SD,5242,Greater Nanticoke Area SHS,137,92,67.15,92,67.15,94,68.61,2,1.46,0,0.00
Luzerne,118402603,Greater Nanticoke Area SD,SD,9999,Greater Nanticoke Area SD,3,1,33.33,1,33.33,1,33.33,0,0.00,0,0.00
Luzerne,118403003,Hanover Area SD,SD,2891,Hanover Area JSHS,139,105,75.54,105,75.54,110,79.14,5,3.60,0,0.00
Luzerne,118403003,Hanover Area SD,SD,9999,Hanover Area SD,4,1,25.00,1,25.00,2,50.00,1,25.00,0,0.00
Luzerne,118403302,Hazleton Area SD,SD,7348,Hazleton Area HS,669,437,65.32,417,62.33,441,65.92,4,0.60,20,2.99
Luzerne,118403302,Hazleton Area SD,SD,9999,Hazleton Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Luzerne,118403903,Lake-Lehman SD,SD,2924,Lake-Lehman JSHS,110,87,79.09,83,75.45,89,80.91,2,1.82,4,3.64
Luzerne,118403903,Lake-Lehman SD,SD,9999,Lake-Lehman SD,4,1,25.00,1,25.00,1,25.00,0,0.00,0,0.00
Luzerne,118406003,Northwest Area SD,SD,2958,Northwest Area HS,103,78,75.73,77,74.76,79,76.70,1,0.97,1,0.97
Luzerne,118406003,Northwest Area SD,SD,9999,Northwest Area SD,7,0,0.00,0,0.00,1,14.29,1,14.29,0,0.00
Luzerne,118406602,Pittston Area SD,SD,5058,Pittston Area SHS,271,204,75.28,203,74.91,221,81.55,17,6.27,1,0.37
Luzerne,118408707,West Side CTC,CTC,5059,West Side CTC,101,61,60.40,60,59.41,61,60.40,0,0.00,1,0.99
Luzerne,118408852,Wilkes-Barre Area SD,SD,3007,James M Coughlin JSHS,244,1,0.41,1,0.41,1,0.41,0,0.00,0,0.00
Luzerne,118408852,Wilkes-Barre Area SD,SD,3008,G A R Memorial JSHS,106,67,63.21,65,61.32,68,64.15,1,0.94,2,1.89
Luzerne,118408852,Wilkes-Barre Area SD,SD,3009,Elmer L Meyers JSHS,128,107,83.59,105,82.03,109,85.16,2,1.56,2,1.56
Luzerne,118408852,Wilkes-Barre Area SD,SD,9999,Wilkes-Barre Area SD,20,2,10.00,2,10.00,2,10.00,0,0.00,0,0.00
Luzerne,118409203,Wyoming Area SD,SD,6390,Wyoming Area Sec Ctr,171,144,84.21,138,80.70,152,88.89,8,4.68,6,3.51
Luzerne,118409203,Wyoming Area SD,SD,9999,Wyoming Area SD,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Luzerne,118409302,Wyoming Valley West SD,SD,6391,Wyoming Valley West SHS,297,232,78.11,231,77.78,242,81.48,10,3.37,1,0.34
Luzerne,118409302,Wyoming Valley West SD,SD,9999,Wyoming Valley West SD,15,4,26.67,4,26.67,4,26.67,0,0.00,0,0.00
Lycoming,117412003,East Lycoming SD,SD,6364,Hughesville JSHS,138,92,66.67,90,65.22,93,67.39,1,0.72,2,1.45
Lycoming,117412003,East Lycoming SD,SD,9999,East Lycoming SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Lycoming,117414003,Jersey Shore Area SD,SD,3034,Jersey Shore Area SHS,173,100,57.80,97,56.07,102,58.96,2,1.16,3,1.73
Lycoming,117414203,Loyalsock Township SD,SD,4828,Loyalsock Twp SHS,104,64,61.54,63,60.58,87,83.65,23,22.12,1,0.96
Lycoming,117415004,Montgomery Area SD,SD,3040,Montgomery JSHS,65,39,60.00,29,44.62,42,64.62,3,4.62,10,15.38
Lycoming,117415103,Montoursville Area SD,SD,3045,Montoursville Area SHS,144,104,72.22,103,71.53,105,72.92,1,0.69,1,0.69
Lycoming,117415303,Muncy SD,SD,3048,Muncy JSHS,72,52,72.22,52,72.22,54,75.00,2,2.78,0,0.00
Lycoming,117416103,South Williamsport Area SD,SD,3056,South Williamsport Area JSHS,77,56,72.73,56,72.73,56,72.73,0,0.00,0,0.00
Lycoming,117417202,Williamsport Area SD,SD,6368,Williamsport Area SHS,337,193,57.27,193,57.27,201,59.64,8,2.37,0,0.00
Lycoming,117417202,Williamsport Area SD,SD,9999,Williamsport Area SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
McKean,109420803,Bradford Area SD,SD,4691,Bradford Area HS,182,122,67.03,116,63.74,128,70.33,6,3.30,6,3.30
McKean,109420803,Bradford Area SD,SD,9999,Bradford Area SD,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
McKean,109422303,Kane Area SD,SD,5245,Kane Area HS,92,59,64.13,59,64.13,62,67.39,3,3.26,0,0.00
McKean,109426003,Otto-Eldred SD,SD,3107,Otto-Eldred JSHS,56,34,60.71,30,53.57,38,67.86,4,7.14,4,7.14
McKean,109426303,Port Allegany SD,SD,3111,Port Allegany JSHS,61,34,55.74,34,55.74,37,60.66,3,4.92,0,0.00
McKean,109426303,Port Allegany SD,SD,9999,Port Allegany SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
McKean,109427503,Smethport Area SD,SD,3117,Smethport Area JSHS,84,46,54.76,45,53.57,48,57.14,2,2.38,1,1.19
Mercer,104431304,Commodore Perry SD,SD,6122,Commodore Perry JSHS,44,31,70.45,24,54.55,31,70.45,0,0.00,7,15.91
Mercer,104432503,Farrell Area SD,SD,5248,Farrell Area HS/UMS,65,41,63.08,33,50.77,43,66.15,2,3.08,8,12.31
Mercer,104432503,Farrell Area SD,SD,9999,Farrell Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Mercer,104432803,Greenville Area SD,SD,3137,Greenville JSHS,110,65,59.09,62,56.36,73,66.36,8,7.27,3,2.73
Mercer,104432830,Keystone Education Center CS,CS,7506,Keystone Education Center CS,37,8,21.62,0,0.00,15,40.54,7,18.92,8,21.62
Mercer,104432903,Grove City Area SD,SD,3145,Grove City Area HS,157,115,73.25,111,70.70,123,78.34,8,5.10,4,2.55
Mercer,104432903,Grove City Area SD,SD,6125,George Jr Republic HS,44,21,47.73,20,45.45,24,54.55,3,6.82,1,2.27
Mercer,104433303,Hermitage SD,SD,3150,Hickory HS,146,118,80.82,111,76.03,119,81.51,1,0.68,7,4.79
Mercer,104433303,Hermitage SD,SD,9999,Hermitage SD,3,1,33.33,1,33.33,1,33.33,0,0.00,0,0.00
