DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Pittsburgh SD,Pittsburgh Allderdice HS,409,19,102027451,Federal - Non-Personnel,246.19
Pittsburgh SD,Pittsburgh Allegheny K-5,7615,19,102027451,Federal - Non-Personnel,251.87
Pittsburgh SD,Pittsburgh Allegheny 6-8,7616,19,102027451,Federal - Non-Personnel,251.44
Pittsburgh SD,Pittsburgh Arlington K-8,7878,19,102027451,Federal - Non-Personnel,263.55
Pittsburgh SD,Pittsburgh Arsenal K-5,7889,19,102027451,Federal - Non-Personnel,260.19
Pittsburgh SD,Pittsburgh Arsenal 6-8,7886,19,102027451,Federal - Non-Personnel,260.13
Pittsburgh SD,Pittsburgh Banksville K-5,7501,19,102027451,Federal - Non-Personnel,248.33
Pittsburgh SD,Pittsburgh Beechwood K-5,6019,19,102027451,Federal - Non-Personnel,260.46
Pittsburgh SD,Pittsburgh Brashear HS,6915,19,102027451,Federal - Non-Personnel,249.59
Pittsburgh SD,Pittsburgh Brookline K-8,7868,19,102027451,Federal - Non-Personnel,253.1
Pittsburgh SD,Pittsburgh Carmalt K-8,326,19,102027451,Federal - Non-Personnel,252.02
Pittsburgh SD,Pittsburgh Carrick HS,412,19,102027451,Federal - Non-Personnel,237.59
Pittsburgh SD,Pittsburgh Colfax K-8,6022,19,102027451,Federal - Non-Personnel,255.19
Pittsburgh SD,Pittsburgh Concord K-5,330,19,102027451,Federal - Non-Personnel,256.49
Pittsburgh SD,Pittsburgh Conroy,6811,19,102027451,Federal - Non-Personnel,257.2
Pittsburgh SD,Pittsburgh Dilworth K-5,6024,19,102027451,Federal - Non-Personnel,252.67
Pittsburgh SD,Pittsburgh Fulton K-5,6026,19,102027451,Federal - Non-Personnel,253.29
Pittsburgh SD,Pittsburgh Grandview K-5,400,19,102027451,Federal - Non-Personnel,249.71
Pittsburgh SD,Pittsburgh Greenfield K-8,6028,19,102027451,Federal - Non-Personnel,256.13
Pittsburgh SD,Pittsburgh Obama 6-12,8105,19,102027451,Federal - Non-Personnel,249.68
Pittsburgh SD,Pittsburgh King K-8,7880,19,102027451,Federal - Non-Personnel,257.61
Pittsburgh SD,Pittsburgh Liberty K-5,6042,19,102027451,Federal - Non-Personnel,253.2
Pittsburgh SD,Pittsburgh Lincoln K-5,7870,19,102027451,Federal - Non-Personnel,251.55
Pittsburgh SD,Pittsburgh Linden K-5,6044,19,102027451,Federal - Non-Personnel,250.69
Pittsburgh SD,Pittsburgh Manchester K-8,7871,19,102027451,Federal - Non-Personnel,256.57
Pittsburgh SD,Pittsburgh Oliver,6047,19,102027451,Federal - Non-Personnel,254.19
Pittsburgh SD,Pittsburgh Mifflin K-8,7881,19,102027451,Federal - Non-Personnel,257.47
Pittsburgh SD,Pittsburgh Minadeo K-5,363,19,102027451,Federal - Non-Personnel,260.06
Pittsburgh SD,Pittsburgh Morrow K-8,365,19,102027451,Federal - Non-Personnel,252.75
Pittsburgh SD,Pittsburgh Perry HS,416,19,102027451,Federal - Non-Personnel,231.18
Pittsburgh SD,Pittsburgh Phillips K-5,395,19,102027451,Federal - Non-Personnel,249.46
Pittsburgh SD,Pittsburgh Pioneer,6664,19,102027451,Federal - Non-Personnel,264.67
Pittsburgh SD,Pittsburgh CAPA 6-12,8106,19,102027451,Federal - Non-Personnel,253.45
Pittsburgh SD,Pittsburgh Classical 6-8,7692,19,102027451,Federal - Non-Personnel,249.27
Pittsburgh SD,Pittsburgh Miller K-5,8108,19,102027451,Federal - Non-Personnel,251.76
Pittsburgh SD,Pittsburgh Montessori K-5,351,19,102027451,Federal - Non-Personnel,253.95
Pittsburgh SD,Pittsburgh Science and Technology Academy 6-12,8107,19,102027451,Federal - Non-Personnel,251.42
Pittsburgh SD,Pittsburgh Milliones 6-12,8110,19,102027451,Federal - Non-Personnel,244.84
Pittsburgh SD,Pittsburgh Roosevelt K -5,7742,19,102027451,Federal - Non-Personnel,253.72
Pittsburgh SD,Pittsburgh Schiller 6-8,379,19,102027451,Federal - Non-Personnel,247.56
Pittsburgh SD,Pittsburgh South Brook 6-8,7693,19,102027451,Federal - Non-Personnel,255.8
Pittsburgh SD,Pittsburgh South Hills 6-8,7888,19,102027451,Federal - Non-Personnel,263.75
Pittsburgh SD,Pittsburgh Spring Hill K-5,7362,19,102027451,Federal - Non-Personnel,247.71
Pittsburgh SD,Pittsburgh Sterrett 6-8,7039,19,102027451,Federal - Non-Personnel,255.1
Pittsburgh SD,Pittsburgh Sunnyside K-8,7884,19,102027451,Federal - Non-Personnel,249.89
Pittsburgh SD,Pittsburgh Weil K-8,7876,19,102027451,Federal - Non-Personnel,259.79
Pittsburgh SD,Pittsburgh West Liberty K-5,7694,19,102027451,Federal - Non-Personnel,252.21
Pittsburgh SD,Pittsburgh Westwood K-8,7877,19,102027451,Federal - Non-Personnel,255.36
Pittsburgh SD,Pittsburgh Whittier K-5,7885,19,102027451,Federal - Non-Personnel,251.5
Pittsburgh SD,Pittsburgh Woolslair K-5,7502,19,102027451,Federal - Non-Personnel,252.31
Allegheny Valley SD,Acmetonia El Sch,5296,19,103020603,Federal - Non-Personnel,115.65
Allegheny Valley SD,Springdale JSHS,29,19,103020603,Federal - Non-Personnel,116.26
Avonworth SD,Avonworth El Sch,34,19,103020753,Federal - Non-Personnel,8.25
Avonworth SD,Avonworth HS,5199,19,103020753,Federal - Non-Personnel,13.92
Avonworth SD,Avonworth MS,7669,19,103020753,Federal - Non-Personnel,13.93
Pine-Richland SD,Eden Hall Upper El Sch,7999,19,103021003,Federal - Non-Personnel,15.87
Pine-Richland SD,Hance El Sch,7998,19,103021003,Federal - Non-Personnel,15.96
Pine-Richland SD,Pine-Richland HS,315,19,103021003,Federal - Non-Personnel,16.3
Pine-Richland SD,Pine-Richland MS,314,19,103021003,Federal - Non-Personnel,15.89
Pine-Richland SD,Richland El Sch,7997,19,103021003,Federal - Non-Personnel,15.97
Pine-Richland SD,Wexford El Sch,7996,19,103021003,Federal - Non-Personnel,15.61
Baldwin-Whitehall SD,Baldwin SHS,50,19,103021102,Federal - Non-Personnel,21.58
Baldwin-Whitehall SD,Harrison MS,6787,19,103021102,Federal - Non-Personnel,21.86
Baldwin-Whitehall SD,McAnnulty El Sch,37,19,103021102,Federal - Non-Personnel,21.44
Baldwin-Whitehall SD,Paynter El Sch,5194,19,103021102,Federal - Non-Personnel,22.16
Baldwin-Whitehall SD,Whitehall El Sch,48,19,103021102,Federal - Non-Personnel,21.49
Bethel Park SD,Abraham Lincoln El Sch,4802,19,103021252,Federal - Non-Personnel,0
Bethel Park SD,Benjamin Franklin El Sch,7326,19,103021252,Federal - Non-Personnel,0
Bethel Park SD,Bethel Memorial El Sch,55,19,103021252,Federal - Non-Personnel,0
Bethel Park SD,Bethel Park HS,62,19,103021252,Federal - Non-Personnel,0
Bethel Park SD,George Washington El Sch,4902,19,103021252,Federal - Non-Personnel,0
Bethel Park SD,Independence MS,61,19,103021252,Federal - Non-Personnel,0
Bethel Park SD,Neil Armstrong 5-6 MS,7327,19,103021252,Federal - Non-Personnel,0
Bethel Park SD,William Penn El Sch,60,19,103021252,Federal - Non-Personnel,0
Brentwood Borough SD,Brentwood MS,7342,19,103021453,Federal - Non-Personnel,0
Brentwood Borough SD,Brentwood SHS,70,19,103021453,Federal - Non-Personnel,0
Brentwood Borough SD,Elroy Avenue El Sch,69,19,103021453,Federal - Non-Personnel,92.95
Brentwood Borough SD,Moore Sch,68,19,103021453,Federal - Non-Personnel,154.12
Carlynton SD,Carlynton JSHS,79,19,103021603,Federal - Non-Personnel,295.15
Carlynton SD,Carnegie El Sch,77,19,103021603,Federal - Non-Personnel,310.72
Carlynton SD,Crafton El Sch,78,19,103021603,Federal - Non-Personnel,112.65
Clairton City SD,Clairton El Sch,7371,19,103021903,Federal - Non-Personnel,126.77
Clairton City SD,Clairton MS/HS,8094,19,103021903,Federal - Non-Personnel,188.09
Cornell SD,Cornell El Sch,6944,19,103022103,Federal - Non-Personnel,321.93
Cornell SD,Cornell HS,8087,19,103022103,Federal - Non-Personnel,340.24
Deer Lakes SD,Curtisville Pri Ctr,511,19,103022253,Federal - Non-Personnel,51.6
Deer Lakes SD,Deer Lakes HS,513,19,103022253,Federal - Non-Personnel,28.36
Deer Lakes SD,Deer Lakes MS,7595,19,103022253,Federal - Non-Personnel,26.37
Deer Lakes SD,East Union Intrmd Sch,6695,19,103022253,Federal - Non-Personnel,416.48
Duquesne City SD,Duquesne El Sch,7908,19,103022503,Federal - Non-Personnel,0
Elizabeth Forward SD,Central El Sch,136,19,103023153,Federal - Non-Personnel,0
Elizabeth Forward SD,Elizabeth Forward MS,4804,19,103023153,Federal - Non-Personnel,246.92
Elizabeth Forward SD,Elizabeth Forward SHS,144,19,103023153,Federal - Non-Personnel,0
Elizabeth Forward SD,Greenock El Sch,8115,19,103023153,Federal - Non-Personnel,0
Elizabeth Forward SD,Mt Vernon El Sch,142,19,103023153,Federal - Non-Personnel,0
Elizabeth Forward SD,William Penn El Sch,139,19,103023153,Federal - Non-Personnel,143.33
Fox Chapel Area SD,Dorseyville MS,147,19,103023912,Federal - Non-Personnel,40.26
Fox Chapel Area SD,Fairview El Sch,149,19,103023912,Federal - Non-Personnel,8.95
Fox Chapel Area SD,Fox Chapel Area HS,156,19,103023912,Federal - Non-Personnel,47.92
Fox Chapel Area SD,Hartwood El Sch,6780,19,103023912,Federal - Non-Personnel,8.91
Fox Chapel Area SD,Kerr El Sch,153,19,103023912,Federal - Non-Personnel,34.7
Fox Chapel Area SD,OHara El Sch,461,19,103023912,Federal - Non-Personnel,8.84
Gateway SD,Dr Cleveland Steward Jr El Sch,161,19,103024102,Federal - Non-Personnel,39.23
Gateway SD,Evergreen El Sch,157,19,103024102,Federal - Non-Personnel,46.55
Gateway SD,Gateway MS,167,19,103024102,Federal - Non-Personnel,3.83
Gateway SD,Gateway SHS,170,19,103024102,Federal - Non-Personnel,8.62
Gateway SD,Moss Side MS,169,19,103024102,Federal - Non-Personnel,73.49
Gateway SD,Ramsey El Sch,5191,19,103024102,Federal - Non-Personnel,39.89
Gateway SD,University Park El Sch,165,19,103024102,Federal - Non-Personnel,40.51
Hampton Township SD,Central El Sch,175,19,103024603,Federal - Non-Personnel,270.38
Hampton Township SD,Hampton HS,5190,19,103024603,Federal - Non-Personnel,208.91
Hampton Township SD,Hampton MS,179,19,103024603,Federal - Non-Personnel,205.83
Hampton Township SD,Poff El Sch,178,19,103024603,Federal - Non-Personnel,265.04
Hampton Township SD,Wyland El Sch,176,19,103024603,Federal - Non-Personnel,266.38
Highlands SD,Highlands Early Childhood Center,182,19,103024753,Federal - Non-Personnel,89.53
Highlands SD,Highlands El Sch,191,19,103024753,Federal - Non-Personnel,109.57
Highlands SD,Highlands MS,7202,19,103024753,Federal - Non-Personnel,68.51
Highlands SD,Highlands SHS,5153,19,103024753,Federal - Non-Personnel,254.39
Keystone Oaks SD,Dormont El Sch,7461,19,103025002,Federal - Non-Personnel,15.15
Keystone Oaks SD,Fred L Aiken El Sch,203,19,103025002,Federal - Non-Personnel,0
Keystone Oaks SD,Keystone Oaks HS,5112,19,103025002,Federal - Non-Personnel,0
Keystone Oaks SD,Keystone Oaks MS,7462,19,103025002,Federal - Non-Personnel,0
Keystone Oaks SD,Myrtle Ave Sch,204,19,103025002,Federal - Non-Personnel,14.29
McKeesport Area SD,Founders Hall Middle Sch,7673,19,103026002,Federal - Non-Personnel,92.74
McKeesport Area SD,McKeesport Area SHS,6105,19,103026002,Federal - Non-Personnel,113.93
Montour SD,Montour HS,5017,19,103026303,Federal - Non-Personnel,65.4
Moon Area SD,Bon Meade El Sch,240,19,103026343,Federal - Non-Personnel,33.23
Moon Area SD,J H Brooks El Sch,7441,19,103026343,Federal - Non-Personnel,77.21
Moon Area SD,McCormick El Sch,7952,19,103026343,Federal - Non-Personnel,33.23
Moon Area SD,Moon SHS,4951,19,103026343,Federal - Non-Personnel,40.55
Mt Lebanon SD,Foster El Sch,249,19,103026402,Federal - Non-Personnel,20.9
Mt Lebanon SD,Hoover El Sch,251,19,103026402,Federal - Non-Personnel,28.84
Mt Lebanon SD,Howe El Sch,248,19,103026402,Federal - Non-Personnel,20.81
Mt Lebanon SD,Jefferson El Sch,250,19,103026402,Federal - Non-Personnel,21.19
Mt Lebanon SD,Jefferson MS,7535,19,103026402,Federal - Non-Personnel,21.51
Mt Lebanon SD,Lincoln El Sch,246,19,103026402,Federal - Non-Personnel,20.92
Mt Lebanon SD,Markham El Sch,247,19,103026402,Federal - Non-Personnel,21.04
Mt Lebanon SD,Mellon MS,7534,19,103026402,Federal - Non-Personnel,21.28
Mt Lebanon SD,Mt Lebanon SHS,254,19,103026402,Federal - Non-Personnel,21.92
Mt Lebanon SD,Washington El Sch,245,19,103026402,Federal - Non-Personnel,49.94
North Allegheny SD,Bradford Woods El Sch,263,19,103026852,Federal - Non-Personnel,67.39
North Allegheny SD,Carson MS,5108,19,103026852,Federal - Non-Personnel,76.97
North Allegheny SD,Franklin El Sch,265,19,103026852,Federal - Non-Personnel,93.17
North Allegheny SD,Hosack El Sch,6603,19,103026852,Federal - Non-Personnel,89.18
North Allegheny SD,Ingomar El Sch,266,19,103026852,Federal - Non-Personnel,104.92
North Allegheny SD,Ingomar MS,270,19,103026852,Federal - Non-Personnel,86.24
North Allegheny SD,Marshall El Sch,7346,19,103026852,Federal - Non-Personnel,84.33
North Allegheny SD,Marshall MS,7379,19,103026852,Federal - Non-Personnel,60.61
North Allegheny SD,McKnight El Sch,268,19,103026852,Federal - Non-Personnel,99.55
North Allegheny SD,Peebles El Sch,269,19,103026852,Federal - Non-Personnel,90.74
Northgate SD,Avalon El Sch,30,19,103026873,Federal - Non-Personnel,66.59
Northgate SD,Bellevue El Sch,6977,19,103026873,Federal - Non-Personnel,68.22
Northgate SD,Northgate MSHS,53,19,103026873,Federal - Non-Personnel,98.43
North Hills SD,McIntyre El Sch,8052,19,103026902,Federal - Non-Personnel,0
North Hills SD,North Hills MS,6106,19,103026902,Federal - Non-Personnel,0
North Hills SD,North Hills SHS,7101,19,103026902,Federal - Non-Personnel,0
North Hills SD,Ross El Sch,291,19,103026902,Federal - Non-Personnel,0
North Hills SD,West View El Sch,290,19,103026902,Federal - Non-Personnel,0
Penn Hills SD,Linton MS,5019,19,103027352,Federal - Non-Personnel,111.2
Penn Hills SD,Penn Hills SHS,309,19,103027352,Federal - Non-Personnel,60.3
Plum Borough SD,Center El Sch,427,19,103027503,Federal - Non-Personnel,0
Plum Borough SD,Oblock JHS,5105,19,103027503,Federal - Non-Personnel,0
Plum Borough SD,Pivik El Sch,7193,19,103027503,Federal - Non-Personnel,0
Plum Borough SD,Plum SHS,435,19,103027503,Federal - Non-Personnel,0
Quaker Valley SD,Edgeworth El Sch,6108,19,103027753,Federal - Non-Personnel,179.51
Quaker Valley SD,Osborne El Sch,6852,19,103027753,Federal - Non-Personnel,178.69
Quaker Valley SD,Quaker Valley HS,448,19,103027753,Federal - Non-Personnel,9.94
Quaker Valley SD,Quaker Valley MS,447,19,103027753,Federal - Non-Personnel,9.87
Riverview SD,Riverview JSHS,6928,19,103028203,Federal - Non-Personnel,0
Riverview SD,Tenth Street El Sch,295,19,103028203,Federal - Non-Personnel,0
Riverview SD,Verner El Sch,6109,19,103028203,Federal - Non-Personnel,0
Shaler Area SD,Burchfield Primary Sch,4696,19,103028302,Federal - Non-Personnel,0.02
Shaler Area SD,Marzolf Primary Sch,5101,19,103028302,Federal - Non-Personnel,0.03
Shaler Area SD,Reserve Primary Sch,4843,19,103028302,Federal - Non-Personnel,0.14
Shaler Area SD,Scott Primary Sch,458,19,103028302,Federal - Non-Personnel,0.02
Shaler Area SD,Shaler Area El Sch,8001,19,103028302,Federal - Non-Personnel,0.02
Shaler Area SD,Shaler Area HS,460,19,103028302,Federal - Non-Personnel,0.02
Shaler Area SD,Shaler Area MS,8002,19,103028302,Federal - Non-Personnel,0.06
South Allegheny SD,South Allegheny Early Childhood Ctr,438,19,103028653,Federal - Non-Personnel,20.65
South Allegheny SD,South Allegheny El Sch,7751,19,103028653,Federal - Non-Personnel,15.52
South Allegheny SD,South Allegheny MS/HS,440,19,103028653,Federal - Non-Personnel,7.9
South Fayette Township SD,South Fayette MS,7490,19,103028703,Federal - Non-Personnel,27.72
South Fayette Township SD,South Fayette Twp El Sch,468,19,103028703,Federal - Non-Personnel,31.57
South Fayette Township SD,South Fayette Twp HS,470,19,103028703,Federal - Non-Personnel,32.33
South Park SD,South Park Elem Center,7682,19,103028753,Federal - Non-Personnel,262.7
South Park SD,South Park MS,6906,19,103028753,Federal - Non-Personnel,294.65
South Park SD,South Park SHS,467,19,103028753,Federal - Non-Personnel,304.99
Steel Valley SD,Barrett El Sch,193,19,103028833,Federal - Non-Personnel,678.39
Steel Valley SD,Park El Sch,259,19,103028833,Federal - Non-Personnel,0
Steel Valley SD,Steel Valley MS,260,19,103028833,Federal - Non-Personnel,39.86
Steel Valley SD,Steel Valley SHS,196,19,103028833,Federal - Non-Personnel,41.38
Sto-Rox SD,Sto-Rox Primary Ctr,7505,19,103028853,Federal - Non-Personnel,0
Sto-Rox SD,Sto-Rox JSHS,477,19,103028853,Federal - Non-Personnel,0
Upper Saint Clair SD,Baker El Sch,5195,19,103029203,Federal - Non-Personnel,10.55
Upper Saint Clair SD,Boyce MS,5196,19,103029203,Federal - Non-Personnel,14.53
Upper Saint Clair SD,Eisenhower El Sch,490,19,103029203,Federal - Non-Personnel,20.03
Upper Saint Clair SD,Fort Couch MS,491,19,103029203,Federal - Non-Personnel,9.98
Upper Saint Clair SD,Streams El Sch,4859,19,103029203,Federal - Non-Personnel,10.12
Upper Saint Clair SD,Upper Saint Clair HS,492,19,103029203,Federal - Non-Personnel,10.01
West Allegheny SD,Donaldson Elem Sch,7760,19,103029403,Federal - Non-Personnel,32.08
West Allegheny SD,McKee El Sch,5366,19,103029403,Federal - Non-Personnel,32.44
West Allegheny SD,West Allegheny MS,6895,19,103029403,Federal - Non-Personnel,32.12
West Allegheny SD,West Allegheny SHS,509,19,103029403,Federal - Non-Personnel,32.12
West Allegheny SD,Wilson El Sch,5367,19,103029403,Federal - Non-Personnel,31.98
West Jefferson Hills SD,Gill Hall El Sch,516,19,103029553,Federal - Non-Personnel,8.75
West Jefferson Hills SD,Jefferson El Sch,7382,19,103029553,Federal - Non-Personnel,8.87
West Jefferson Hills SD,McClellan El Sch,519,19,103029553,Federal - Non-Personnel,8.76
West Jefferson Hills SD,Pleasant Hills MS,4867,19,103029553,Federal - Non-Personnel,14.8
West Jefferson Hills SD,Thomas Jefferson HS,523,19,103029553,Federal - Non-Personnel,8.88
West Mifflin Area SD,Clara Barton El Sch,528,19,103029603,Federal - Non-Personnel,0
West Mifflin Area SD,Homeville El Sch,532,19,103029603,Federal - Non-Personnel,0
West Mifflin Area SD,New Emerson El Sch,526,19,103029603,Federal - Non-Personnel,0
West Mifflin Area SD,West Mifflin Area HS,536,19,103029603,Federal - Non-Personnel,30.59
West Mifflin Area SD,West Mifflin Area MS,535,19,103029603,Federal - Non-Personnel,21.61
Wilkinsburg Borough SD,Kelly Primary Sch,5106,19,103029803,Federal - Non-Personnel,483.94
Wilkinsburg Borough SD,Turner Intermediate Sch,553,19,103029803,Federal - Non-Personnel,92.41
Woodland Hills SD,Edgewood El Sch,8088,19,103029902,Federal - Non-Personnel,113.08
Woodland Hills SD,Wilkins El Sch,8090,19,103029902,Federal - Non-Personnel,113.95
Woodland Hills SD,Woodland Hills Academy,8091,19,103029902,Federal - Non-Personnel,114.09
Woodland Hills SD,Woodland Hills JSHS,107,19,103029902,Federal - Non-Personnel,109.6
Butler Area SD,Butler Area IHS,6690,19,104101252,Federal - Non-Personnel,65.18
Butler Area SD,Center Twp Sch,1148,19,104101252,Federal - Non-Personnel,85.16
Butler Area SD,Connoquenessing El Sch,1150,19,104101252,Federal - Non-Personnel,89.89
Butler Area SD,Emily Brittain El Sch,1134,19,104101252,Federal - Non-Personnel,91.02
Butler Area SD,McQuistion El Sch,1138,19,104101252,Federal - Non-Personnel,89.07
Butler Area SD,Northwest El Sch,1142,19,104101252,Federal - Non-Personnel,89.24
Butler Area SD,Summit El Sch,1184,19,104101252,Federal - Non-Personnel,91.16
Karns City Area SD,Chicora El Sch,1153,19,104103603,Federal - Non-Personnel,74.52
Karns City Area SD,Karns City HS,1154,19,104103603,Federal - Non-Personnel,89.82
Karns City Area SD,Sugarcreek El Sch,7396,19,104103603,Federal - Non-Personnel,74.2
Mars Area SD,Mars Area Centennial Sch,7929,19,104105003,Federal - Non-Personnel,18.01
Mars Area SD,Mars Area El Sch,1155,19,104105003,Federal - Non-Personnel,0
Mars Area SD,Mars Area MS,5363,19,104105003,Federal - Non-Personnel,0
Mars Area SD,Mars Area Primary Ctr,1158,19,104105003,Federal - Non-Personnel,21.36
Mars Area SD,Mars Area SHS,1159,19,104105003,Federal - Non-Personnel,0
Moniteau SD,Dassa McKinney El Sch,6605,19,104105353,Federal - Non-Personnel,35.12
Moniteau SD,Moniteau JSHS,1164,19,104105353,Federal - Non-Personnel,29.03
Slippery Rock Area SD,Moraine El Sch,1169,19,104107503,Federal - Non-Personnel,0
Slippery Rock Area SD,Slippery Rock Area El Sch,1171,19,104107503,Federal - Non-Personnel,0
Slippery Rock Area SD,Slippery Rock Area HS,1172,19,104107503,Federal - Non-Personnel,0
Slippery Rock Area SD,Slippery Rock Area MS,6647,19,104107503,Federal - Non-Personnel,0
South Butler County SD,Knoch HS,1177,19,104107803,Federal - Non-Personnel,0
South Butler County SD,Knoch MS,7460,19,104107803,Federal - Non-Personnel,0
South Butler County SD,South Butler Intermediate EL Sch,7718,19,104107803,Federal - Non-Personnel,105.94
South Butler County SD,South Butler Primary Sch,7717,19,104107803,Federal - Non-Personnel,106.92
Seneca Valley SD,Connoquenessing Valley El Sch,1178,19,104107903,Federal - Non-Personnel,7.17
Seneca Valley SD,Evans City El Sch,1180,19,104107903,Federal - Non-Personnel,7.17
Seneca Valley SD,Evans City MS,7488,19,104107903,Federal - Non-Personnel,7.17
Seneca Valley SD,Haine El Sch,4907,19,104107903,Federal - Non-Personnel,7.17
Seneca Valley SD,Haine MS,7489,19,104107903,Federal - Non-Personnel,7.17
Seneca Valley SD,Rowan El Sch,1179,19,104107903,Federal - Non-Personnel,7.17
Seneca Valley SD,Ryan Gloyer MS,5311,19,104107903,Federal - Non-Personnel,13.24
Ellwood City Area SD,Lincoln JSHS,2675,19,104372003,Federal - Non-Personnel,5.27
Laurel SD,Laurel El Sch,7001,19,104374003,Federal - Non-Personnel,225.26
Laurel SD,Laurel HS,2680,19,104374003,Federal - Non-Personnel,56.58
Mohawk Area SD,Mohawk El Sch,7108,19,104375003,Federal - Non-Personnel,58.41
Mohawk Area SD,Mohawk SHS,2686,19,104375003,Federal - Non-Personnel,51.64
Neshannock Township SD,Neshannock JSHS,2689,19,104375203,Federal - Non-Personnel,0
Neshannock Township SD,Neshannock Memorial El Sch,2688,19,104375203,Federal - Non-Personnel,0
New Castle Area SD,New Castle SHS,2704,19,104375302,Federal - Non-Personnel,341.04
New Castle Area SD,Washington Intrmd Sch,7164,19,104375302,Federal - Non-Personnel,339.84
Shenango Area SD,Shenango El Sch,2706,19,104376203,Federal - Non-Personnel,40.47
Shenango Area SD,Shenango HS,2708,19,104376203,Federal - Non-Personnel,0
Union Area SD,Union Area HS,2712,19,104377003,Federal - Non-Personnel,0
Union Area SD,Union Area MS,7083,19,104377003,Federal - Non-Personnel,0
Union Area SD,Union Memorial El Sch,2709,19,104377003,Federal - Non-Personnel,0
Wilmington Area SD,Wilmington Area El Sch,6963,19,104378003,Federal - Non-Personnel,0
Wilmington Area SD,Wilmington Area HS,2721,19,104378003,Federal - Non-Personnel,0
Wilmington Area SD,Wilmington Area MS,7352,19,104378003,Federal - Non-Personnel,0
Commodore Perry SD,Commodore Perry JSHS,6122,19,104431304,Federal - Non-Personnel,176.08
Commodore Perry SD,Commodore Perry Sch,7450,19,104431304,Federal - Non-Personnel,156.85
Farrell Area SD,Farrell Area ES/LMS,7119,19,104432503,Federal - Non-Personnel,798.41
Farrell Area SD,Farrell Area HS/UMS,5248,19,104432503,Federal - Non-Personnel,0
Greenville Area SD,Greenville JSHS,3137,19,104432803,Federal - Non-Personnel,0
Grove City Area SD,George Jr Republic HS,6125,19,104432903,Federal - Non-Personnel,1.78
Grove City Area SD,George Jr Republic MS,7316,19,104432903,Federal - Non-Personnel,1.79
Grove City Area SD,Grove City Area HS,3145,19,104432903,Federal - Non-Personnel,2.14
Grove City Area SD,Highland Primary Center,3143,19,104432903,Federal - Non-Personnel,2.14
Grove City Area SD,Hillview Intermediate Center,6844,19,104432903,Federal - Non-Personnel,2.14
Hermitage SD,Artman El Sch,3146,19,104433303,Federal - Non-Personnel,46.99
Hermitage SD,Delahunty MS,8069,19,104433303,Federal - Non-Personnel,31.7
Hermitage SD,Hickory HS,3150,19,104433303,Federal - Non-Personnel,9.68
Hermitage SD,Karen A. Ionta El Sch,3147,19,104433303,Federal - Non-Personnel,32.48
Jamestown Area SD,Jamestown Area El Sch,6127,19,104433604,Federal - Non-Personnel,113.84
Jamestown Area SD,Jamestown Area JSHS,6126,19,104433604,Federal - Non-Personnel,22.25
Lakeview SD,Lakeview HS,3155,19,104433903,Federal - Non-Personnel,18.98
Lakeview SD,Lakeview MS,7069,19,104433903,Federal - Non-Personnel,18.82
Lakeview SD,Oakview El Sch,3154,19,104433903,Federal - Non-Personnel,613.71
Mercer Area SD,Mercer Area El Sch,3157,19,104435003,Federal - Non-Personnel,5.78
Mercer Area SD,Mercer Area MS,7792,19,104435003,Federal - Non-Personnel,0
Mercer Area SD,Mercer Area SHS,3158,19,104435003,Federal - Non-Personnel,0
Reynolds SD,Reynolds El Sch,3164,19,104435303,Federal - Non-Personnel,66.34
Reynolds SD,Reynolds JSHS,3165,19,104435303,Federal - Non-Personnel,79.66
Sharpsville Area SD,Sharpsville Area El Sch,7705,19,104435703,Federal - Non-Personnel,81.45
Sharpsville Area SD,Sharpsville Area MS,7387,19,104435703,Federal - Non-Personnel,29.06
Sharpsville Area SD,Sharpsville Area SHS,3124,19,104435703,Federal - Non-Personnel,30.04
West Middlesex Area SD,Luther W Low El Sch,6803,19,104437503,Federal - Non-Personnel,70.44
West Middlesex Area SD,Oakview El Sch,7307,19,104437503,Federal - Non-Personnel,84.68
West Middlesex Area SD,West Middlesex Area JSHS,6129,19,104437503,Federal - Non-Personnel,0
Conneaut SD,Conneaut Lake-Sadsbury El Sch,6132,19,105201033,Federal - Non-Personnel,53.25
Conneaut SD,Conneaut Valley El Sch,6133,19,105201033,Federal - Non-Personnel,67.74
Crawford Central SD,Cochranton El Sch,5037,19,105201352,Federal - Non-Personnel,326.57
Crawford Central SD,Cochranton JSHS,1632,19,105201352,Federal - Non-Personnel,350.55
Crawford Central SD,Second District El Sch,1645,19,105201352,Federal - Non-Personnel,332.15
Crawford Central SD,First District El Sch,1651,19,105201352,Federal - Non-Personnel,326.57
Crawford Central SD,Meadville Area SHS,1654,19,105201352,Federal - Non-Personnel,323.21
Crawford Central SD,Meadville MS,1653,19,105201352,Federal - Non-Personnel,336.82
Crawford Central SD,Neason Hill El Sch,1650,19,105201352,Federal - Non-Personnel,327.12
Crawford Central SD,West End El Sch,7194,19,105201352,Federal - Non-Personnel,332.93
Penncrest SD,Cambridge Springs El Sch,1630,19,105204703,Federal - Non-Personnel,134.97
Penncrest SD,Cambridge Springs JSHS,1629,19,105204703,Federal - Non-Personnel,134.97
Penncrest SD,Maplewood El Sch,6137,19,105204703,Federal - Non-Personnel,134.97
Penncrest SD,Maplewood JSHS,6942,19,105204703,Federal - Non-Personnel,134.97
